"","sample_1","sample_2","sample_3","sample_13","sample_14","sample_15"
"ENSGMOG00000004926",0.493982299020082,0.455938312682674,0.283997470120274,0.254261735429794,0.221462665426366,0.250461471815947
"ENSGMOG00000004927",4.89491550847172,5.33249591789736,4.90909912636474,4.91572688497602,4.69098191312212,5.74134758470401
"ENSGMOG00000004928",1.84120675089303,1.86340006052919,1.97445860178857,1.27130867714897,1.61063756673721,1.94589297333928
"ENSGMOG00000004929",6.42176988726106,4.7972639856177,5.27423873080509,4.3224495023065,5.335236939817,5.62574998232742
"ENSGMOG00000004930",824.995346845265,741.514283661221,810.298877009356,730.544818236884,780.41429999293,788.279316873036
"ENSGMOG00000004931",87.6369505943354,97.6302691287899,90.7845246151143,83.3469968738865,74.9751787316171,78.182511740701
"ENSGMOG00000004932",32.9845453300227,35.8010692480395,35.9459655037947,32.121732575964,29.9377257717279,30.4792344932945
"ENSGMOG00000004933",0.628704744207377,0.41629150288418,0.608566007400588,1.00009615935719,0.86571769212125,1.05964468845208
"ENSGMOG00000004934",4.93982299020082,5.6496703962853,4.34110418612419,4.57671123773629,3.30180701181128,4.43124142443598
"ENSGMOG00000004935",39.6982138485229,46.3272972495395,44.5605554307764,42.0379402577259,42.0980394005938,36.3747122145006
"ENSGMOG00000004936",67.3612225936475,65.2388255234208,63.0609620557542,68.7015209131304,64.0027103082198,68.337449271628
"ENSGMOG00000004937",3.03125501671414,3.23121499857721,2.58302460918916,2.72907596027979,2.81861574179012,3.12113526416795
"ENSGMOG00000004938",1112.31341494804,1381.33450018931,1095.44586069916,1277.3601064522,1109.22595924233,1085.403687515
"ENSGMOG00000004939",7.74654059826946,6.18490232856496,6.72127345951316,6.47519886227875,7.54986359408067,7.80283816041988
"ENSGMOG00000004940",18.9958647714086,18.6736474150904,18.6356435155113,19.696809104628,19.6699112837782,20.8846334960374
"ENSGMOG00000004941",131.960635060955,151.510283644942,122.605764957638,142.132310105255,126.213586323445,124.190357486584
"ENSGMOG00000004942",0,0,0,0.0678031294479451,0,0
"ENSGMOG00000004943",45.9628075497321,46.8427057769199,47.9279540050596,40.3767635862513,45.6615750169999,41.6536693896982
"ENSGMOG00000004944",28.8755107518102,30.5875137595376,29.1976446661749,25.0532563310157,28.4076200833275,28.7067379235201
"ENSGMOG00000004945",17.132204279651,16.31466223208,16.552995401296,14.3742634429644,15.7641151844404,14.5267653653249
"ENSGMOG00000004946",48.4776265265617,56.1795294844651,47.1841511071256,49.7335954500677,49.2653765725744,45.5454553363768
"ENSGMOG00000004947",0.987964598040163,1.14975748415631,1.79865064409507,1.98324153635239,1.69116944507407,1.79176283683716
"ENSGMOG00000004948",0.426621076426434,0.2973510734887,0.567994940240549,0.711932859203423,0.483191270021163,0.770650682510606
"ENSGMOG00000004949",113.07703899387,107.541971578413,114.518598903737,105.772881938794,113.187555002457,105.328682032137
"ENSGMOG00000004950",10.5532582063381,5.41178953749434,8.33059245686138,11.2892210530829,7.63039547241753,9.7294648666964
"ENSGMOG00000004951",22.5884633097365,23.2528539468164,22.8956055673154,25.3922719782554,26.5151209424113,25.5085375911011
"ENSGMOG00000004952",16.0095172364236,14.5305557911478,13.8076865234667,14.76413143729,14.3548073135454,16.16439806566
"ENSGMOG00000004953",1.81875301002848,1.56604898704049,1.70398482072165,1.11875163589109,1.14757926630026,1.17524229082867
"ENSGMOG00000004954",53.2602733307106,68.8268618101845,52.471913526984,55.4121075413331,58.8486700946608,51.4409330575829
"ENSGMOG00000004955",0.0224537408645492,0,0,0,0,0
"ENSGMOG00000004956",5.2990828440336,4.99549803461016,4.92262281541809,5.47510270292157,4.48965221727997,4.72023543037746
"ENSGMOG00000004957",1.66157682397664,2.06163410952165,2.08264811421534,1.64422588911267,1.24824411422134,1.2137748249542
"ENSGMOG00000004958",4.96227673106537,5.11443846400564,5.77461522577891,4.64451436718424,6.30161947985933,5.72208131764125
"ENSGMOG00000004959",53.7318018888662,48.2105207149679,53.7566639870519,49.7166446677057,52.2651890406224,58.8777121438103
"ENSGMOG00000004960",1.14514078409201,1.30834472335028,1.43351103965472,1.15265320061507,1.3287759925582,1.77249656977439
"ENSGMOG00000004961",2.44745775423586,1.84357665562994,1.8933164674685,2.44091266012602,2.19449368467945,1.90736043921375
"ENSGMOG00000004962",5.27662910316905,3.88538736025235,4.138248850324,4.932677667338,3.84539719058509,3.71838954311367
"ENSGMOG00000004963",4.78264680414897,4.10344481414406,4.92262281541809,4.45805576120239,4.87217863938006,4.79730049862852
"ENSGMOG00000004964",5.72570392046004,2.16075113401789,2.86702207930944,4.18684324341061,5.03324239605378,4.45050769149875
"ENSGMOG00000004965",39.9227512571684,43.2546694901562,42.3291467369742,39.3766674268941,38.6150356625246,38.9371257338484
"ENSGMOG00000004966",10.9574255419,8.86106198996326,10.1562904790631,14.2386571840685,14.5158710702191,13.3129905403707
"ENSGMOG00000004967",0.493982299020082,0.65417236167514,0.540947562133856,0.678031294479451,0.684520965863314,0.809183216636136
"ENSGMOG00000004968",67.4285838162411,67.181519203547,63.7506701974749,67.8200802303071,66.5193315062467,69.3970939600801
"ENSGMOG00000004969",38.5306193235664,34.9486628373719,40.0436432869587,37.4442782376277,37.9506476662455,36.3169134133123
"ENSGMOG00000004970",1.25740948841475,1.38763834294727,1.79865064409507,2.00019231871438,2.5367541676111,1.96515924040204
"ENSGMOG00000004971",35.7912629380914,25.4136050808342,38.0556609961168,36.4441820782705,38.9170302062878,44.8904022562428
"ENSGMOG00000004972",3.05370875757869,2.87439371039077,3.66491973345687,2.79687908972773,2.91928058971119,3.29453166773284
"ENSGMOG00000004973",86.065188733817,77.4896897511553,93.3540255352502,98.82306117038,97.4435727876011,99.7607308509979
"ENSGMOG00000004974",0.875695893717417,0.555055337178907,0.892563477520862,0.644129729755478,0.94624957045811,0.520189210694659
"ENSGMOG00000004975",21.4882300073736,20.1405793776346,25.0999668830109,27.0703994320921,30.6423797071754,29.61225247547
"ENSGMOG00000004976",5.3439903257627,5.45143634729284,4.82795699204466,8.59404665752704,6.68414590195942,7.39824655210182
"ENSGMOG00000004977",29.3694930508303,31.6778010289962,27.7911810046268,29.2909519215123,26.958046273264,26.5489160124904
"ENSGMOG00000004978",8.1282541929668,8.86106198996326,10.6837143521437,7.50919658635992,9.44236273499689,9.17074312187621
"ENSGMOG00000004979",2.06574415953852,1.80392984583145,1.70398482072165,1.27130867714897,1.67103647548985,1.34863869439356
"ENSGMOG00000004980",0.0898149634581967,0.0792936195969867,0.135236890533464,0.0847539118099313,0.100664847921076,0
"ENSGMOG00000004981",126.077754954444,102.605943758501,119.901027146969,105.128752209039,118.321462246432,113.516845533812
"ENSGMOG00000004982",32.9845453300227,34.4332543099915,31.4425770490304,35.833953913239,32.9778041789444,31.8664057218136
"ENSGMOG00000004983",15.6278036417262,13.1429174482005,15.4170055208149,16.7304221912804,17.3747527511776,15.2203509795845
"ENSGMOG00000004984",4.0192196147543,4.99549803461016,4.80090961393797,5.11913627331985,5.03324239605378,4.62390409506363
"ENSGMOG00000004985",16.0319709772881,19.4071133963625,14.3351103965472,17.0863886208822,14.697067796477,18.1680898401875
"ENSGMOG00000004986",5.2541753623045,4.36114907783427,4.74681485772458,4.59366202009828,4.50978518686418,4.77803423156576
"ENSGMOG00000004987",62.4663070851758,57.6266380421101,65.2653233714497,54.2255527759941,63.1168596465144,58.0107301259859
"ENSGMOG00000004988",2.6046339402877,2.59686604180131,2.52892985297578,2.69517439555582,3.42260482931657,3.64132447486261
"ENSGMOG00000004989",6.60139981417745,8.08794919889264,6.68070239235312,5.57680739709348,6.96600747613843,5.49088611288807
"ENSGMOG00000004990",1.01041833890471,1.24887450865254,0.851992410360823,1.06789928880514,1.44957381006349,1.19450855789144
"ENSGMOG00000004991",2.02083667780942,2.3788085879096,2.54245354202912,2.39006031304006,2.43608931969003,2.90920632647754
"ENSGMOG00000004992",7.07292837233299,6.73995766574387,7.18107888732694,6.93286998605238,8.49611316453878,8.86248284887197
"ENSGMOG00000004993",4.1090345782125,4.71797036602071,4.1112014722173,5.03438236150992,5.11377427439064,4.66243662918917
"ENSGMOG00000004994",1.95347545521578,0.77311279107062,1.96093491273523,2.18665092469623,1.53010568840035,3.06333646297966
"ENSGMOG00000004995",0.246991149510041,0.376644693085687,0.311044848226967,0.372917211963698,0.161063756673721,0.288994005941477
"ENSGMOG00000004996",0.493982299020082,0.614525551876647,0.987229300894287,0.508523470859588,0.885850661705465,0.616520546008485
"ENSGMOG00000004997",1.84120675089303,2.14092772911864,1.6904611316683,2.52566657193595,2.01329695842151,2.38901711578288
"ENSGMOG00000004998",14.6173853028215,16.156074992886,15.3764344536549,13.7979368426568,14.8379985835665,14.5652978994505
"ENSGMOG00000004999",110.449951312717,132.063523438781,119.292461139569,112.095523759815,103.241868027855,106.542456857091
"ENSGMOG00000005000",3.88449716956701,3.70697671615913,4.99024126068482,6.06838008559108,6.64387996279099,6.55053080134015
"ENSGMOG00000005001",38.1938132105981,30.2703392811497,32.4568537280313,30.5114082515753,36.0581485253293,36.8178363569442
"ENSGMOG00000005002",57.1672242411422,61.155204114176,58.016626038856,61.751700144716,58.1440161592132,60.0722207017017
"ENSGMOG00000005003",12.4842799206893,10.4667577868022,15.2411975631214,13.3063641541592,15.4822536102614,18.6690127838194
"ENSGMOG00000005004",84.9200479497249,80.0270855782588,83.9144905760144,80.5840193488827,85.4845888545774,75.8705596931691
"ENSGMOG00000005005",3.07616249844324,1.92287027522693,2.74530887782932,2.49176500721198,2.55688713719532,2.9284725935403
"ENSGMOG00000005006",26.0912468846061,30.5676903546384,28.0481310966404,28.9519362742725,25.6292702807058,30.4985007603572
"ENSGMOG00000005007",14.3703941533115,16.4336026614755,13.9699707921068,15.0353439550818,13.9521479218611,13.0239965344292
"ENSGMOG00000005008",4.46829443204528,4.08362140924481,4.1112014722173,4.39025263175444,3.84539719058509,3.96885101492962
"ENSGMOG00000005009",25.103282286566,19.0106452983776,23.7340742886229,23.7819476538667,22.8710534476684,23.1002542082554
"ENSGMOG00000005010",0.0449074817290983,0.0396468097984934,0.0405710671600392,0.0169507823619863,0,0.0385325341255303
"ENSGMOG00000005011",15.6727111234553,16.0569579683898,15.9850004610554,17.4084534857599,14.3548073135454,14.8928244395175
"ENSGMOG00000005012",0.0673612225936475,0.138763834294727,0.0811421343200784,0.339015647239725,0.221462665426366,0.0963313353138257
"ENSGMOG00000005013",1.2798632292793,1.4867553674435,1.59579530829487,1.6103243243887,1.50997271881613,1.69543150152333
"ENSGMOG00000005014",7.45464196703032,7.61218748131072,7.57326586987398,8.28893257501129,7.54986359408067,8.34229363817731
"ENSGMOG00000005015",170.850514238355,141.558934385521,180.324869837321,159.506862026291,177.512392824025,179.079952348402
"ENSGMOG00000005016",9.65510857175614,11.9535131542457,10.6025722178236,11.4417780943407,9.48262867416532,11.0010384928389
"ENSGMOG00000005017",76.7244325341645,88.3132688261439,90.8386193713277,96.229591468996,98.5710190843172,98.1808969518512
"ENSGMOG00000005018",1.97592919608033,1.26869791355179,1.62284268640157,1.96629075399041,1.63077053632142,2.36975084872011
"ENSGMOG00000005019",33.6357038150947,39.7062800131911,35.9865365709548,33.0031732587873,35.6353561640607,33.2728432173954
"ENSGMOG00000005020",56.1568059022375,48.8250462668446,57.5297732329356,50.7506423917869,59.0298668209187,55.3327190042615
"ENSGMOG00000005021",24.0255027250676,28.287998791225,24.518448253717,24.2735203423643,24.1394305314739,24.3910941014607
"ENSGMOG00000005022",2.20046660472582,1.98234048992467,1.73103219882834,2.11884779524828,1.89249914091622,2.50461471815947
"ENSGMOG00000005023",45.8505388454094,46.4264142740357,43.7897051547356,47.8520586078872,48.1379302758583,44.0426865054811
"ENSGMOG00000005024",0.0449074817290983,0.0396468097984934,0.0135236890533464,0.0508523470859588,0.0402659391684302,0.0385325341255303
"ENSGMOG00000005025",0.359259853832787,0.495585122481167,0.432758049707085,0.27121251779178,0.322127513347442,0.231195204753182
"ENSGMOG00000005026",10.1041833890471,11.1804003631751,9.23667962343559,11.085811664739,11.0932662409025,11.3092987658431
"ENSGMOG00000005027",9.22848749532971,10.5262280015,8.29002138970134,8.71270213406094,8.29478346869663,8.76615151355814
"ENSGMOG00000005028",12.349557475502,10.7839322651902,11.6709436530379,11.9672523475623,11.2140640584078,11.8487542436006
"ENSGMOG00000005029",11.5636765452428,9.2575300879482,10.1021957228498,12.0011539122863,11.979116902608,11.5019614364708
"ENSGMOG00000005030",59.9290343674817,50.1333909901948,55.9339779246407,53.072899575379,58.123883189629,56.1226359538349
"ENSGMOG00000005031",33.4336201473137,35.5433649843493,35.5943495884077,27.3924642969698,29.9377257717279,32.482926267822
"ENSGMOG00000005032",13.1803458874904,12.6869791355179,11.7385620983047,14.0691493604486,11.6771223588448,12.2533458519186
"ENSGMOG00000005033",52.2723087326705,43.1357290607608,44.9392187242701,44.9365240416256,46.5071597395369,48.4546616628543
"ENSGMOG00000005034",0.763427189394672,1.70481282133521,1.43351103965472,1.30521024187294,1.55023865798456,1.6568989673978
"ENSGMOG00000005035",13.4722445187295,14.5503791960471,14.8895816477344,14.9505900432719,18.159938564962,16.896516214045
"ENSGMOG00000005036",0.381713594697336,0.35682128818644,0.351615915387006,0.389867994325684,0.241595635010581,0.71285188132231
"ENSGMOG00000005037",0.785880930259221,0.53523193227966,0.48685280592047,0.762785206289382,0.624122057110668,0.500922943631894
"ENSGMOG00000005038",7.76899433913401,7.07695554903106,8.23592663348795,12.2215140829921,8.55651207329142,10.7891095551485
"ENSGMOG00000005039",5.16436039884631,6.06596189916948,5.26071504175175,6.49214964464074,4.85204566979584,5.0284957033817
"ENSGMOG00000005040",124.865252947758,124.570276386866,113.355561645149,124.300087060445,124.784145482965,126.483043267053
"ENSGMOG00000005041",21.8474898612063,27.4752391903559,23.8693111791564,25.4261735429794,21.904670907626,21.655284178548
"ENSGMOG00000005042",1.52685437878934,1.84357665562994,1.67693744261495,1.55947197730274,1.22811114463712,1.84956163802545
"ENSGMOG00000005043",0.673612225936475,0.53523193227966,0.82494503225413,0.983145376995204,0.94624957045811,1.09817722257761
"ENSGMOG00000005044",0.404167335561885,0.0991170244962334,0.0811421343200784,0.13560625889589,0.221462665426366,0.134863869439356
"ENSGMOG00000005045",53.9563392975116,51.4813825233436,54.0000903900122,49.4623829322759,50.1713602038641,49.629903953683
"ENSGMOG00000005046",12.2821962529084,14.6098494107448,11.8467516107314,12.7300375538517,13.1870950776609,11.405630101157
"ENSGMOG00000005047",0,0.0198234048992467,0,0.0339015647239725,0.0201329695842151,0.0385325341255303
"ENSGMOG00000005048",40.2820111110012,33.5808478993239,36.8791000484756,45.0043271710735,42.5409647314465,41.9619296627025
"ENSGMOG00000005049",77.2857760557782,72.9303066243285,80.0872865739174,74.9563596047033,76.2636887850068,75.0999090106585
"ENSGMOG00000005050",14.1683104855305,13.9953238588682,14.0781603045336,11.2044671412729,12.6435048988871,12.0028843801027
"ENSGMOG00000005051",1.57176186051844,1.34799153314877,1.3117978381746,1.30521024187294,1.18784520546869,1.7146977685861
"ENSGMOG00000005052",48.0959129318643,44.444073784111,46.1698744281246,48.7504500730725,47.8963346408477,49.8033003572479
"ENSGMOG00000005053",0,0,0,0,0,0
"ENSGMOG00000005054",0.0673612225936475,0.05947021469774,0.108189512426771,0.0508523470859588,0.0402659391684302,0.0963313353138257
"ENSGMOG00000005055",5.41135154835635,4.44044269743126,4.43577000949762,4.16989246104862,4.77151379145898,4.18077995262004
"ENSGMOG00000005056",16.7504906849537,13.9556770490697,16.3366163764424,13.9504938839147,13.5494885301768,16.0680667303461
"ENSGMOG00000005057",9.4530249039752,11.2795173876714,11.7656094764114,10.2043709819157,9.62355946125482,9.47900339488045
"ENSGMOG00000005058",97.6064115381952,113.865637741273,85.6319990857894,130.65663044619,109.362290781456,110.164515064891
"ENSGMOG00000005059",0.718519707665573,0.555055337178907,0.757326586987398,0.847539118099313,0.483191270021163,0.751384415447841
"ENSGMOG00000005060",15.1338213427061,13.8763834294727,15.3223396974415,14.814983784376,14.3346743439612,17.1855102199865
"ENSGMOG00000005061",2.7842638672041,2.41845539770809,2.27197976096219,2.33920796595411,2.47635525885846,3.91105221374132
"ENSGMOG00000005062",3.48032983400512,2.29951496831261,3.62434866629683,2.55956813665993,3.78499828183244,3.98811728199239
"ENSGMOG00000005063",0.471528558155532,0.396468097984934,0.419234360653738,0.423769559049657,0.422792361268517,0.616520546008485
"ENSGMOG00000005064",13.6518744456459,13.2816812824953,13.5507364314531,13.1199055481774,12.9857653818187,14.025842421693
"ENSGMOG00000005065",0.0673612225936475,0.0792936195969867,0.0946658233734248,0.0339015647239725,0.100664847921076,0
"ENSGMOG00000005066",1.12268704322746,1.05064045966007,0.97370561184094,1.18655476533904,0.90598363128968,0.886248284887197
"ENSGMOG00000005067",21.5331374891026,18.078945268113,20.73181531878,18.476352774565,18.7035287437358,19.2855333298279
"ENSGMOG00000005068",0,0,0,0.0169507823619863,0,0.0192662670627651
"ENSGMOG00000005069",14.7072002662797,13.261857877596,16.5665190903493,13.9504938839147,13.9521479218611,15.1818184454589
"ENSGMOG00000005070",0.493982299020082,0.455938312682674,0.311044848226967,0.186458605981849,0.382526422100087,0.269727738878712
"ENSGMOG00000005071",8.80186641890327,6.75978107064312,7.73555013851414,6.71250981534656,7.93239001618075,7.84137069454541
"ENSGMOG00000005072",1.57176186051844,1.30834472335028,1.56874793018818,1.15265320061507,1.24824411422134,1.61836643327227
"ENSGMOG00000005073",0.53888978074918,0.396468097984934,0.500376494973817,0.474621906135616,0.483191270021163,0.404591608318068
"ENSGMOG00000005074",3150.91100178132,2688.19246817214,3067.76771961731,2622.87930878195,2963.1503304352,2740.37602820653
"ENSGMOG00000005075",30.8738936887551,29.655813729273,31.4696244271371,35.4610367012753,32.2127513347442,34.8719433836049
"ENSGMOG00000005076",4.46829443204528,5.78843423058003,4.38167525328423,4.74621906135616,5.03324239605378,5.27895717519765
"ENSGMOG00000005077",0.53888978074918,0.53523193227966,0.48685280592047,0.72888364156541,0.765052844200174,0.982579620201022
"ENSGMOG00000005078",12.6414561067412,10.0702896888173,10.656666974037,10.3399772408116,9.52289461333375,11.07810356109
"ENSGMOG00000005079",14.4602091167697,14.5900260058456,15.9579530829487,26.5279743965085,25.5084724632005,27.7819571045073
"ENSGMOG00000005080",0.965510857175614,0.41629150288418,0.770850276040745,0.542425035583561,0.94624957045811,0.944047086075492
"ENSGMOG00000005081",344.530199825642,402.316002430211,363.313906418151,385.545544823378,352.387366632517,387.868488507588
"ENSGMOG00000005082",33.9725099280629,23.4907348056073,30.4553477481361,30.816522334091,34.4877768977605,35.9893868732453
"ENSGMOG00000005083",45.8505388454094,52.393259148709,44.4253185402429,49.428481367552,47.4131433708266,46.1427096153225
"ENSGMOG00000005084",0.80833467112377,0.812759600869114,0.97370561184094,0.830588335737327,0.94624957045811,0.809183216636136
"ENSGMOG00000005085",83.2584711257483,72.7518959802353,80.073762884864,77.821041823879,74.5725193399328,73.173282304382
"ENSGMOG00000005086",13.5171520004586,11.9535131542457,10.6296195959303,10.0179123759339,11.2744629671605,12.0028843801027
"ENSGMOG00000005087",0.965510857175614,0.65417236167514,0.797897654147437,0.237310953067808,0.301994543763227,0.500922943631894
"ENSGMOG00000005088",26.3382380341162,30.8253946183286,27.912894206107,28.0365940267253,27.0788440907693,28.9764656623988
"ENSGMOG00000005089",24.3398550971713,23.7682624741968,24.5049245646637,25.5956813665993,25.0252811931794,23.9865024931426
"ENSGMOG00000005090",5.88288010651188,5.53072996688982,6.61308394708639,5.3055948793017,5.51643366607494,4.54683902681257
"ENSGMOG00000005091",0.449074817290983,0.17841064409322,0.392186982547045,0.27121251779178,0.221462665426366,0.847715750761666
"ENSGMOG00000005092",236.550160008025,352.519609323304,321.106472882657,194.83229246867,142.642089504164,199.810455707937
"ENSGMOG00000005093",75.9385516039053,76.6174599355884,82.4674558473063,68.2608005717187,74.411455583259,71.3237206663566
"ENSGMOG00000005094",11.2942316548682,9.69364499573162,13.1720731379594,12.0520062593722,11.7576542371816,13.3322568074335
"ENSGMOG00000005095",23.3518904991311,22.0436262479623,19.7581097069391,29.9520324336297,24.7635525885846,25.0076146474692
"ENSGMOG00000005096",9.92455346213073,9.11876625365347,10.1157194119031,9.03476699893868,8.6571769212125,10.2496540773911
"ENSGMOG00000005097",91.7684389134124,75.9632875739133,88.0662631153917,76.583634711454,84.1155469228507,82.2669603580072
"ENSGMOG00000005098",39.294046512961,39.9838076817805,36.8791000484756,44.2415419647842,36.4004090082609,37.5499545053293
"ENSGMOG00000005099",26.2933305523871,23.3321475664133,26.3170988978121,26.6466298730424,27.1593759691062,27.7048920362563
"ENSGMOG00000005100",16.7504906849537,19.7441112796497,19.0954489433251,21.5444443820845,18.8243265612411,21.1350949678534
"ENSGMOG00000005101",0.134722445187295,0.0991170244962334,0.0946658233734248,0.118655476533904,0.0603989087526453,0.250461471815947
"ENSGMOG00000005102",10.7553418741191,9.05929603895573,11.3869461829177,9.78060142286608,11.3348618759131,10.5386480833325
"ENSGMOG00000005103",10.7553418741191,12.4292748718277,12.7122677101456,14.0182970133626,13.4488236822557,12.5423398578601
"ENSGMOG00000005104",51.8681413971086,52.1157314801195,48.4553778781401,55.9036802298307,46.8695531920528,48.8977858052979
"ENSGMOG00000005105",40.2820111110012,31.8363882681902,36.5951025783553,37.4612290199897,36.2594782211714,36.1242507426847
"ENSGMOG00000005106",15.290997528758,13.0834472335028,16.0120478391621,13.628429019037,12.3012444159554,15.0276883089568
"ENSGMOG00000005107",4.93982299020082,4.02415119454708,4.36815156423089,4.94962844969999,4.16752470393253,5.68354878351572
"ENSGMOG00000005108",0.26944489037459,0.198234048992467,0.216379024853542,0.288163300153767,0.362393452515872,0.173396403564886
"ENSGMOG00000005109",0.112268704322746,0,0.135236890533464,0.169507823619863,0,0.0577988011882954
"ENSGMOG00000005110",1.88611423262213,1.38763834294727,1.79865064409507,1.77983214800856,2.07369586717416,2.1000231098414
"ENSGMOG00000005111",27.7977311903119,27.9906477177363,25.7491039575715,24.5786344248801,25.9916637332217,25.8167978641053
"ENSGMOG00000005112",71.4927109127245,66.6661106761666,74.1233397013916,66.3114606000903,67.0025227762679,75.0228439424075
"ENSGMOG00000005113",0.246991149510041,0.35682128818644,0.175807957693503,0.305114082515753,0.322127513347442,0.173396403564886
"ENSGMOG00000005114",11.1370554688164,11.0614599337796,12.9421704240525,12.7469883362137,11.234197027992,11.9450855789144
"ENSGMOG00000005115",73.4237326270758,89.681083764192,77.8964489472752,84.8895180688272,73.8879983740695,80.5715288564838
"ENSGMOG00000005116",3.05370875757869,3.94485757495009,2.88054576836278,2.79687908972773,3.76486531224823,3.7569220772392
"ENSGMOG00000005117",9.85719223953708,10.5856982161977,12.3200807275986,16.1879971556969,20.7973575804942,16.9350487481706
"ENSGMOG00000005118",5.90533384737643,6.2443725432627,4.17881991748404,4.86487453789006,4.14739173434831,4.14224741849451
"ENSGMOG00000005119",4.17639580080614,4.89638101011393,3.88129875831042,6.72946059770855,5.53656663565916,5.29822344226042
"ENSGMOG00000005120",29.9981977950377,29.1998754165904,29.9279238750556,30.1723926043356,29.2330718362803,28.5140752528924
"ENSGMOG00000005121",12.4393724389602,11.5372216513616,11.8737989888381,10.6620421056894,9.68395837000747,12.9854640003037
"ENSGMOG00000005122",19.7143844790742,21.8453921989698,18.1893617767509,23.7649968715047,20.5960278846521,21.327757638481
"ENSGMOG00000005123",143.120144270636,138.367366196742,153.372157554001,122.960975253848,135.857278754284,134.305147694536
"ENSGMOG00000005124",8.33033786074774,9.39629392224292,8.0465949867411,7.20408250384416,8.07332080327026,7.629441756855
"ENSGMOG00000005125",0.583797262478278,0.8920532204661,0.960181922787594,0.847539118099313,0.785185813784389,0.770650682510606
"ENSGMOG00000005126",81.731616746959,86.3507517411185,87.7416945781114,88.4661331472063,93.5377766882634,93.9808507321684
"ENSGMOG00000005127",9.85719223953708,9.15841306345196,9.11496642195547,9.27207795200649,9.50276164374953,9.57533473019428
"ENSGMOG00000005128",29.0551406787266,27.7725902638446,27.64242042504,27.3585627322458,25.6292702807058,25.5663363922893
"ENSGMOG00000005129",60.1311180352627,63.3952488677909,60.5455558918318,60.514293032291,56.1307192007917,57.6254047847306
"ENSGMOG00000005130",9.92455346213073,11.5372216513616,9.96695883231629,13.1368563305394,12.0193828417764,11.2129674305293
"ENSGMOG00000005131",7.83635556172766,8.72229815566854,7.58678955892733,8.78050526350889,7.89212407701232,7.41751281916458
"ENSGMOG00000005132",4.40093320945164,2.973510734887,4.55748321097774,4.66146514954622,4.44938627811154,5.37528851051148
"ENSGMOG00000005133",36.9364037221834,36.8715331125988,31.6183850067239,34.8169069715198,31.447698490544,35.276534991923
"ENSGMOG00000005134",1.14514078409201,1.44710855764501,1.20360832574783,1.28825945951096,1.12744629671605,1.7146977685861
"ENSGMOG00000005135",10.0143684255889,10.1694067133135,9.58829553882259,11.5604335708746,9.16050116081787,10.500115549207
"ENSGMOG00000005136",2.31273530904856,1.42728515274576,1.81217433314842,1.16960398297705,2.69781792428482,3.35233046892114
"ENSGMOG00000005137",31.8618582867953,27.8320604785423,30.6041083277229,32.2742896172219,28.5686838400012,27.0113064219967
"ENSGMOG00000005138",96.8429843488005,87.0049241027937,95.1391524902919,83.991126603642,93.1753832357475,94.3854423404864
"ENSGMOG00000005139",272.610867836491,224.876705177054,271.109394452435,260.584377250815,264.647885184508,290.342644635871
"ENSGMOG00000005140",12.0801125851275,14.1539110980621,11.8602752997848,11.4926304414267,12.4019092638765,10.1147902079517
"ENSGMOG00000005141",195.369999262442,192.62402540598,196.553296701337,215.512246950293,209.543947432511,211.736275019789
"ENSGMOG00000005142",10.0368221664535,9.87205563982485,9.9399114542096,8.40758805154519,9.58329352208639,9.24780819012727
"ENSGMOG00000005143",11.2493241731391,12.4490982767269,10.2915273695966,11.7807937415805,11.4556596934184,10.2689203444538
"ENSGMOG00000005144",0,0,0.108189512426771,0.440720341411643,0.301994543763227,0.577988011882954
"ENSGMOG00000005145",148.486588337264,151.629224074338,142.390922042684,147.285347943299,139.018154979005,134.26661516041
"ENSGMOG00000005146",0.246991149510041,0.0792936195969867,0.18933164674685,0.27121251779178,0.181196726257936,0.192662670627651
"ENSGMOG00000005147",18.8386885853567,19.20887934737,17.4726062569235,19.1204825043205,18.34113529122,18.7268115850077
"ENSGMOG00000005148",2.11065164126762,2.20039794381638,2.63711936540255,2.84773143681369,2.01329695842151,2.17708817809246
"ENSGMOG00000005149",121.407376854617,106.451684308955,117.76428427654,100.094369847529,114.476065055847,112.688396050113
"ENSGMOG00000005150",23.3967979808602,19.5458772306572,21.7596156868343,17.9678293037054,19.0860551658359,19.112136926263
"ENSGMOG00000005151",7.31991952184303,6.22454913836346,6.51841812371296,7.39054110982601,8.37531534703349,7.64870802391776
"ENSGMOG00000005152",11.7208527312947,11.4579280317646,10.0751483447431,12.5605297302318,10.7510057579709,12.5423398578601
"ENSGMOG00000005153",37.901914579359,38.4772289094378,37.595855568303,52.6321792339674,56.0501873224549,55.371251538387
"ENSGMOG00000005154",22.9477231635692,24.0457901427862,25.0729195049042,21.3749365584647,25.4279405848637,18.9965393238864
"ENSGMOG00000005155",6.26459370120922,5.80825763547928,5.88280473820568,6.25483869157293,6.54321511486991,5.37528851051148
"ENSGMOG00000005156",24.4072163197649,23.2726773517156,26.2224330744387,23.9006031304006,26.0721956115586,25.8553303982308
"ENSGMOG00000005157",55.483193676301,50.3514484440866,42.437336249401,44.7500654356438,45.862904712842,55.1978551348221
"ENSGMOG00000005158",809.839071761695,859.800540695026,778.639920935472,785.092435877756,807.936069414552,749.688983946317
"ENSGMOG00000005159",2554.44982945544,2150.56190389968,2403.18659215776,2012.83760235642,2323.94867910595,2164.44950689929
