genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000020181	2.83106485480422	-3.84003004857568	6.67965976869338	0.00975192366530797	0.128458004152211
ENSGMOG00000010619	0.456978566384832	1.69353565429444	6.67947911409235	0.00975291206996603	0.128458004152211
ENSGMOG00000002484	-0.273803602816007	10.1458995980497	6.67659793981829	0.009768689546548	0.128583651100252
ENSGMOG00000018691	0.676604226229865	1.47832622460287	6.67465645348788	0.00977933598533023	0.128641641777672
ENSGMOG00000020061	0.254583662820369	4.90209325463224	6.67248736453555	0.00979124458121302	0.128716150862592
ENSGMOG00000002184	0.257515777145803	4.76913387464276	6.6706036066259	0.00980159872653077	0.128770143116621
ENSGMOG00000005363	-0.314930585645459	3.42206768958525	6.66206116515862	0.00984869357047457	0.129306446221779
ENSGMOG00000001235	-0.365314921094094	4.15258211076991	6.65900983159693	0.00986557185597986	0.129445596860161
ENSGMOG00000012823	0.241864488214798	6.46821381185767	6.65408243655283	0.00989289008226107	0.129545624574471
ENSGMOG00000001478	-0.97527660359013	-0.99821870997143	6.65347611907156	0.00989625695073333	0.129545624574471
ENSGMOG00000013573	0.423694785214658	2.67261656171773	6.6531876512558	0.00989785921879767	0.129545624574471
ENSGMOG00000002464	0.359600761331995	2.56044983399442	6.6531021825057	0.00989833399819495	0.129545624574471
ENSGMOG00000002168	-0.552739829175675	6.82418824665455	6.64873484580841	0.00992262567197217	0.129770544342231
ENSGMOG00000005591	0.524269085988007	1.04353971115797	6.64775020100394	0.0099281108246106	0.129770544342231
ENSGMOG00000012933	-0.250195793792078	7.56629912052024	6.64226842499818	0.00995870496830292	0.130087950260854
ENSGMOG00000015546	-0.260604124443738	4.92038963582375	6.63526701511006	0.00999792085530489	0.130517506390373
ENSGMOG00000009363	0.386511309889647	2.76321845312342	6.62291365421678	0.0100675002259189	0.131314981708039
ENSGMOG00000004616	-0.29538982822654	4.50089778468684	6.62216194423187	0.0100717501615684	0.131314981708039
ENSGMOG00000003121	1.7786974123714	-2.35794221834901	6.61724767515026	0.0100995792641157	0.131594581144891
ENSGMOG00000015392	0.371591053128512	2.41149369430272	6.61265431452865	0.0101256623557091	0.13184681593686
ENSGMOG00000006537	-0.402219590490814	2.02060646424649	6.61158746071538	0.0101317302888462	0.13184681593686
ENSGMOG00000017295	-0.568391915359618	0.930037099994682	6.61014287308426	0.0101399525958752	0.131870563317839
ENSGMOG00000007240	0.471684350361728	1.42379953110526	6.60274374818651	0.0101821743206111	0.132336165996694
ENSGMOG00000002335	0.345078758211422	2.7886469059631	6.59986426836461	0.0101986542117251	0.132377078842562
ENSGMOG00000000372	0.343529943149354	3.13303335434173	6.59971347082876	0.0101995180120155	0.132377078842562
ENSGMOG00000017066	-0.283012984848958	4.78621620575636	6.59882859446624	0.0102045882831626	0.132377078842562
ENSGMOG00000006800	-0.376368916412118	3.06678424820719	6.59726098931399	0.0102135768802008	0.132410352346905
