genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000006569	-0.750031743562239	5.14646672363769	30.9925635344874	2.59018954490741e-08	3.23585315691978e-06
ENSGMOG00000010729	-0.522302736979085	6.9835821087678	30.8620544837835	2.77035938109781e-08	3.42675256510253e-06
ENSGMOG00000017945	-0.665693713365924	3.46881264557368	30.8579349434848	2.77624643851997e-08	3.42675256510253e-06
ENSGMOG00000005153	0.525158432566318	5.53512245057616	30.8436645920265	2.7967366506593e-08	3.43149598690715e-06
ENSGMOG00000008152	0.676757642665875	3.47949273953987	30.7109042230619	2.99477356022881e-08	3.63793106072328e-06
ENSGMOG00000019532	0.754676078870415	3.26796526160359	30.7073379787206	3.00028273576364e-08	3.63793106072328e-06
ENSGMOG00000001449	0.575596944454536	4.76069463941187	30.5638937451185	3.23050103873678e-08	3.89417063809832e-06
ENSGMOG00000008187	-0.663512238618114	4.35502099728175	30.1772740655437	3.9430285740191e-08	4.7254446509451e-06
ENSGMOG00000017198	-0.641736858143041	4.39963343862449	30.1132310198447	4.0754121199361e-08	4.85586531955161e-06
ENSGMOG00000003354	0.952442805798746	2.87281261601368	30.0914196005584	4.12150771064608e-08	4.88256542756021e-06
ENSGMOG00000014018	-0.641274766541916	4.09326055900126	30.0790388941196	4.14790473947405e-08	4.88575773684449e-06
ENSGMOG00000013008	-0.733967714146165	4.89556001530801	29.8308711236983	4.7142527560781e-08	5.52130068528624e-06
ENSGMOG00000007300	1.5988908228101	-0.239907959227002	29.7771507582326	4.84670731101274e-08	5.64436032779128e-06
ENSGMOG00000004296	-0.990800502283721	2.98622769101835	29.6923865174964	5.06332917588873e-08	5.86350585969632e-06
ENSGMOG00000011273	1.47041816038086	0.234091932176687	29.6547466737404	5.16260574290545e-08	5.94507218874358e-06
ENSGMOG00000011787	1.35110750754054	0.284276905121529	29.5162538430054	5.54497333390716e-08	6.34991862954602e-06
ENSGMOG00000011071	0.514968576504292	6.6947493018421	29.3171275841949	6.14501394647747e-08	6.99818632479227e-06
ENSGMOG00000003869	-0.631714504850396	4.96469017889266	29.1778879099651	6.6028468793991e-08	7.47826828159636e-06
ENSGMOG00000019242	-0.67751814689938	3.44610560537257	29.0772562370406	6.95486889322873e-08	7.83391871563518e-06
ENSGMOG00000001400	-0.622886030143854	4.19771045067266	29.0264961022054	7.13950791307517e-08	7.99818894631622e-06
ENSGMOG00000012244	0.825586200430973	2.15458507115956	28.8814488391284	7.69463494567872e-08	8.57348703433922e-06
ENSGMOG00000001990	0.629794528437018	4.21214770609541	28.8012537158149	8.01991810878922e-08	8.88788021378883e-06
ENSGMOG00000015897	1.1513870608755	1.80575862157645	28.682896699716	8.52533609434035e-08	9.39747341778811e-06
ENSGMOG00000018809	2.07586631786133	-1.18459384517908	28.1817263584705	1.10442370298235e-07	1.21093009519016e-05
ENSGMOG00000017345	0.553648664784025	4.60963441379933	28.168306398801	1.11210797965317e-07	1.2129037981265e-05
ENSGMOG00000004207	1.02647124419967	2.14195609093059	28.1005910159611	1.15170683054755e-07	1.24948067884613e-05
ENSGMOG00000013757	-0.670436404392806	4.7273335566224	28.064229333111	1.17355048976929e-07	1.26651289244054e-05
ENSGMOG00000016346	-0.916931524241127	5.97322305606083	27.8580075172847	1.30552636566882e-07	1.40160494664226e-05
ENSGMOG00000018945	-0.595319188724987	6.15363110670059	27.7846928298905	1.35594704352729e-07	1.44819359628124e-05
ENSGMOG00000007779	0.86228635138082	2.68829567412271	27.6370082892522	1.46351715088124e-07	1.54856959774137e-05
ENSGMOG00000007415	0.541395737523367	5.10418789566156	27.6274279580553	1.47078361669483e-07	1.54856959774137e-05
ENSGMOG00000017887	1.28967070100073	1.16008623436968	27.6252151840952	1.47246708949356e-07	1.54856959774137e-05
ENSGMOG00000013235	2.09395139077178	-1.05501087065668	27.597437607969	1.4937652055214e-07	1.56299401936104e-05
ENSGMOG00000003950	-0.914631065902409	2.27483114978606	27.4716126140308	1.59417339475238e-07	1.65963112050661e-05
ENSGMOG00000009418	1.22048813313792	1.12537746157237	27.371912158046	1.67851617465862e-07	1.73865597528835e-05
ENSGMOG00000019623	-0.921850719429382	2.63062028269028	27.3402709201919	1.70620736243454e-07	1.75850261809316e-05
ENSGMOG00000010067	-0.704747160549599	3.0052408910763	27.3265733780818	1.71833648583382e-07	1.76172303210804e-05
ENSGMOG00000013704	-1.8844962650718	-0.890404282618279	27.3174923221378	1.72642532618165e-07	1.76172303210804e-05
ENSGMOG00000008915	0.577722484270366	3.96817255498923	27.3029138594125	1.73949079856988e-07	1.76631151876458e-05
ENSGMOG00000003732	-0.499288204405053	5.65915382198865	27.2765609940856	1.76336068903114e-07	1.78177224916661e-05
ENSGMOG00000008966	-0.545643275493865	4.86566346416813	27.2568492284977	1.78142957470908e-07	1.79124916212089e-05
ENSGMOG00000015025	-0.686850727564682	3.18749404958643	27.2322831952428	1.80420810557774e-07	1.80534668350844e-05
ENSGMOG00000013880	-0.732283585694899	3.21366560852659	27.20810962092	1.82690767446841e-07	1.81222727190624e-05
ENSGMOG00000004445	0.545573550206025	4.57443478929258	27.2062479028659	1.82866769784358e-07	1.81222727190624e-05
ENSGMOG00000002348	0.542429588208809	5.4214197937545	27.1537280606576	1.87902505113384e-07	1.85322217124506e-05
ENSGMOG00000003681	0.833332803983971	2.25527708281914	27.0572533999792	1.975176879075e-07	1.9387771908749e-05
ENSGMOG00000016902	0.632462516786539	5.58906701852843	27.0294524605664	2.00378923136278e-07	1.95754063630716e-05
ENSGMOG00000014315	0.63221370312292	4.57855256396589	26.9397379814372	2.0989862858366e-07	2.04086812782782e-05
ENSGMOG00000014739	-0.601220855291315	6.52394257024838	26.9039938816782	2.13816581166776e-07	2.06920243548862e-05
ENSGMOG00000015027	3.20072808820738	-1.8336763515493	26.7737354737925	2.28724984742737e-07	2.20313463107572e-05
ENSGMOG00000012852	1.16257960720582	1.7479453495961	26.6191462501735	2.47776116575144e-07	2.37553911207602e-05
ENSGMOG00000011440	0.56908782491692	4.33292953036812	26.5895698050991	2.5159838317624e-07	2.39683672225809e-05
ENSGMOG00000011854	0.870209428407721	2.23680677628611	26.5752501920544	2.53470134652696e-07	2.39683672225809e-05
ENSGMOG00000001244	0.952403220754438	2.09277944148589	26.5751303283908	2.5348586108391e-07	2.39683672225809e-05
ENSGMOG00000000402	0.565343105216752	5.31518119484801	26.4196357614781	2.74733382261569e-07	2.58588091714964e-05
ENSGMOG00000011411	0.507519965948208	6.95051713741556	26.3951797626838	2.78233960353201e-07	2.60692573852752e-05
ENSGMOG00000010995	-3.03787642903735	-1.98076392788762	26.377742141658	2.80757214639769e-07	2.61866446396813e-05
ENSGMOG00000015688	0.729376707009636	3.37668615008986	26.2575361145023	2.98786592361003e-07	2.77427388663845e-05
ENSGMOG00000019194	0.878365919074135	2.38250623967692	26.229713168122	3.03122443632452e-07	2.80191162806983e-05
ENSGMOG00000016910	0.620476137301068	3.36906876486832	26.2033455182034	3.0728970054649e-07	2.82775115953786e-05
ENSGMOG00000004909	-0.70366810051876	2.75959282217934	26.1900466044728	3.09413255806383e-07	2.83463797419421e-05
ENSGMOG00000001967	0.667207131458788	3.95304232651949	25.9515480015093	3.50094592375536e-07	3.19314151886589e-05
ENSGMOG00000005457	0.7203383856162	4.32317659205486	25.9066243348512	3.5833734012231e-07	3.24949364035521e-05
ENSGMOG00000004922	0.633960070875421	4.93926084779253	25.9007693186905	3.59425872022989e-07	3.24949364035521e-05
ENSGMOG00000002153	0.494212847962782	5.3600431360096	25.816399747033	3.75484487027592e-07	3.37985228432303e-05
ENSGMOG00000007351	6.10523166907962	-3.27202529595763	25.790139397465	3.80628094036229e-07	3.41125517494295e-05
ENSGMOG00000001871	0.51488514842953	8.32537240217393	25.5605761077799	4.2870972483664e-07	3.82553833682149e-05
ENSGMOG00000014381	0.600858160949668	4.09958323061285	25.4805721432943	4.46860093604184e-07	3.97031340925131e-05
ENSGMOG00000013742	0.89425640651523	2.62619888531478	25.3868498384086	4.69105023280086e-07	4.1429642389e-05
ENSGMOG00000007991	-0.469492471803145	6.16629483598833	25.3818938299775	4.70311760492213e-07	4.1429642389e-05
ENSGMOG00000014144	0.752959156145979	2.55233796686729	25.370498006527	4.7309834504858e-07	4.1497771006325e-05
ENSGMOG00000018061	-0.834181271888557	4.29778603328339	25.3507563100256	4.77964951599123e-07	4.17469980818336e-05
ENSGMOG00000005842	-0.527157310903014	4.313682301195	25.3030360010306	4.89936983617203e-07	4.2612114106757e-05
ENSGMOG00000012773	0.717160235979362	3.45039184614697	25.1812755842788	5.21864209236512e-07	4.51982644747572e-05
ENSGMOG00000007960	-1.80402483159085	-0.480752423086086	25.1592521012322	5.27857995025727e-07	4.55260956128255e-05
