"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGMOG00000000120",85.3048201075474,0.0293650411922731,0.206328392926949,0.142321862617666,0.886825778429522,0.960070777746169
"ENSGMOG00000000121",2.7348077645565,0.0399067495072053,0.158560779880671,0.251681087449483,0.801287576557823,NA
"ENSGMOG00000000123",114.253231671612,0.659462153422833,0.214203772656794,3.07866731404143,0.00207928735605069,0.0905246268250405
"ENSGMOG00000000124",12.8263271444857,-0.192122569651039,0.207913391719002,-0.924050962098177,0.35545978306239,NA
"ENSGMOG00000000125",4399.88191072904,0.234322860361709,0.218259002981073,1.07359997599746,0.283002008377957,0.600049755900928
"ENSGMOG00000000126",111.094911170396,0.462926786584851,0.223876899317296,2.06777379888916,0.0386612985731739,0.265763006789314
"ENSGMOG00000000127",3789.37182053364,0.0939721605336978,0.134853962200986,0.696843896908581,0.485900491231699,0.751737396355697
"ENSGMOG00000000128",826.562114448793,0.207827710554358,0.180531897467592,1.15119662214632,0.249651354549783,0.567027894106011
"ENSGMOG00000000129",167.168386602726,-0.097382361329976,0.161238337486322,-0.603965302843915,0.545866710690052,0.788507381521254
"ENSGMOG00000000130",18.3482277763226,0.317044886752261,0.238007797818412,1.33207772879,0.182834647884211,0.495287899700871
"ENSGMOG00000000131",892.626514066263,0.0779047650494032,0.111252176650698,0.70025385025952,0.483768787048112,0.750337315602554
"ENSGMOG00000000132",36.746406960715,0.08685091495848,0.237430578963117,0.365794984528811,0.714518062671648,0.883445087854239
"ENSGMOG00000000133",51121.1677027604,-0.0674071962446676,0.143227690126728,-0.470629640016017,0.637905237431021,0.843039096799904
"ENSGMOG00000000134",12.4447618698656,-0.173014359093393,0.239486667837504,-0.722438374777448,0.470025000651284,NA
"ENSGMOG00000000135",2073.28756143524,-0.0218346460212578,0.139034408158047,-0.157044909317968,0.87520945468184,0.954739023215265
"ENSGMOG00000000136",858.601031745769,-0.235102542613972,0.14526423985192,-1.6184474778764,0.105566197133083,0.394841570419796
"ENSGMOG00000000137",74.7233279853885,0.503876202664732,0.228529127649295,2.20486643364774,0.0274634685503175,0.235875758113614
"ENSGMOG00000000138",3.73563450992447,0.066658579816885,0.196364501427329,0.339463494329979,0.734260593405216,NA
"ENSGMOG00000000140",121.406048418233,0.0289180494911338,0.184713848658849,0.156555936120107,0.875594832087753,0.955019674208368
"ENSGMOG00000000141",58.7976520553093,-0.356976882889563,0.215837944266839,-1.653911614578,0.0981454724136198,0.384804541245853
"ENSGMOG00000000142",39.6230720162463,-0.0159551542825352,0.222473718434703,-0.0717170297453273,0.942827103283395,0.98116325108734
"ENSGMOG00000000143",33.0865915103168,0.419024261444774,0.238810201176387,1.75463300721931,0.0793221018100942,0.35013063855224
"ENSGMOG00000000144",3.22591884950454,-0.224984960392953,0.19305088473313,-1.16541791923911,0.243849867363114,NA
"ENSGMOG00000000145",8.93808824592677,0.630832885374213,0.233526093276747,2.70133789557566,0.00690611367200562,NA
"ENSGMOG00000000146",13255.2832731028,-0.00159753375036264,0.166592723639372,-0.00958945694303474,0.992348837622711,0.996967491949641
"ENSGMOG00000000147",1.77983633651571,-0.0919418662195972,0.170638254229597,-0.538811573258876,0.59001687714562,NA
"ENSGMOG00000000148",406.214252639713,-0.189964318957956,0.181210330231718,-1.04830844199138,0.294496521408111,0.609885343632295
"ENSGMOG00000000150",63.1366493405925,-0.302725013599186,0.239874596777738,-1.262013642402,0.206943877423831,0.521893870399838
"ENSGMOG00000000151",46.2820901465215,0.376421701409463,0.216340916747921,1.73994687213084,NA,NA
"ENSGMOG00000000152",21.8204419648235,0.0126171204169626,0.239507270659223,0.0526794881100479,0.957987282445517,0.984767797226367
"ENSGMOG00000000153",994.03235273417,0.160773755731943,0.153888913925258,1.04473903695252,0.296143597508166,0.61077531152732
"ENSGMOG00000000154",243.14917643535,0.291953838018158,0.235388325138182,1.24030721509561,0.214861784742994,0.529666537607352
"ENSGMOG00000000155",19.6713998859954,0.193865063102272,0.232495742776649,0.833843496603341,0.404369180906198,0.698788188144577
"ENSGMOG00000000156",15.2539604989301,0.114286103609895,0.23950145317581,0.477183341038027,0.633231572665111,NA
"ENSGMOG00000000158",4538.04203687099,-0.163605164868048,0.169409797480181,-0.965736145733767,0.334176227650866,0.642911942487021
"ENSGMOG00000000159",70.6706175559609,-0.143890660820134,0.220008420343956,-0.654023425990599,0.513096713247656,0.770342563137906
"ENSGMOG00000000160",698.182875632674,0.0563766654671556,0.186016814390397,0.303072954194542,0.761834264841088,0.906383026882104
"ENSGMOG00000000161",2775.31688818946,-0.204834637702499,0.0961738644913955,-2.12983681986518,0.0331850877073581,0.249264311192297
"ENSGMOG00000000162",10.8316671424543,0.213964181921851,0.229453497435626,0.932494750845448,0.351080898175125,NA
"ENSGMOG00000000163",2.34842261958405,-0.13244100078219,0.140212547271689,-0.944573102473916,0.344876864421635,NA
"ENSGMOG00000000164",6356.72674673462,0.0418513548744396,0.159492469390831,0.262403328723216,0.793010506623911,0.921055575626372
"ENSGMOG00000000165",290.098451503187,-0.00506409803887956,0.141034330701759,-0.0359068463237397,0.971356636812442,0.989648774532941
"ENSGMOG00000000166",4.37280492251464,0.137197891806586,0.211467324303007,0.648790030605382,0.516474102188453,NA
"ENSGMOG00000000167",27.5438878761977,-0.0325857540823989,0.233382845706146,-0.139623604227655,0.888957389827104,0.961137836537924
"ENSGMOG00000000169",2.36922376139251,0.025369144474661,0.176357327967148,0.143850809983846,0.885618279518386,NA
"ENSGMOG00000000170",3.48269997705388,-0.0752221041249567,0.155977397604211,-0.482262848850902,0.629619235180525,NA
"ENSGMOG00000000171",1158.02022799542,0.0584102705655198,0.180058075503166,0.32439683919921,0.745637612429233,0.899073149229783
"ENSGMOG00000000172",7133.48646263823,-0.0078783008545568,0.10720987760697,-0.0734848414195429,0.94142030625495,0.980629602597688
"ENSGMOG00000000173",506.30407067305,0.223438719693892,0.215857768378372,1.03512012272003,0.300612816130566,0.614896283371357
"ENSGMOG00000000174",2482.2340094731,0.224963036838792,0.175739574416775,1.28009321511887,0.200512354586391,0.515099794431958
"ENSGMOG00000000175",856.86391417845,-0.0183418587324912,0.127876549139612,-0.143434107785205,0.885947347340908,0.959944567777814
"ENSGMOG00000000176",1574.02415449118,0.0061545612998096,0.141794531187401,0.043404786124477,0.965378862523061,0.9882457150854
"ENSGMOG00000000177",228.660149196602,-0.127657987661378,0.175849987247083,-0.725948233831877,0.467870505745756,0.740828983961476
"ENSGMOG00000000178",10300.0289684351,-0.044182934622627,0.107295272407663,-0.411788270174253,0.680494619614405,0.865924858101779
"ENSGMOG00000000179",6145.96881730116,-0.0630896426188979,0.107872141964604,-0.584855751168817,0.558644713578645,0.796004652088838
"ENSGMOG00000000180",219.752193176622,-0.0393812198587511,0.210760597755535,-0.1868528571191,0.851776002673036,0.944868700234727
"ENSGMOG00000000181",4008.16012217038,0.146353897081672,0.145903654851592,1.00308588726264,0.315819423320474,0.627734165803737
"ENSGMOG00000000182",162.28914974595,0.0845109207734098,0.239767279669773,0.352470616048216,NA,NA
"ENSGMOG00000000184",854.65658942861,0.213941106037902,0.14342060667617,1.49170409326856,0.13577673558169,0.439043835940792
"ENSGMOG00000000185",3.50513192018192,-0.0109104447306916,0.18191053354019,-0.0599769816423586,0.952173967667571,NA
"ENSGMOG00000000186",55.2090358608883,0.55347965625569,0.231379155600089,2.39208953295824,0.0167527551107854,0.195570703127238
"ENSGMOG00000000188",27.6618202149917,-0.0197125222822838,0.231128130863628,-0.0852882866686389,0.932032203486269,0.977813138064022
"ENSGMOG00000000189",1554.48997172976,0.277191752627622,0.134726549914657,2.05743970140414,0.0396439495201552,0.268970099459022
"ENSGMOG00000000190",47.2356862932983,0.185913984721789,0.232425740146594,0.799885523025679,0.423777126228755,0.711156011952155
"ENSGMOG00000000192",102.408702589228,0.80496834029551,0.223210652381895,3.60631686573039,0.00031057386340741,0.0396828340597608
"ENSGMOG00000000193",4637.48857157822,-0.196220490011315,0.111401545115659,-1.76138032742361,0.0781740524298163,0.348424352214201
"ENSGMOG00000000194",4295.518244832,-0.170061425736378,0.135950219513384,-1.25090953398303,0.210967485078705,0.525722641111327
"ENSGMOG00000000195",1926.63219178075,-0.265509653606862,0.0896073373629698,-2.96303474046293,0.0030462218657459,0.104411880501773
"ENSGMOG00000000197",165.137059326073,0.0694731386893058,0.143008919311523,0.485795844229614,0.62711192106853,0.836485842112344
"ENSGMOG00000000198",3126.74731320165,0.2525146983059,0.106794426573418,2.36449322692233,0.0180547574855844,0.201796427368863
"ENSGMOG00000000199",13.4946323099982,-0.249584848412561,0.219395190032556,-1.13760401208215,0.255285870569804,NA
"ENSGMOG00000000200",5.77852002734807,0.0250696194147432,0.216559718371048,0.115763077285636,0.907840313778663,NA
"ENSGMOG00000000201",60.9848885446923,0.479374923833969,0.239631633608931,2.00046595107009,0.0454499730376535,0.280644547544026
"ENSGMOG00000000202",1455.41195226084,0.19246500406079,0.183051008595855,1.05142826328654,0.293061940677307,0.609128590666317
"ENSGMOG00000000203",237.317894925834,-0.00987519904884339,0.177867654867183,-0.0555199260720976,0.955724255722414,0.983969662534263
"ENSGMOG00000000204",1217.35238827785,0.421136273825931,0.173132178671463,2.4324552319363,0.0149968452989013,0.188853854228563
"ENSGMOG00000000205",41.317487728598,-0.16721991272417,0.239126322601896,-0.69929529674808,0.484367505699266,0.750719283781294
"ENSGMOG00000000206",2194.66355881632,-0.115194318336524,0.133911361096507,-0.860228119505902,0.38966330704196,0.686703203068426
"ENSGMOG00000000207",370.280928791469,-0.439250607899252,0.165222547655257,-2.65853912878625,0.00784802368185893,0.149688628018807
"ENSGMOG00000000208",110.65050421286,0.173027308269521,0.22099455775744,0.782948277212478,0.433657485922022,0.716753476898055
"ENSGMOG00000000209",1710.60641107659,-0.223412084497498,0.173803130977594,-1.28543187479344,0.198641408624906,0.513122557622549
"ENSGMOG00000000210",1.23582127522896,0.0160253084547611,0.135258654319358,0.118478987798621,0.905688143129354,NA
"ENSGMOG00000000212",14.8159695756173,-0.233686754324908,0.228348460351373,-1.02337784088984,0.306129232352524,NA
"ENSGMOG00000000213",18.8380561276927,0.0388315373803416,0.231560993663679,0.167694639610767,0.866823513443258,0.951266678518269
"ENSGMOG00000000215",2.96084215945246,0.122466332152313,0.151653149822649,0.807542291706649,0.419354119095712,NA
"ENSGMOG00000000216",103.620735933041,-0.492799043183784,0.239910881358602,-2.05409208783316,0.0399667797081237,0.268970099459022
"ENSGMOG00000000217",448.20201421108,0.0384991205289254,0.125475134145561,0.306826693520514,0.758975289140431,0.904509756301161
"ENSGMOG00000000218",106.164569399131,0.45641677136994,0.232647379108661,1.96183929996806,0.0497811966039907,0.289710242531422
"ENSGMOG00000000220",3.04053570339845,-0.073402017441406,0.193994099768689,-0.378372422300099,0.705153951861823,NA
"ENSGMOG00000000221",1356.802788397,-0.212339312512272,0.161818536106456,-1.31220636165303,0.189450515971745,0.502433719552448
"ENSGMOG00000000222",251.213248356974,-0.0448993223867194,0.158614663298855,-0.283071700011253,0.777121874845363,0.912568886661759
"ENSGMOG00000000223",4085.8419641176,0.00533257132573483,0.169733842889229,0.0314172544199978,0.974936780906095,0.990873987455847
"ENSGMOG00000000224",1077.54792833765,0.17166792343038,0.117162181559419,1.46521617424235,0.142861948124979,0.447964594436053
"ENSGMOG00000000226",86.6046349307608,-0.374623509371924,0.225611709932924,-1.66047901273964,0.0968181265357281,0.381816801863778
"ENSGMOG00000000227",14.269562001415,0.118703497847549,0.229049331633034,0.518244244596737,0.604287868490096,NA
"ENSGMOG00000000228",3999.55176608122,-0.0319083396881041,0.103560896018613,-0.3081118541343,0.757997221442272,0.904253244486158
"ENSGMOG00000000229",3.51075093512747,0.194056042283039,0.189351137229255,1.0248475141086,0.305435143058108,NA
"ENSGMOG00000000230",0.631948959100931,-0.0194719804907217,0.0730113883331626,-0.266697852694814,0.78970180735745,NA
"ENSGMOG00000000231",40389.4885769445,-0.167147628804722,0.117525240250135,-1.42222750150498,0.154960217471833,0.46335738266286
"ENSGMOG00000000232",191.617984619518,0.462512812049706,0.214921738118115,2.15200573054887,0.0313969030260546,0.245771135408857
"ENSGMOG00000000233",263.698039397438,0.256154110033325,0.179766199311477,1.42492921925491,0.154177662369008,0.462689759862835
"ENSGMOG00000000234",563.703998834388,0.0826981137866345,0.111143032506998,0.744069258515394,0.456834576145798,0.732881808729702
"ENSGMOG00000000235",2415.14437114376,-0.125952712705506,0.132242305232749,-0.952438877134111,0.340874450703651,0.649175033686455
"ENSGMOG00000000236",6129.87054538094,0.0243054911922555,0.107489344720485,0.226120005247585,0.821108085572074,0.932199099639885
"ENSGMOG00000000237",14161.1686644224,-0.266150647075477,0.116925058551876,-2.27624985073147,0.0228310597834934,0.219377221348783
"ENSGMOG00000000238",108.678728544018,0.0109264226320744,0.189884323762688,0.0575425207071327,0.954113035574508,0.983524025390739
"ENSGMOG00000000239",146.651893644044,-0.125128174587799,0.218296663896132,-0.573202413424587,0.566507650475651,0.800097477369703
"ENSGMOG00000000240",2471.81436131812,0.180345540989751,0.119291957899859,1.51179965661344,0.130584836807582,0.43230542049516
"ENSGMOG00000000241",490.400040182512,-0.0202098563252216,0.148403675842286,-0.136181642472921,0.891677687145935,0.962290299516801
"ENSGMOG00000000242",772.204268442923,0.0710176176732508,0.130759448286602,0.54311652889199,0.587049572895381,0.811790202239397
"ENSGMOG00000000243",340.449867917769,-0.00358535592709033,0.202248241091485,-0.0177275011527468,0.98585624134555,0.994695914685897
"ENSGMOG00000000244",2264.0478461557,-0.256454798303842,0.116500611845412,-2.20131717972555,0.0277135774979158,0.236756569400453
"ENSGMOG00000000246",2662.719266099,-0.0480920903400448,0.171151563618132,-0.280991241466811,0.778717117612228,0.913722532745599
