ID	sample_10	sample_23	sample_29	sample_36	sample_42	sample_49
ENSGMOG00000005129	1989	875	1195	764	1915	2349
ENSGMOG00000005155	1	3	2	4	3	12
ENSGMOG00000005168	2484	1243	1627	1284	1717	2389
ENSGMOG00000005218	8	6	12	6	1	5
ENSGMOG00000005230	541	308	282	444	661	701
ENSGMOG00000005264	206	42	26	76	225	153
ENSGMOG00000005302	110	8	19	224	31	49
ENSGMOG00000005361	1	1	7	2	0	1
ENSGMOG00000005368	215	128	165	143	140	219
ENSGMOG00000005392	77	16	29	25	20	29
ENSGMOG00000005420	222	82	215	132	279	303
ENSGMOG00000005433	521	640	708	506	345	354
ENSGMOG00000005464	309	97	120	103	220	261
ENSGMOG00000005491	948	182	190	56	2371	1036
ENSGMOG00000005506	585	188	411	304	318	490
ENSGMOG00000005520	337	187	297	227	191	357
ENSGMOG00000005549	2220	822	1262	1224	1178	1909
ENSGMOG00000020848	4	0	10	4	1	0
ENSGMOG00000005620	246	124	272	204	204	307
ENSGMOG00000005655	1403	110	150	222	52	27
ENSGMOG00000005713	38	75	174	97	95	109
ENSGMOG00000005791	44556	30375	39459	27528	42096	33699
ENSGMOG00000005801	225	212	321	212	416	367
ENSGMOG00000005820	2647	2163	2141	1434	2172	2816
ENSGMOG00000005841	0	0	2	1	2	0
ENSGMOG00000005853	689	562	418	345	482	603
ENSGMOG00000005882	1189	565	729	667	1115	1208
ENSGMOG00000005898	0	0	0	0	0	0
ENSGMOG00000005913	257	138	482	154	190	325
ENSGMOG00000005935	17	3	22	42	2	0
ENSGMOG00000005948	610	275	403	392	295	368
ENSGMOG00000005959	560	268	265	303	245	285
ENSGMOG00000005965	322	156	200	231	130	193
ENSGMOG00000005969	1384	830	1366	859	948	1305
ENSGMOG00000006013	7	3	2	4	0	2
ENSGMOG00000006048	431	150	327	198	389	321
ENSGMOG00000006060	4127	2097	3554	1798	4455	3110
ENSGMOG00000006081	1628	1333	1283	1157	1174	2177
ENSGMOG00000006104	1908	948	1426	1314	1594	1735
ENSGMOG00000006122	19	13	40	22	6	5
ENSGMOG00000006138	1334	553	904	789	601	870
ENSGMOG00000006188	1024	388	628	458	626	1010
ENSGMOG00000006198	2774	1193	1621	1645	1669	2469
ENSGMOG00000006227	226	198	128	196	412	462
ENSGMOG00000006248	1749	1237	1079	1087	1099	979
ENSGMOG00000006259	32716	15740	23867	16432	25645	25079
ENSGMOG00000006287	117	98	133	56	70	121
ENSGMOG00000006300	3156	1878	4867	3645	1606	3025
ENSGMOG00000006345	4740	3212	1803	1717	2793	3403
ENSGMOG00000006362	1550	1067	606	754	822	770
ENSGMOG00000006392	5080	2848	3738	2797	4242	5274
ENSGMOG00000006415	28	21	35	25	31	12
ENSGMOG00000006420	13	23	31	8	15	88
ENSGMOG00000006430	21	3	4	1	0	13
ENSGMOG00000006464	4564	1197	2595	1522	3933	5844
ENSGMOG00000006532	262	32	333	81	63	757
ENSGMOG00000006565	4748	2011	2109	1874	5020	5208
ENSGMOG00000006581	397	189	342	247	251	306
ENSGMOG00000006598	4	0	0	0	2	0
ENSGMOG00000006604	706	292	525	304	595	739
ENSGMOG00000006633	3847	1175	2069	1550	3417	4736
ENSGMOG00000006691	39	12	10	8	54	41
ENSGMOG00000006700	9	5	18	24	8	4
ENSGMOG00000006713	28	9	4	9	6	7
ENSGMOG00000006746	2272	1045	1358	1228	1724	2471
ENSGMOG00000006767	765	922	769	368	612	614
ENSGMOG00000006776	691	328	528	283	594	967
ENSGMOG00000018328	3262	2321	3163	2489	2629	3659
ENSGMOG00000018345	947	553	503	547	833	901
ENSGMOG00000018354	100	54	123	122	86	99
ENSGMOG00000020275	0	0	0	0	0	0
ENSGMOG00000018393	0	0	25	12	0	3
ENSGMOG00000018406	1	0	17	5	0	0
ENSGMOG00000018420	456	220	254	220	400	401
ENSGMOG00000018439	0	0	0	0	0	0
ENSGMOG00000018446	307	184	186	145	234	352
ENSGMOG00000018453	8	10	11	10	21	16
ENSGMOG00000018457	302	141	393	255	208	236
ENSGMOG00000018503	1315	903	643	536	790	975
ENSGMOG00000018552	745	534	386	303	536	719
ENSGMOG00000018560	1132	2106	1123	788	840	955
ENSGMOG00000018578	498	252	494	306	314	377
ENSGMOG00000018597	5783	4789	4534	2538	2429	3404
ENSGMOG00000018634	444	157	591	197	404	675
ENSGMOG00000018714	1	0	0	0	0	0
ENSGMOG00000018722	96	36	89	42	131	151
ENSGMOG00000018742	639	318	343	207	663	805
ENSGMOG00000018747	1530	701	1356	1231	1200	1371
ENSGMOG00000021744	45	25	24	17	25	28
ENSGMOG00000018781	6446	4880	5517	3164	3397	4120
ENSGMOG00000018784	485	275	363	380	338	434
ENSGMOG00000018813	5896	2229	3806	5490	1655	1943
ENSGMOG00000018831	695	335	312	492	570	485
ENSGMOG00000018844	3326	1221	1890	1648	2299	2894
ENSGMOG00000018872	3089	1217	2046	1805	2239	2560
ENSGMOG00000018884	137	64	40	13	52	91
ENSGMOG00000018898	2	8	2	0	0	0
ENSGMOG00000018909	926	568	565	448	908	1076
ENSGMOG00000018929	394	186	267	117	301	414
ENSGMOG00000018936	43	15	19	12	89	98
ENSGMOG00000018944	636	187	309	203	438	755
ENSGMOG00000018967	2	6	6	10	2	5
ENSGMOG00000018973	49	11	72	34	19	11
ENSGMOG00000018986	795	170	150	387	266	458
ENSGMOG00000019000	156	38	53	66	94	95
ENSGMOG00000019016	469	427	464	411	279	357
ENSGMOG00000019026	583	210	318	261	522	368
ENSGMOG00000010191	1142	533	848	690	1268	1300
ENSGMOG00000010222	325	243	274	430	200	301
ENSGMOG00000010271	366	395	604	346	178	319
ENSGMOG00000010275	174	54	119	135	186	194
ENSGMOG00000010291	269	904	229	344	217	270
ENSGMOG00000010299	363	440	154	190	296	272
ENSGMOG00000020538	66	22	26	20	30	44
ENSGMOG00000010314	498	314	570	217	214	233
ENSGMOG00000010359	6	0	0	1	0	1
ENSGMOG00000010380	7	3	2	7	3	0
ENSGMOG00000010401	27	11	37	6	51	34
ENSGMOG00000010432	6708	2712	3422	2360	6262	7320
ENSGMOG00000010447	4	0	1	0	0	0
ENSGMOG00000010457	576	233	333	270	486	729
ENSGMOG00000010505	644	288	426	497	468	566
ENSGMOG00000010589	2242	1685	1370	1266	1706	1819
ENSGMOG00000010595	10	2	37	18	10	6
ENSGMOG00000010603	27	7	29	10	57	4
ENSGMOG00000010613	245	36	447	492	118	157
ENSGMOG00000010653	796	183	474	202	159	407
ENSGMOG00000010661	562	185	394	218	558	578
ENSGMOG00000010666	917	217	1050	626	683	648
ENSGMOG00000010703	1907	551	1785	2350	614	439
ENSGMOG00000010720	2462	1698	1525	1317	2702	3347
ENSGMOG00000010724	1106	1068	817	696	928	1235
ENSGMOG00000010767	3582	1307	2507	1683	2006	2508
ENSGMOG00000010784	475	248	376	251	339	187
ENSGMOG00000010791	80372	69872	85104	82063	64409	73133
ENSGMOG00000021445	23	5	8	13	12	8
ENSGMOG00000010805	3	4	8	3	5	1
ENSGMOG00000021600	0	0	0	0	0	0
ENSGMOG00000010811	79	579	104	270	170	390
ENSGMOG00000010820	760	371	911	951	612	798
ENSGMOG00000010836	1379	1015	1662	2121	777	825
ENSGMOG00000010847	340	137	241	204	268	371
ENSGMOG00000010871	1693	840	1056	986	1643	1602
ENSGMOG00000010893	13	0	0	1	1	0
ENSGMOG00000011026	35	2	65	6	681	98
ENSGMOG00000011034	768	257	400	416	609	623
ENSGMOG00000011040	18	19	55	89	9	1
ENSGMOG00000011053	1309	468	856	671	1007	1429
ENSGMOG00000011090	2933	289	404	147	3061	22503
ENSGMOG00000011097	0	0	0	0	0	0
ENSGMOG00000011098	1	0	0	0	0	0
ENSGMOG00000011103	1525	543	403	139	862	930
ENSGMOG00000011110	134	28	37	19	83	52
ENSGMOG00000011116	2	1	1	1	0	0
ENSGMOG00000020539	0	0	0	0	0	0
ENSGMOG00000011122	14	5	7	12	18	13
ENSGMOG00000011143	1	0	0	0	0	0
ENSGMOG00000020540	0	0	0	0	0	0
ENSGMOG00000011151	338	44	113	75	448	595
ENSGMOG00000011160	1336	652	939	715	1104	1167
ENSGMOG00000011170	20	29	9	12	7	15
ENSGMOG00000011190	1590	1580	725	823	553	398
ENSGMOG00000011193	219	84	141	71	362	337
ENSGMOG00000011200	340	374	399	165	318	489
ENSGMOG00000011206	405	374	312	191	128	189
ENSGMOG00000011216	1297	2151	2708	3307	856	1432
ENSGMOG00000011237	2863	1232	2378	2085	1688	1810
ENSGMOG00000011254	786	294	475	385	1076	1030
ENSGMOG00000007514	140	18	62	11	69	159
ENSGMOG00000007515	2509	778	1100	897	2140	1860
ENSGMOG00000007522	1842	1062	1883	1321	1637	2048
ENSGMOG00000007524	1546	889	837	1320	1230	1217
ENSGMOG00000007526	2563	1600	1919	2471	2827	3035
ENSGMOG00000007533	150	28	68	69	64	72
ENSGMOG00000007540	161	57	135	341	46	57
ENSGMOG00000007546	0	1	0	2	0	9
ENSGMOG00000007549	192	119	186	131	158	148
ENSGMOG00000007558	1493	1507	933	808	1372	1499
ENSGMOG00000007564	1548	964	921	700	1473	1586
ENSGMOG00000007568	105	35	54	40	70	127
ENSGMOG00000007573	3	0	1	1	0	2
ENSGMOG00000007595	430	388	535	623	378	515
ENSGMOG00000007607	1770	730	1757	1279	1944	2103
ENSGMOG00000007635	404	183	182	144	298	384
ENSGMOG00000007647	533	323	367	435	600	808
ENSGMOG00000007654	6	0	0	0	7	11
ENSGMOG00000007658	3	5	1	0	0	0
ENSGMOG00000007664	380	213	240	168	443	557
ENSGMOG00000007673	244	67	490	133	148	256
ENSGMOG00000007681	1026	647	898	634	1520	1476
ENSGMOG00000007691	603	218	455	303	818	837
ENSGMOG00000007699	2904	1578	2254	1147	3617	3486
ENSGMOG00000007705	1025	463	662	453	1180	1472
ENSGMOG00000007710	11	4	7	3	9	10
ENSGMOG00000007712	2315	1068	1299	919	1888	2490
ENSGMOG00000007717	2645	1561	1917	1414	2987	3736
ENSGMOG00000007724	1195	862	821	849	626	689
ENSGMOG00000007733	443	264	342	168	233	240
ENSGMOG00000007740	2994	4059	6613	4542	1365	3415
ENSGMOG00000007753	9044	6918	6077	5243	8060	6092
ENSGMOG00000007756	931	805	1361	638	536	724
ENSGMOG00000007761	8	2	1	9	6	6
ENSGMOG00000007762	12	1	9	2	10	3
ENSGMOG00000007799	0	0	0	0	0	0
ENSGMOG00000007800	9738	4726	5022	4882	5202	5568
ENSGMOG00000007805	443	156	59	46	403	558
ENSGMOG00000007810	1400	1170	1689	1083	1174	1868
ENSGMOG00000007821	949	498	642	442	917	1017
ENSGMOG00000007825	4172	2283	2827	1977	2517	3457
ENSGMOG00000007835	5561	3107	5192	3833	3004	4828
ENSGMOG00000007838	94	22	62	132	38	60
ENSGMOG00000007856	563	362	596	456	576	721
ENSGMOG00000007863	2	0	1	2	0	0
ENSGMOG00000007866	927	975	749	838	836	1353
ENSGMOG00000007876	0	0	0	0	0	0
ENSGMOG00000007891	6	0	1	0	1	0
ENSGMOG00000007898	6	0	0	0	0	0
ENSGMOG00000007901	517	216	243	283	666	576
ENSGMOG00000007911	28	3	32	6	16	7
ENSGMOG00000007923	1395	565	801	511	1275	1636
ENSGMOG00000007930	58	22	37	15	12	29
ENSGMOG00000007937	14	0	2	5	0	0
ENSGMOG00000007944	2945	1228	1569	1006	2046	2574
ENSGMOG00000007952	193	80	135	70	210	289
ENSGMOG00000007966	1518	545	707	532	1598	1673
ENSGMOG00000007971	922	472	460	678	612	489
ENSGMOG00000007981	3	8	11	2	0	3
ENSGMOG00000007988	1447	1371	1960	1657	785	909
ENSGMOG00000007993	118	66	137	48	64	183
ENSGMOG00000008001	679	378	1360	711	509	901
ENSGMOG00000008011	0	0	0	0	0	0
ENSGMOG00000008015	0	0	0	1	0	0
ENSGMOG00000008016	101	9	5	6	25	32
ENSGMOG00000008028	3	9	3	1	4	10
ENSGMOG00000008033	999	447	597	362	936	1227
ENSGMOG00000008038	772	363	1039	1016	542	620
ENSGMOG00000008043	4248	1382	2254	2272	3222	4899
ENSGMOG00000008045	3095	2246	3140	1490	1528	2759
ENSGMOG00000008047	6	0	2	1	5	5
ENSGMOG00000008053	46	30	49	26	71	94
ENSGMOG00000008058	222	79	86	42	220	251
ENSGMOG00000008061	3370	1553	1644	1276	3121	3450
ENSGMOG00000008066	10	7	10	4	0	1
ENSGMOG00000008068	157	202	212	169	673	457
ENSGMOG00000008071	753	380	818	628	858	955
ENSGMOG00000008077	78	55	24	64	77	85
ENSGMOG00000008088	3901	1963	2648	1679	3708	3882
ENSGMOG00000008091	181	166	201	147	131	292
ENSGMOG00000008093	12	0	0	0	7	8
ENSGMOG00000008095	0	0	0	0	0	0
ENSGMOG00000008097	819	374	508	459	692	750
ENSGMOG00000008110	11	2	17	4	1	18
ENSGMOG00000008113	0	0	8	0	2	2
ENSGMOG00000008116	2	0	0	0	0	0
ENSGMOG00000008120	1726	717	789	549	1581	1552
ENSGMOG00000008122	1359	474	850	566	1422	2191
ENSGMOG00000008125	1646	770	783	532	1470	2612
ENSGMOG00000008127	5570	2935	2962	2274	5475	7707
ENSGMOG00000008129	31	10	3	5	19	24
ENSGMOG00000008132	192	52	99	252	103	129
ENSGMOG00000008140	866	635	696	455	1103	1256
ENSGMOG00000008142	305	174	287	260	281	309
ENSGMOG00000008145	344	128	186	133	397	398
ENSGMOG00000008148	96	61	76	54	33	79
ENSGMOG00000008150	33	12	46	19	51	117
ENSGMOG00000008155	677	438	876	519	1586	1011
ENSGMOG00000008156	3429	1453	2144	1950	2553	2966
ENSGMOG00000008164	5	5	6	6	15	10
ENSGMOG00000008168	1831	1790	1426	1577	1899	2227
ENSGMOG00000008172	372	201	344	249	280	415
ENSGMOG00000008177	471	343	379	247	696	846
ENSGMOG00000008178	0	0	3	0	1	0
ENSGMOG00000008185	1970	968	1373	794	1950	3153
ENSGMOG00000008188	6064	3498	3505	2462	4358	5118
ENSGMOG00000008192	173	114	186	108	143	174
ENSGMOG00000008232	3	4	1	1	0	0
ENSGMOG00000000474	118	32	73	30	104	116
ENSGMOG00000000482	562	412	1086	516	674	849
ENSGMOG00000000505	2	0	0	0	1	0
ENSGMOG00000000539	677	319	413	297	582	589
ENSGMOG00000000552	994	414	688	528	810	1025
ENSGMOG00000000593	1629	900	986	493	941	1081
ENSGMOG00000000614	25	5	49	54	3	0
ENSGMOG00000000621	6	2	6	5	11	21
ENSGMOG00000000664	1679	754	1105	611	1827	2475
ENSGMOG00000000687	828116	677110	720728	746871	657970	918953
ENSGMOG00000000697	1869	131	92	141	12	7
ENSGMOG00000000704	13	42	10	6	5	3
ENSGMOG00000000729	54	12	22	43	17	12
ENSGMOG00000000744	48	9	75	37	90	130
ENSGMOG00000000786	1071	448	559	311	1057	1569
ENSGMOG00000019779	0	0	0	0	1	0
ENSGMOG00000000811	3318	1615	2563	1790	3464	4363
ENSGMOG00000000867	1048	805	845	592	1157	1112
ENSGMOG00000000876	4666	2732	3137	1462	3920	4508
ENSGMOG00000000896	2377	1178	2074	1743	1718	2402
ENSGMOG00000000986	4310	2704	2787	2170	3501	4382
ENSGMOG00000000990	1180	595	811	790	1003	1187
ENSGMOG00000001008	720	397	602	390	576	644
ENSGMOG00000001022	176	109	241	144	93	145
ENSGMOG00000001034	90	33	116	54	77	72
ENSGMOG00000001055	51	5	21	41	27	10
ENSGMOG00000001072	10359	2248	3745	1202	8855	73766
ENSGMOG00000001085	469	226	264	197	352	521
ENSGMOG00000001110	1047	587	598	537	715	921
ENSGMOG00000001127	1490	494	740	438	1569	2371
ENSGMOG00000001162	3	0	0	1	0	0
ENSGMOG00000001178	356	188	309	139	319	329
ENSGMOG00000001209	4	5	15	30	8	1
ENSGMOG00000001254	0	0	0	2	0	4
ENSGMOG00000001266	21	5	20	14	31	51
ENSGMOG00000001284	27343	13863	31995	14190	24386	28396
ENSGMOG00000001303	1346	569	2093	911	972	1269
ENSGMOG00000001316	177	97	200	116	137	150
ENSGMOG00000001378	179	125	198	82	167	174
ENSGMOG00000001393	23	5	15	17	18	27
ENSGMOG00000001409	1202	615	628	431	1151	1573
ENSGMOG00000001425	827	646	598	371	557	987
ENSGMOG00000001442	301	127	290	142	330	260
ENSGMOG00000019780	125	59	69	42	114	93
ENSGMOG00000001575	362	122	265	187	368	508
ENSGMOG00000001609	113	105	181	132	158	173
ENSGMOG00000001638	411	362	464	303	300	598
ENSGMOG00000001707	91889	82680	93216	91709	67094	73913
ENSGMOG00000001715	2736	1223	2531	1296	1984	2491
ENSGMOG00000019781	1	1	3	0	1	3
ENSGMOG00000001860	583	453	490	348	318	370
ENSGMOG00000001897	418	238	419	395	332	365
ENSGMOG00000001911	918	495	816	582	684	725
ENSGMOG00000001957	753	179	307	201	886	1101
ENSGMOG00000001989	637	235	213	146	631	812
ENSGMOG00000002010	988	366	359	278	316	310
ENSGMOG00000012113	1	0	8	4	0	5
ENSGMOG00000012116	4	0	1	4	18	19
ENSGMOG00000012119	277	101	162	67	156	300
ENSGMOG00000012122	1	0	3	0	0	0
ENSGMOG00000012125	7	6	6	0	4	7
ENSGMOG00000012129	1394	692	741	484	1573	1633
ENSGMOG00000012143	6371	4365	5430	3406	5617	7959
ENSGMOG00000012149	138	24	8	10	146	47
ENSGMOG00000012152	355	139	168	102	454	498
ENSGMOG00000012154	461	147	324	219	402	741
ENSGMOG00000012157	153	96	212	224	128	143
ENSGMOG00000012161	200	54	247	114	150	156
ENSGMOG00000012168	7554	5326	3926	2704	4487	2582
ENSGMOG00000012172	160	123	9	0	4	13
ENSGMOG00000012176	2	0	0	0	0	0
ENSGMOG00000012183	14	2	5	1	1	9
ENSGMOG00000012189	3220	3600	3307	3665	1694	1786
ENSGMOG00000012194	908	634	1093	761	569	567
ENSGMOG00000012196	688	343	1073	944	397	531
ENSGMOG00000012203	337	60	79	63	116	144
ENSGMOG00000012215	522	447	724	466	1458	1230
ENSGMOG00000012221	65	72	98	30	79	67
ENSGMOG00000012227	2133	1656	1782	1417	1417	1721
ENSGMOG00000012230	1318	725	1294	735	1857	2072
ENSGMOG00000012234	23	17	93	33	33	46
ENSGMOG00000012241	827	205	414	267	819	1119
ENSGMOG00000012253	497	115	343	267	334	509
ENSGMOG00000012265	471	218	310	181	683	712
ENSGMOG00000012269	189	108	234	110	155	232
ENSGMOG00000012274	67	162	206	328	77	119
ENSGMOG00000020589	1365	606	666	728	1090	1517
ENSGMOG00000012290	8744	4252	6798	6168	5717	7310
ENSGMOG00000012303	11	2	3	9	7	10
ENSGMOG00000012306	705	195	237	181	510	765
ENSGMOG00000012308	1262	609	894	711	1049	1260
ENSGMOG00000012320	82	61	91	102	120	176
ENSGMOG00000012326	2048	888	1699	1702	1339	1823
ENSGMOG00000012338	525	202	793	317	443	496
ENSGMOG00000012343	7	0	6	6	20	26
ENSGMOG00000012347	62	33	38	67	24	23
ENSGMOG00000012350	1106	950	776	704	970	1132
ENSGMOG00000012353	4795	1893	1621	1039	4724	5702
ENSGMOG00000012357	892	898	1799	1328	421	675
ENSGMOG00000012360	6	7	7	7	0	4
ENSGMOG00000012367	55	16	21	17	5	5
ENSGMOG00000012369	6963	7535	9194	2430	2829	6953
ENSGMOG00000002320	142	66	65	81	150	194
ENSGMOG00000002339	0	3	2	0	1	0
ENSGMOG00000002373	1	0	2	1	0	0
ENSGMOG00000002471	6	0	0	2	1	0
ENSGMOG00000002517	3758	1881	951	1661	430	385
ENSGMOG00000002660	33	10	26	52	10	26
ENSGMOG00000002787	1172	1092	1633	2149	261	279
ENSGMOG00000002804	1174	674	716	501	1035	1556
ENSGMOG00000003137	583	111	194	163	480	467
ENSGMOG00000003193	4841	2716	2896	2031	3698	3290
ENSGMOG00000003373	8086	4639	6112	3821	7532	8316
ENSGMOG00000003471	0	0	0	0	0	0
ENSGMOG00000003476	5	4	61	45	7	3
ENSGMOG00000003489	2119	962	1289	1396	1107	1085
ENSGMOG00000003675	2	0	0	10	0	0
ENSGMOG00000003752	1060	542	633	494	1006	1313
ENSGMOG00000003761	417	379	372	297	205	400
ENSGMOG00000003797	59	29	33	25	22	31
ENSGMOG00000003928	22	2	3	5	9	2
ENSGMOG00000004282	5	21	45	5	12	5
ENSGMOG00000004480	1471	922	1423	1184	757	1723
ENSGMOG00000004636	530	258	401	361	149	273
ENSGMOG00000004653	27	30	24	21	40	21
ENSGMOG00000020181	224	89	163	68	297	182
ENSGMOG00000004665	42	15	49	27	15	22
ENSGMOG00000004753	44	1	3	0	0	0
ENSGMOG00000004768	0	3	0	6	0	4
ENSGMOG00000005288	99	53	94	112	71	75
ENSGMOG00000005369	349	86	159	90	307	359
ENSGMOG00000005381	208	87	127	82	226	243
ENSGMOG00000005407	366	105	394	177	215	238
ENSGMOG00000001279	1088	825	732	544	885	935
ENSGMOG00000001285	7337	3830	5076	4070	4043	6295
ENSGMOG00000001308	2122	1648	1814	935	2028	2419
ENSGMOG00000001319	7	1	0	0	9	3
ENSGMOG00000001335	0	1	0	0	0	0
ENSGMOG00000001353	9	2	11	0	6	7
ENSGMOG00000001364	72	8	18	4	65	23
ENSGMOG00000001391	27	5	18	9	18	23
ENSGMOG00000001487	1092	365	998	757	1291	790
ENSGMOG00000001545	5024	2801	2468	3019	2858	2976
ENSGMOG00000001550	251	231	582	574	145	174
ENSGMOG00000001596	598	466	561	477	383	389
ENSGMOG00000001607	947	344	864	702	1382	1250
ENSGMOG00000001661	1144	569	786	652	638	860
ENSGMOG00000001681	11986	6903	7905	7107	8956	9512
ENSGMOG00000001831	338	148	229	107	198	184
ENSGMOG00000001854	1765	1294	1674	1027	1221	1401
ENSGMOG00000001930	1261	1578	1947	913	1952	3142
ENSGMOG00000001940	4	16	11	23	16	3
ENSGMOG00000001966	2436	1601	1323	933	959	483
ENSGMOG00000001995	40	29	53	8	8	10
ENSGMOG00000002041	1843	733	1160	880	1832	2282
ENSGMOG00000002082	28932	22929	24160	29313	19249	20377
ENSGMOG00000002111	10	2	9	6	17	24
ENSGMOG00000002143	1891	734	1178	878	1899	1759
ENSGMOG00000002173	3	1	10	1	0	0
ENSGMOG00000002217	1067	533	821	1143	463	419
ENSGMOG00000002254	3058	1947	2244	1721	1585	1541
ENSGMOG00000002313	22	5	15	6	7	11
ENSGMOG00000002326	7149	3570	4013	3708	4136	4631
ENSGMOG00000002406	0	1	0	0	0	0
ENSGMOG00000002421	24	8	13	5	6	1
ENSGMOG00000002443	457	370	282	253	245	390
ENSGMOG00000002456	97	32	91	73	68	37
ENSGMOG00000002563	5986	2881	3523	3509	2635	2716
ENSGMOG00000002633	4050	3078	3178	2090	4219	5438
ENSGMOG00000002668	2210	558	994	1150	1684	2106
ENSGMOG00000002752	78481	56189	74152	68408	49863	60837
ENSGMOG00000021324	14	3	8	3	6	3
ENSGMOG00000021936	37	16	13	9	8	17
ENSGMOG00000021183	5	4	6	1	3	3
ENSGMOG00000002766	5	8	0	1	2	3
ENSGMOG00000002795	0	0	1	0	0	0
ENSGMOG00000002817	573	235	311	167	483	757
ENSGMOG00000002840	2389	1359	1885	1442	1974	2643
ENSGMOG00000002909	378	136	222	134	280	417
ENSGMOG00000002967	371	412	1403	1062	81	174
ENSGMOG00000003144	100	11	133	61	45	24
ENSGMOG00000003176	2462	754	1363	855	2617	3644
ENSGMOG00000003209	3	2	3	1	0	0
ENSGMOG00000015708	1335	811	1542	762	692	1647
ENSGMOG00000015726	2343	856	1111	665	2022	2508
ENSGMOG00000015775	4152	1884	3900	1741	4428	5718
ENSGMOG00000015834	4430	1982	2020	1486	4480	5300
ENSGMOG00000015874	385	264	407	213	263	436
ENSGMOG00000015879	229	122	93	69	191	231
ENSGMOG00000015896	4769	2939	4165	3341	3126	4301
ENSGMOG00000015926	1354	872	894	639	1234	936
ENSGMOG00000015944	8888	4209	7309	6523	7873	8927
ENSGMOG00000015965	77	91	84	43	16	22
ENSGMOG00000015970	907	619	942	765	511	720
ENSGMOG00000016002	2255	671	848	648	1030	1414
ENSGMOG00000016012	3435	501	27	47	1294	9808
ENSGMOG00000020318	68	123	120	137	67	128
ENSGMOG00000020319	52	75	65	157	54	129
ENSGMOG00000016062	2052	1664	2694	1158	1282	1335
ENSGMOG00000016096	164	28	69	55	34	29
ENSGMOG00000016145	4	1	0	5	0	1
ENSGMOG00000016208	1306	631	806	650	997	912
ENSGMOG00000016240	54	23	41	17	40	51
ENSGMOG00000016248	3045	5197	9055	10754	1502	805
ENSGMOG00000016266	156	507	529	337	36	53
ENSGMOG00000016281	2639	998	1229	883	2489	3212
ENSGMOG00000016304	265	210	175	204	206	248
ENSGMOG00000016331	7672	9713	9088	7152	6567	6124
ENSGMOG00000016347	13534	351	74	194	5536	30093
ENSGMOG00000016366	38162	4800	189	375	6489	39704
ENSGMOG00000016966	81522	4296	1197	1030	40673	164610
ENSGMOG00000017036	248	178	186	132	161	235
ENSGMOG00000017057	69	18	53	30	26	36
ENSGMOG00000017100	97	50	75	54	89	84
ENSGMOG00000017109	2477	1242	1424	1092	2046	2373
ENSGMOG00000017137	748	501	693	572	748	839
ENSGMOG00000017175	2337	950	1172	738	2209	2755
ENSGMOG00000017184	3615	1718	2035	1255	3483	4979
ENSGMOG00000017216	0	0	0	0	0	0
ENSGMOG00000017233	862	277	657	495	649	782
ENSGMOG00000017274	3326	1149	1709	1234	2600	2050
ENSGMOG00000017298	1337	656	856	616	1197	1414
ENSGMOG00000017332	922	470	453	428	862	917
ENSGMOG00000017348	1801	1190	1247	1017	1201	1372
ENSGMOG00000017361	36	7	19	5	6	16
ENSGMOG00000017400	0	0	3	0	0	0
ENSGMOG00000003396	112	18	20	22	48	28
ENSGMOG00000003431	3574	1819	1873	1458	3258	4472
ENSGMOG00000019720	41	22	84	35	75	125
ENSGMOG00000003469	10922	9643	11338	10201	9211	11508
ENSGMOG00000003491	1581	1213	1035	711	1508	1153
ENSGMOG00000019721	545	400	412	181	379	322
ENSGMOG00000003571	7033	2801	3025	2622	2709	4429
ENSGMOG00000003581	386	403	578	262	319	127
ENSGMOG00000003591	5085	4213	5627	4884	3000	4073
ENSGMOG00000003606	6935	3560	5282	4179	3841	5103
ENSGMOG00000003649	462	328	281	218	173	172
ENSGMOG00000003688	223	120	66	55	69	84
ENSGMOG00000003727	3140	1670	2480	1186	2990	3008
ENSGMOG00000003760	0	0	0	7	0	0
ENSGMOG00000003777	3349	1037	2028	1577	1822	2649
ENSGMOG00000003897	1710	651	432	617	612	716
ENSGMOG00000003938	4	6	4	7	3	2
ENSGMOG00000004057	7755	6866	11855	14674	17332	6133
ENSGMOG00000019722	29	30	52	59	63	9
ENSGMOG00000004199	1081	385	910	675	1132	1417
ENSGMOG00000004225	96	44	28	23	102	103
ENSGMOG00000004239	3674	2277	5818	1963	4224	4730
ENSGMOG00000004277	18	12	16	6	6	7
ENSGMOG00000004288	1929	892	1193	835	1145	1441
ENSGMOG00000004323	1071	944	572	714	610	581
ENSGMOG00000004334	327	93	81	54	334	312
ENSGMOG00000004344	107	59	69	50	69	125
ENSGMOG00000004360	1723	2174	3081	1218	3184	3188
ENSGMOG00000004462	1	0	0	0	1	0
ENSGMOG00000019723	5649	16051	6736	3677	6610	6389
ENSGMOG00000004482	161	266	266	205	111	68
ENSGMOG00000019724	1	0	0	1	15	0
ENSGMOG00000004506	2	0	0	0	0	0
ENSGMOG00000004578	229	227	446	301	222	201
ENSGMOG00000004628	237	110	157	304	1	0
ENSGMOG00000004638	0	0	0	0	0	0
ENSGMOG00000004649	63	51	51	50	81	88
ENSGMOG00000004680	299	141	193	110	254	374
ENSGMOG00000004706	4286	3830	3918	3170	2198	2880
ENSGMOG00000004725	59	147	125	77	37	34
ENSGMOG00000004744	2571	1584	1831	1523	1843	2468
ENSGMOG00000004808	17	12	8	6	3	12
