ID	sample_1	sample_6	sample_12	sample_18	sample_25	sample_31	sample_38	sample_44
ENSGMOG00000007088	0	0	0	0	0	0	0	0
ENSGMOG00000014530	0	0	0	0	1	0	1	0
ENSGMOG00000016685	11	12	41	16	66	44	28	21
ENSGMOG00000015422	329	58	0	66	124	208	139	140
ENSGMOG00000000177	207	198	243	95	87	164	843	823
ENSGMOG00000016579	0	0	0	0	42	0	39	0
ENSGMOG00000013230	0	0	1	0	1	0	0	0
ENSGMOG00000020991	0	0	2	0	0	0	0	0
ENSGMOG00000019902	0	1	1	24	0	7	1	0
ENSGMOG00000014730	2	10	136	28	24	59	7	9
ENSGMOG00000019903	4	24	63	32	69	46	3	3
ENSGMOG00000001743	700	1375	818	582	615	626	1724	1426
ENSGMOG00000016608	1396	607	932	890	528	404	1530	1714
ENSGMOG00000015939	2266	1733	2850	2996	1837	1648	2255	2416
ENSGMOG00000021440	0	0	0	0	0	0	0	0
ENSGMOG00000020180	0	0	0	0	0	0	0	0
ENSGMOG00000019662	695	502	311	324	433	778	441	526
ENSGMOG00000019263	0	5	7	3	7	3	4	4
ENSGMOG00000020383	114	17	151	148	82	73	53	67
ENSGMOG00000002671	75	67	34	18	26	17	57	16
ENSGMOG00000000288	1886	3264	1057	858	1384	1863	2009	1512
ENSGMOG00000002717	1142	973	1497	1274	839	1054	1923	2847
ENSGMOG00000013167	805	5193	2236	7605	933	1948	2153	1433
ENSGMOG00000020488	167	21	196	5	32	185	3	7
ENSGMOG00000018177	28	27	68	47	69	59	86	117
ENSGMOG00000002352	0	0	1	0	1	2	1	0
ENSGMOG00000013845	956	1635	1368	1296	987	768	1907	1949
ENSGMOG00000002359	0	0	2	0	0	0	0	1
ENSGMOG00000017335	832	438	550	342	1186	1478	655	578
ENSGMOG00000010976	1	20	10	0	0	51	1	0
ENSGMOG00000014768	4484	8251	4969	5655	3788	3991	4821	4065
ENSGMOG00000005971	446	138	768	125	508	467	822	1111
ENSGMOG00000020053	66	26	67	61	43	41	29	32
ENSGMOG00000016495	132	72	235	250	391	286	282	256
ENSGMOG00000020639	0	4	4	4	8	1	3	1
ENSGMOG00000014671	0	0	0	0	0	2	0	0
ENSGMOG00000012218	209	284	273	130	221	317	317	206
ENSGMOG00000008902	42	32	46	21	57	37	142	83
ENSGMOG00000020504	2897	1486	12528	7660	11189	13357	1319	1299
ENSGMOG00000015037	71	60	38	13	24	137	80	18
ENSGMOG00000013247	129	548	215	12	48	36	83	29
ENSGMOG00000014566	3	0	6	0	0	0	0	0
ENSGMOG00000000599	970	446	349	626	378	609	685	471
ENSGMOG00000015693	322	193	457	360	385	216	843	867
ENSGMOG00000015964	0	0	0	0	0	0	0	0
ENSGMOG00000016551	146	93	174	173	250	272	342	339
ENSGMOG00000012872	58	102	52	51	110	50	149	52
ENSGMOG00000000239	336	389	410	258	447	625	298	281
ENSGMOG00000019029	117	41	29	39	225	338	36	29
ENSGMOG00000003388	0	21	2	0	28	35	0	1
ENSGMOG00000005358	19	57	68	4	42	34	55	66
ENSGMOG00000013868	2380	1136	2317	1353	1049	1075	1865	1951
ENSGMOG00000009013	1	8	2	8	0	2	2	0
ENSGMOG00000009599	15089	11409	14136	6218	12872	10461	12084	16397
ENSGMOG00000000447	10	6	8	0	3	4	27	25
ENSGMOG00000009834	161	105	209	155	189	275	447	364
ENSGMOG00000004773	8	14	11	22	22	22	7	23
ENSGMOG00000021759	3	0	2	1	0	3	0	0
ENSGMOG00000017336	3	0	0	0	1	1	2	0
ENSGMOG00000012105	13	3	12	18	11	30	10	1
ENSGMOG00000001217	3	18	0	8	9	10	2	3
ENSGMOG00000003040	0	0	1	0	0	0	0	1
ENSGMOG00000008865	3118	5652	5623	2586	2490	3245	8680	5387
ENSGMOG00000012632	6	4	1	4	1	0	0	7
ENSGMOG00000009606	3	9	15	0	2	5	5	7
ENSGMOG00000015255	0	0	1	0	1	0	0	3
ENSGMOG00000019319	15	7	9	10	34	6	34	21
ENSGMOG00000011516	224	472	317	389	282	277	511	605
ENSGMOG00000011673	429	936	606	453	410	442	1258	1294
ENSGMOG00000015846	259	85	91	100	108	138	26	308
ENSGMOG00000000537	0	0	0	0	0	0	1	0
ENSGMOG00000018197	12	15	0	3	18	4	3	2
ENSGMOG00000015566	179	0	137	44	2	204	2	3
ENSGMOG00000019786	1	4	0	0	0	0	0	1
ENSGMOG00000011913	0	0	75	4	9	14	4	0
ENSGMOG00000001606	554	1008	772	563	530	520	1387	1126
ENSGMOG00000003608	430	270	431	254	327	325	637	370
ENSGMOG00000020592	12	6	35	14	19	7	27	9
ENSGMOG00000001933	0	0	3	0	0	0	0	0
ENSGMOG00000017346	2	1	3	0	1	0	7	0
ENSGMOG00000014854	14974	18358	17201	4504	9445	11307	4948	9526
ENSGMOG00000014870	0	0	0	0	0	0	0	0
ENSGMOG00000016181	451	933	688	338	537	750	356	619
ENSGMOG00000019434	37	94	33	64	73	151	276	255
ENSGMOG00000000443	73	106	77	26	51	32	139	140
ENSGMOG00000019728	609	978	661	393	1672	1984	115	51
ENSGMOG00000019343	0	0	2	0	0	0	2	1
ENSGMOG00000007025	51	35	41	3	32	30	5	2
ENSGMOG00000015546	59	25	48	11	25	27	21	5
ENSGMOG00000005224	1	0	0	0	0	0	0	0
ENSGMOG00000000964	39	11	22	18	57	35	63	43
ENSGMOG00000013692	32	24	65	51	74	94	34	38
ENSGMOG00000017854	0	0	4	0	2	1	0	0
ENSGMOG00000012700	18	3	16	49	26	5	9	8
ENSGMOG00000008823	0	0	0	0	0	0	0	0
ENSGMOG00000019866	0	0	0	0	0	0	0	0
ENSGMOG00000007036	0	0	0	0	0	0	0	0
ENSGMOG00000003717	0	0	0	0	0	0	0	0
ENSGMOG00000018690	184	18	58	70	60	110	22	29
ENSGMOG00000010451	0	8	1	0	2	4	2	0
ENSGMOG00000015573	6	13	15	16	17	3	44	36
ENSGMOG00000000122	17	14	14	15	14	10	46	19
ENSGMOG00000018303	46	5	2	34	2	40	0	0
ENSGMOG00000013128	25	3	36	27	62	40	31	28
ENSGMOG00000014432	0	0	0	0	0	0	0	0
ENSGMOG00000012635	7	73	54	28	35	62	147	98
ENSGMOG00000018701	241	433	1066	373	251	346	360	301
ENSGMOG00000021844	0	1	1	0	4	0	0	3
ENSGMOG00000016064	574	1150	833	416	474	902	512	454
ENSGMOG00000004350	84	112	30	17	134	78	122	30
ENSGMOG00000020320	0	0	0	0	0	0	0	0
ENSGMOG00000000295	290	177	447	314	326	178	601	329
ENSGMOG00000015325	15890	40446	22587	16468	20056	24505	20592	22074
ENSGMOG00000017979	25	14	56	28	79	67	46	44
ENSGMOG00000015309	2017	2238	1411	1486	1441	1756	1654	1262
ENSGMOG00000018710	186	54	170	201	288	259	162	144
ENSGMOG00000005889	4	0	4	3	0	0	0	1
ENSGMOG00000008956	3	2	8	4	4	9	0	4
ENSGMOG00000006873	251	326	412	313	404	470	558	532
ENSGMOG00000000782	310	724	473	118	244	338	550	557
ENSGMOG00000008469	1216	2785	1255	1159	967	1079	3353	2985
ENSGMOG00000001272	719	915	697	464	798	752	743	892
ENSGMOG00000012515	16220	56610	37749	22247	33343	52554	32355	35231
ENSGMOG00000009160	214	400	207	64	59	108	230	170
ENSGMOG00000005516	45	167	18	90	11	38	109	29
ENSGMOG00000013564	2	0	0	0	0	1	0	5
ENSGMOG00000011955	1	1	2	1	4	0	3	0
ENSGMOG00000019736	0	0	6	4	0	0	0	2
ENSGMOG00000002884	585	402	800	260	785	898	803	661
ENSGMOG00000019923	181	25	180	0	22	119	10	0
ENSGMOG00000020749	19	9	35	9	27	5	34	19
ENSGMOG00000021875	0	0	4	2	1	4	13	15
ENSGMOG00000011782	366	75	252	369	322	237	249	209
ENSGMOG00000010073	1892	4070	2267	1537	2051	2062	3605	4135
ENSGMOG00000014462	2	0	2	1	0	2	0	4
ENSGMOG00000010931	464	1155	1488	726	1408	1264	169	334
ENSGMOG00000019374	18	5	36	15	57	63	47	32
ENSGMOG00000004062	0	0	0	0	0	0	0	0
ENSGMOG00000013458	0	0	10	16	14	0	0	0
ENSGMOG00000001881	487	610	687	130	180	305	807	3055
ENSGMOG00000016264	44187	31973	54454	43682	25782	36089	39985	44238
ENSGMOG00000014420	283	403	367	125	252	222	403	394
ENSGMOG00000015787	0	0	22	7	1	0	8	37
ENSGMOG00000007520	3	2	4	0	5	3	1	0
ENSGMOG00000001767	75	17	59	52	93	78	80	56
ENSGMOG00000021486	0	0	0	0	0	0	0	0
ENSGMOG00000013575	172	411	427	315	748	521	579	524
ENSGMOG00000000466	0	0	0	0	0	0	0	0
ENSGMOG00000008942	110	45	41	31	16	5	78	148
ENSGMOG00000002026	88	97	90	48	108	109	164	181
ENSGMOG00000016654	14761	41538	24885	15767	27232	35999	25478	24989
ENSGMOG00000021165	5	36	11	34	2	19	10	10
ENSGMOG00000008149	63	46	96	29	57	58	95	64
ENSGMOG00000002040	232	117	141	148	139	208	92	212
ENSGMOG00000009078	83	87	399	154	312	210	233	217
ENSGMOG00000003358	202	51	124	102	167	359	182	107
ENSGMOG00000021839	0	0	0	0	0	0	0	0
ENSGMOG00000007230	33	43	159	12	127	28	36	39
ENSGMOG00000001758	33	130	4269	282	602	736	37	47
ENSGMOG00000006263	0	0	0	0	1	0	0	0
ENSGMOG00000009753	824	1915	932	1332	1010	1230	1040	1033
ENSGMOG00000019912	46	17	1	18	57	24	87	169
ENSGMOG00000003010	0	0	1	0	1	0	0	0
ENSGMOG00000008695	7	53	19	23	22	15	6	4
ENSGMOG00000014654	0	0	0	0	0	0	0	0
ENSGMOG00000015288	0	0	0	0	2	0	0	3
ENSGMOG00000013432	15	8	50	11	127	54	86	64
ENSGMOG00000000767	51	50	156	25	29	55	120	61
ENSGMOG00000000919	0	0	2	2	0	3	4	2
ENSGMOG00000007042	14	0	0	3	13	3	16	11
ENSGMOG00000010668	288	349	268	320	284	332	362	414
ENSGMOG00000005266	2	0	0	0	0	0	1	3
ENSGMOG00000016707	0	0	0	0	0	0	0	0
ENSGMOG00000021345	0	0	0	0	1	0	0	0
ENSGMOG00000021065	0	0	0	0	0	0	0	0
ENSGMOG00000010813	0	0	0	0	0	0	0	0
ENSGMOG00000015636	1	0	0	0	1	0	0	0
ENSGMOG00000006388	1	1	20	6	9	5	0	0
ENSGMOG00000005194	0	0	0	0	3	1	2	0
ENSGMOG00000005597	344	291	773	406	517	319	409	323
ENSGMOG00000010056	0	8	19	4	1	3	8	1
ENSGMOG00000016962	1	0	0	0	0	4	0	0
ENSGMOG00000007307	153	121	144	239	60	135	165	126
ENSGMOG00000013591	0	0	0	0	0	0	0	0
ENSGMOG00000017984	1	0	0	0	0	0	0	0
ENSGMOG00000011384	458	853	485	510	377	417	1079	929
ENSGMOG00000021130	0	0	0	0	0	0	0	0
ENSGMOG00000007518	328	347	227	316	160	397	180	199
ENSGMOG00000017939	41	80	97	103	127	142	199	237
ENSGMOG00000002992	308	244	617	365	531	588	156	194
ENSGMOG00000012279	0	0	4	0	0	0	0	0
ENSGMOG00000012415	26	15	77	30	20	42	62	80
ENSGMOG00000016808	7	1	0	0	0	0	0	0
ENSGMOG00000009852	1386	2615	1749	1338	1075	1083	2437	2152
ENSGMOG00000004330	88	93	126	40	56	135	223	216
ENSGMOG00000020432	1745	5582	2670	2015	2514	3222	2385	2584
ENSGMOG00000018452	33	32	120	68	66	66	130	116
ENSGMOG00000009393	817	1087	1382	1371	3691	1134	1622	1244
ENSGMOG00000000749	1	5	4	1	0	0	0	0
ENSGMOG00000004087	0	0	0	2	1	2	2	0
ENSGMOG00000021397	86	134	134	114	143	101	144	92
ENSGMOG00000015512	3	2	0	0	1	12	6	1
ENSGMOG00000020588	1	0	4	8	583	2	152	190
ENSGMOG00000016549	7	13	33	0	24	31	4	2
ENSGMOG00000008852	229	103	385	184	281	361	551	488
ENSGMOG00000009630	0	0	12	0	3	6	0	0
ENSGMOG00000018850	97	73	137	91	129	103	306	334
ENSGMOG00000002302	59	48	101	74	67	109	149	139
ENSGMOG00000004788	1	1	8	6	6	3	13	14
ENSGMOG00000003849	113	68	83	42	36	47	284	318
ENSGMOG00000012816	393	184	634	257	449	379	868	1079
ENSGMOG00000002712	1	7	0	0	2	3	0	0
ENSGMOG00000000481	83	287	304	166	174	206	507	535
ENSGMOG00000013177	2122	5203	10845	4565	1353	3294	10786	7112
ENSGMOG00000011179	317	242	39	8	109	69	148	42
ENSGMOG00000000629	0	0	0	0	0	0	0	0
ENSGMOG00000015111	26	6	19	11	25	26	36	33
ENSGMOG00000014481	3	1	13	14	62	16	2	8
ENSGMOG00000004477	7	10	0	0	2	9	5	1
ENSGMOG00000016138	16	50	169	42	345	122	41	59
ENSGMOG00000020339	70	107	23	87	122	18	667	1616
ENSGMOG00000000499	2	67	14	33	60	10	12	25
ENSGMOG00000020255	5	1	6	2	8	0	5	4
ENSGMOG00000014196	0	1	1	6	0	1	5	0
ENSGMOG00000018669	863	2498	1505	1588	1774	3610	990	2081
ENSGMOG00000001837	68	30	44	7	58	74	35	14
ENSGMOG00000009773	0	0	0	0	2	0	5	0
ENSGMOG00000019790	4577	5740	9426	2386	5920	3630	4416	5099
ENSGMOG00000018545	40	14	42	31	81	17	57	105
ENSGMOG00000000942	415	1734	954	484	107	371	1294	1209
ENSGMOG00000008395	138	23	202	132	218	290	255	334
ENSGMOG00000012631	1	0	1	0	14	1	5	7
ENSGMOG00000013212	128	94	281	267	122	196	114	179
ENSGMOG00000014579	3	3	4	4	3	1	1	4
ENSGMOG00000020265	0	0	0	0	0	0	0	0
ENSGMOG00000008278	8	0	10	2	74	5	234	270
ENSGMOG00000008280	0	0	0	0	0	0	0	0
ENSGMOG00000021922	1	6	6	1	1	1	10	0
ENSGMOG00000021071	3	0	0	3	0	1	6	0
ENSGMOG00000021074	4	61	4	3	0	0	7	0
ENSGMOG00000021061	2	0	1	1	0	1	12	0
ENSGMOG00000014103	311	418	416	277	625	567	850	748
ENSGMOG00000008004	10	9	76	25	55	26	53	66
ENSGMOG00000005575	167	268	376	156	314	292	468	673
ENSGMOG00000008655	43	102	96	33	37	24	117	77
ENSGMOG00000013522	528	596	583	447	497	436	1095	852
ENSGMOG00000002083	0	0	0	0	0	0	2	0
ENSGMOG00000006929	57	31	46	34	97	61	328	355
ENSGMOG00000017398	0	0	0	0	0	0	0	0
ENSGMOG00000014686	1939	3384	1810	896	3134	3205	3240	1633
ENSGMOG00000007402	0	1	0	1	3	0	1	4
ENSGMOG00000013581	0	0	0	0	0	0	0	0
ENSGMOG00000007136	40	23	57	10	25	46	11	150
ENSGMOG00000013735	0	0	0	0	0	0	0	0
ENSGMOG00000016406	63	21	63	22	29	41	119	164
ENSGMOG00000021814	0	0	0	0	0	0	0	0
ENSGMOG00000019244	922	373	1911	749	1384	898	1185	1327
ENSGMOG00000008592	0	1	0	1	0	1	0	0
ENSGMOG00000021195	0	0	0	0	0	0	0	0
ENSGMOG00000019305	47	88	62	33	56	32	56	30
ENSGMOG00000008013	11	8	12	12	8	21	10	21
ENSGMOG00000002624	95	191	261	82	85	90	74	134
ENSGMOG00000019412	151	360	293	225	220	204	587	542
ENSGMOG00000008914	2440	1775	840	529	1304	1443	2612	1285
ENSGMOG00000016810	63	195	25	187	75	243	288	220
ENSGMOG00000012954	334	356	329	263	420	509	557	454
ENSGMOG00000011212	317	128	273	252	149	263	143	148
ENSGMOG00000014422	3	0	6	2	2	8	3	0
ENSGMOG00000020791	0	0	0	0	0	0	0	0
ENSGMOG00000016498	133	173	281	150	161	99	204	168
ENSGMOG00000021062	5	2	0	0	0	0	0	0
ENSGMOG00000001150	6	28	23	1	2	3	1	9
ENSGMOG00000014443	22	3	30	6	19	2	41	33
ENSGMOG00000005696	0	0	0	0	0	0	0	0
ENSGMOG00000003520	3465	8481	24409	35514	17841	32518	4464	4258
ENSGMOG00000003628	12	2	19	8	20	7	3	8
ENSGMOG00000020089	2146	1382	335	1023	673	1034	2615	2768
ENSGMOG00000017235	58	87	97	25	63	90	3	0
ENSGMOG00000012678	1829	2430	2141	1843	1799	2259	2336	1739
ENSGMOG00000003937	707	423	1235	735	676	488	1061	1101
ENSGMOG00000006323	0	4	2	0	1	0	0	0
ENSGMOG00000006916	248	375	152	0	180	162	168	13
ENSGMOG00000016847	0	0	0	0	0	0	2	0
ENSGMOG00000020373	0	0	5	3	9	6	0	0
ENSGMOG00000008466	1	0	0	0	1	0	2	0
ENSGMOG00000016348	14	12	38	14	35	26	42	36
ENSGMOG00000019819	0	0	1	2	0	0	0	4
ENSGMOG00000005280	24	24	4	2	12	24	1	3
ENSGMOG00000008839	1	8	5	0	0	1	10	12
ENSGMOG00000021551	3	5	5	0	1	1	0	1
ENSGMOG00000014212	96	71	94	84	78	69	275	232
ENSGMOG00000002703	386	1300	324	492	1036	783	291	327
ENSGMOG00000020290	0	0	0	0	1	0	9	0
ENSGMOG00000015805	0	0	0	0	1	0	0	0
ENSGMOG00000008572	294	125	386	184	413	419	313	393
ENSGMOG00000008459	245	632	592	340	497	588	363	512
ENSGMOG00000000672	49	38	39	60	52	8	283	182
ENSGMOG00000016101	3	0	11	3	2	0	0	0
ENSGMOG00000020064	49	133	113	58	89	81	241	216
ENSGMOG00000019775	113	32	55	45	57	67	48	1
ENSGMOG00000005606	11	21	16	4	0	5	2	7
ENSGMOG00000010644	55	23	115	46	86	40	143	158
ENSGMOG00000014708	6	14	13	1	9	15	8	8
ENSGMOG00000007171	0	23	7	81	1	82	0	6
ENSGMOG00000008561	0	0	0	0	1	1	2	0
ENSGMOG00000012376	0	0	2	0	0	3	0	0
ENSGMOG00000008313	3	7	2	1	2	2	1	0
ENSGMOG00000016753	8	17	1	10	25	68	0	0
ENSGMOG00000019049	50	100	37	14	39	30	11	13
ENSGMOG00000019272	87	85	107	49	62	45	227	51
ENSGMOG00000016057	123	229	141	87	279	179	266	285
ENSGMOG00000018247	233	590	207	183	257	208	457	332
ENSGMOG00000019879	0	2	0	1	2	0	2	0
ENSGMOG00000015679	48	29	123	48	126	116	214	202
ENSGMOG00000009157	0	0	0	0	0	0	0	0
ENSGMOG00000020468	1	0	0	0	0	0	0	0
ENSGMOG00000002511	62	65	78	71	98	73	172	197
ENSGMOG00000018848	0	0	4	0	1	0	1	0
ENSGMOG00000016908	0	12	1	19	3	4	5	6
ENSGMOG00000006478	3	172	25	14	211	21	131	69
ENSGMOG00000016578	0	0	0	0	0	0	0	0
ENSGMOG00000004738	4	0	10	4	4	3	7	1
ENSGMOG00000004750	0	0	0	0	0	0	0	0
ENSGMOG00000019654	0	1	1	0	4	1	0	3
ENSGMOG00000020013	0	0	0	0	0	0	2	2
ENSGMOG00000016723	91	69	178	207	293	221	376	191
ENSGMOG00000000827	2004	2729	1933	1412	2306	1162	3575	2390
ENSGMOG00000005914	0	0	0	0	0	0	0	0
ENSGMOG00000010545	0	0	0	0	0	0	0	0
ENSGMOG00000005859	0	262	1	884	1205	0	1177	233
ENSGMOG00000020294	670	147	877	455	862	2947	80	51
ENSGMOG00000011944	251	474	25	165	191	117	165	60
ENSGMOG00000020658	0	0	0	0	0	0	0	0
ENSGMOG00000002523	1475	3066	2028	1353	1283	1852	2652	3477
ENSGMOG00000003184	2	8	2	0	1	2	1	2
ENSGMOG00000011748	37	26	89	42	56	69	62	46
ENSGMOG00000019894	0	0	0	0	0	0	0	1
ENSGMOG00000015087	154	299	135	85	166	297	506	351
ENSGMOG00000012947	0	0	0	5	4	0	0	0
ENSGMOG00000013268	0	0	3	0	2	0	0	0
ENSGMOG00000012496	0	0	0	0	0	0	0	3
ENSGMOG00000001410	929	956	1200	752	800	642	1477	1171
ENSGMOG00000015952	215	365	283	151	368	172	744	829
ENSGMOG00000016086	2	0	9	8	0	8	2	2
ENSGMOG00000003173	0	0	6	0	6	1	4	2
ENSGMOG00000009108	90	23	156	98	177	133	112	89
ENSGMOG00000008244	0	0	0	0	0	0	0	0
ENSGMOG00000022008	0	11	4	1	15	12	8	0
ENSGMOG00000002828	15	7	23	51	33	40	63	52
ENSGMOG00000002533	422	749	508	392	503	500	702	745
ENSGMOG00000006466	0	0	6	0	0	0	0	1
ENSGMOG00000012745	0	0	0	0	0	0	0	0
ENSGMOG00000000620	0	0	6	0	3	1	4	0
ENSGMOG00000021925	0	0	0	0	0	0	0	0
ENSGMOG00000008123	0	0	0	0	0	0	0	0
ENSGMOG00000021475	10	21	23	19	15	24	36	13
ENSGMOG00000019970	315	48	258	114	330	254	147	117
ENSGMOG00000019982	0	10	0	0	0	5	0	0
ENSGMOG00000019251	1	2	4	2	5	2	4	5
ENSGMOG00000013939	87	116	127	64	75	53	321	264
ENSGMOG00000013855	34	123	132	161	93	112	43	49
ENSGMOG00000011164	23	32	82	41	34	22	205	398
ENSGMOG00000004371	0	0	0	2	1	0	0	3
ENSGMOG00000019859	32	22	21	9	15	14	7	17
ENSGMOG00000009529	243	189	389	584	229	363	390	393
ENSGMOG00000001408	923	1225	871	872	625	439	1183	970
ENSGMOG00000004568	0	0	0	0	0	0	0	0
ENSGMOG00000006489	4803	20680	7646	9708	4856	7067	11410	11398
ENSGMOG00000000147	30	18	140	98	89	254	35	11
ENSGMOG00000020521	2	2	6	3	8	0	7	6
ENSGMOG00000000898	25	58	41	22	41	31	82	68
ENSGMOG00000012697	2	3	1	13	6	2	5	2
ENSGMOG00000008832	22	1	19	1	0	11	5	3
ENSGMOG00000012654	28	20	38	124	71	47	18	18
ENSGMOG00000012897	2	4	6	1	6	0	0	2
ENSGMOG00000006032	0	2	3	2	10	1	8	29
ENSGMOG00000000576	32	43	21	3	33	31	90	60
ENSGMOG00000010968	235	315	1315	287	691	263	590	561
ENSGMOG00000016085	43	51	79	15	63	39	169	79
ENSGMOG00000014404	76	26	57	2	2	5	0	6
ENSGMOG00000020731	4	1	1	0	0	0	0	0
ENSGMOG00000008240	38	48	124	58	118	112	374	395
ENSGMOG00000005008	83	184	232	141	272	291	677	564
ENSGMOG00000009631	0	0	0	0	0	0	0	0
ENSGMOG00000017806	1	1	1	0	0	6	1	2
ENSGMOG00000011518	1241	792	1443	1638	1760	1935	1549	1588
ENSGMOG00000012873	1639	2205	2090	1611	4118	3559	3299	4430
ENSGMOG00000014605	0	0	2	0	0	3	1	1
ENSGMOG00000016528	77	131	90	426	80	139	485	166
ENSGMOG00000017860	585	646	547	425	849	693	505	382
ENSGMOG00000001862	0	5	0	1	0	0	2	0
ENSGMOG00000013481	4363	13278	4251	11800	6066	4144	21434	32258
ENSGMOG00000009254	2	3	7	0	0	4	0	0
ENSGMOG00000003645	494	590	594	1004	730	440	1039	963
ENSGMOG00000020004	9	33	40	6	47	28	65	57
ENSGMOG00000012903	1	0	1	1	0	1	0	2
ENSGMOG00000022060	1	4	21	1	4	5	18	1
ENSGMOG00000015094	1	0	0	0	0	0	5	0
ENSGMOG00000012607	7	6	49	16	22	16	10	100
ENSGMOG00000005372	2	3	4	4	0	4	15	4
ENSGMOG00000010768	0	0	0	0	0	0	0	1
ENSGMOG00000004172	44	53	175	145	143	142	181	156
ENSGMOG00000009377	0	0	0	0	0	0	0	0
ENSGMOG00000001175	221	251	142	121	120	98	365	346
ENSGMOG00000009615	0	0	1	5	0	0	0	0
ENSGMOG00000017957	447	965	1187	327	634	776	618	439
ENSGMOG00000021949	0	0	3	3	0	0	0	0
ENSGMOG00000014346	328	0	1	158	313	1	7	0
ENSGMOG00000012226	1	0	20	0	0	24	0	1
ENSGMOG00000000807	238	72	347	854	300	459	311	433
ENSGMOG00000000825	0	0	1	2	0	1	6	0
ENSGMOG00000001954	145	139	125	44	62	79	100	104
ENSGMOG00000001258	734	1230	778	636	790	747	2089	2015
ENSGMOG00000007213	0	0	0	0	0	0	0	0
ENSGMOG00000016677	19	40	25	13	57	24	48	97
ENSGMOG00000000633	0	0	0	3	0	0	0	0
ENSGMOG00000009959	9	3	11	18	4	3	8	26
ENSGMOG00000009970	0	3	0	7	0	3	1	0
ENSGMOG00000018955	9	0	21	5	23	4	32	21
ENSGMOG00000008041	278	82	118	6	166	96	90	325
ENSGMOG00000021947	0	0	0	0	0	0	0	0
ENSGMOG00000016894	3	5	11	10	7	6	2	11
ENSGMOG00000002711	53	471	139	97	29	112	42	182
ENSGMOG00000006842	1	2	3	3	9	9	17	1
ENSGMOG00000017602	4	12	1	2	0	3	11	0
ENSGMOG00000016726	138	75	100	87	109	123	154	182
ENSGMOG00000014488	6	1	16	3	27	45	11	9
ENSGMOG00000021512	0	0	0	0	0	0	2	2
ENSGMOG00000020479	1	5	2	5	13	4	11	5
ENSGMOG00000001843	856	1402	1098	683	1602	1982	582	521
ENSGMOG00000021456	2	0	10	1	3	0	5	3
ENSGMOG00000020073	15392	12463	90851	33792	58851	64429	5265	4278
ENSGMOG00000009488	210	390	358	381	271	281	326	213
ENSGMOG00000013690	276	765	423	181	292	367	799	757
ENSGMOG00000019957	0	0	0	0	0	0	0	0
ENSGMOG00000003825	18	52	31	32	24	23	30	13
ENSGMOG00000019247	14011	23653	15796	13139	9982	11044	27816	16506
ENSGMOG00000015852	252	331	331	295	375	394	361	311
ENSGMOG00000008257	0	0	0	0	0	0	0	0
ENSGMOG00000018553	186	18	181	150	149	126	26	102
ENSGMOG00000020544	173	27	4	56	10	263	90	160
ENSGMOG00000011279	3301	3009	3581	1947	1661	2009	2406	3075
ENSGMOG00000011959	221	654	357	501	361	221	604	458
ENSGMOG00000021143	34	13	14	7	7	31	4	18
ENSGMOG00000008421	0	0	0	0	0	0	1	13
ENSGMOG00000019530	1	0	0	0	0	0	0	0
ENSGMOG00000020750	0	0	0	0	0	0	0	0
ENSGMOG00000020954	0	0	0	0	0	0	0	0
ENSGMOG00000013409	95	71	198	156	176	161	344	433
ENSGMOG00000014663	55	42	133	90	91	62	107	54
ENSGMOG00000009097	0	3	0	0	0	0	0	0
ENSGMOG00000009587	8	1	11	2	4	1	4	22
ENSGMOG00000006165	3	102	53	9	44	81	122	21
ENSGMOG00000014634	62	25	119	34	88	55	167	262
ENSGMOG00000007778	0	0	2	0	0	0	0	0
ENSGMOG00000009085	2366	5779	1875	1890	1910	2504	1835	1661
ENSGMOG00000015076	46	33	129	44	85	46	155	153
ENSGMOG00000021534	0	4	0	0	0	0	1	0
ENSGMOG00000010526	0	1	0	0	2	0	0	0
ENSGMOG00000020463	25	4	34	19	36	12	29	18
ENSGMOG00000021552	0	0	0	0	0	0	0	0
ENSGMOG00000000160	26	15	24	12	40	38	123	185
ENSGMOG00000009356	0	0	0	0	1	0	1	0
ENSGMOG00000004861	14	347	248	139	337	260	12	16
ENSGMOG00000019822	13	0	53	0	69	4	51	27
ENSGMOG00000021215	0	0	0	0	0	0	0	0
ENSGMOG00000014128	0	0	0	0	0	0	0	0
ENSGMOG00000003493	188	430	216	120	233	260	672	535
ENSGMOG00000001906	0	10	9	0	24	0	0	3
ENSGMOG00000016513	0	0	0	0	0	0	0	0
ENSGMOG00000008567	33	116	57	76	72	88	146	155
ENSGMOG00000000892	0	0	0	3	2	0	7	0
ENSGMOG00000017367	0	0	0	0	0	0	0	0
ENSGMOG00000010834	18	0	3	0	1	5	12	1
ENSGMOG00000015488	7779	17061	6367	5849	4648	6580	6864	6373
ENSGMOG00000008958	30	15	31	38	11	29	25	24
ENSGMOG00000021459	7	6	21	5	10	17	18	3
ENSGMOG00000003767	11	17	23	11	0	0	101	18
ENSGMOG00000002306	7	0	7	4	4	10	5	0
ENSGMOG00000008791	8	4	0	2	1	7	0	1
ENSGMOG00000004616	145	81	325	213	66	213	70	54
ENSGMOG00000005978	7	12	33	40	30	53	97	58
ENSGMOG00000005245	556	636	562	711	574	386	763	758
ENSGMOG00000014278	185	271	144	82	111	235	679	458
ENSGMOG00000010414	53	74	191	86	87	114	177	226
