ID	sample_3	sample_8	sample_14	sample_20	sample_27	sample_33	sample_39
ENSGMOG00000002964	5	0	0	0	0	1	0
ENSGMOG00000012881	1048	884	574	513	924	497	836
ENSGMOG00000012885	7225	622	3098	1419	2489	289	528
ENSGMOG00000012890	293	544	269	292	907	542	564
ENSGMOG00000017231	0	2	5	0	4	3	0
ENSGMOG00000017239	347	371	366	230	595	326	76
ENSGMOG00000007964	0	0	0	0	0	0	0
ENSGMOG00000007969	0	0	0	0	0	0	0
ENSGMOG00000012703	6258	4935	2726	1428	3161	2091	11227
ENSGMOG00000009783	678	776	788	963	1182	600	494
ENSGMOG00000009792	4736	5595	5515	8190	7288	7749	8982
ENSGMOG00000009806	14	9	5	6	60	23	134
ENSGMOG00000001735	34	212	70	22	97	41	132
ENSGMOG00000008585	18	248	63	36	37	25	90
ENSGMOG00000007141	1072	1107	1050	1339	1142	668	2187
ENSGMOG00000007149	24	45	116	17	51	57	11
ENSGMOG00000007159	347	307	254	245	395	196	1100
ENSGMOG00000007166	493	377	309	285	454	200	915
ENSGMOG00000008462	1658	2298	2283	1004	3058	1480	273
ENSGMOG00000009789	317	283	218	179	378	217	804
ENSGMOG00000009795	0	0	1	0	4	1	0
ENSGMOG00000009801	32	21	8	63	36	35	24
ENSGMOG00000009805	0	0	0	0	0	0	0
ENSGMOG00000003700	0	0	0	0	0	0	0
ENSGMOG00000003720	3	4	2	0	31	1	8
ENSGMOG00000003750	711	964	325	265	1650	778	2
ENSGMOG00000003787	42	51	18	12	37	38	2
ENSGMOG00000011203	0	2	7	0	0	3	0
ENSGMOG00000011213	2	2	18	3	1	2	0
ENSGMOG00000020135	8	3	7	5	14	2	1
ENSGMOG00000011224	0	0	28	0	0	1	0
ENSGMOG00000000156	41	37	28	19	55	19	23
ENSGMOG00000000157	0	0	1	0	0	0	1
ENSGMOG00000000158	177	209	238	88	269	159	8
ENSGMOG00000000733	19	25	38	12	20	32	10
ENSGMOG00000000740	5292	5619	5566	5904	5584	5135	2552
ENSGMOG00000000755	1969	2204	1533	1591	3090	1355	1186
ENSGMOG00000016583	230	86	196	72	187	78	3
ENSGMOG00000016626	9	13	4	3	10	26	3
ENSGMOG00000016648	174	98	56	157	177	250	32
ENSGMOG00000016671	16	41	9	22	95	28	85
ENSGMOG00000002653	3777	3625	3518	4062	3944	2451	5075
ENSGMOG00000002701	86	63	154	9	244	107	26
ENSGMOG00000019158	115	249	180	92	358	173	41
ENSGMOG00000020309	0	0	0	0	0	0	0
ENSGMOG00000001089	0	0	0	0	0	0	0
ENSGMOG00000001100	891	957	834	219	1400	1064	45
ENSGMOG00000001184	7561	7818	10096	13663	12342	6221	12313
ENSGMOG00000021928	4	4	12	11	1	0	4
ENSGMOG00000021689	4	3	5	4	4	6	3
ENSGMOG00000021881	16	8	10	10	0	4	8
ENSGMOG00000001195	40317	44569	42467	54233	59207	38210	90890
ENSGMOG00000020819	0	0	0	0	0	1	0
ENSGMOG00000001218	114	131	132	72	231	88	268
ENSGMOG00000003667	53	59	25	35	177	70	8
ENSGMOG00000003672	27451	21158	30423	18539	30265	26122	23663
ENSGMOG00000003710	293	286	233	247	299	122	148
ENSGMOG00000006951	1	3	3	2	0	0	0
ENSGMOG00000007925	69	42	434	195	575	8	16
ENSGMOG00000018740	37	35	14	6	13	22	15
ENSGMOG00000010861	1092	754	1229	1160	1318	694	1704
ENSGMOG00000010869	1363	1545	1214	1172	1728	933	750
ENSGMOG00000010881	20512	21690	22681	29716	34693	23179	59271
ENSGMOG00000010884	2181	2108	2233	1600	2610	1282	3090
ENSGMOG00000016074	1006	969	1095	1130	1177	758	1892
ENSGMOG00000012589	1	0	0	0	0	0	0
ENSGMOG00000000169	0	2	0	0	6	0	0
ENSGMOG00000000173	137	37	53	13	54	28	24
ENSGMOG00000000182	1	5	33	2	6	0	0
ENSGMOG00000015506	0	4	4	7	1	0	0
ENSGMOG00000015524	7	9	15	3	22	5	7
ENSGMOG00000007323	0	1	0	0	0	1	0
ENSGMOG00000013216	4577	4358	5057	2199	6200	2970	742
ENSGMOG00000013266	0	0	2	0	0	0	0
ENSGMOG00000013276	1119	1417	701	1945	1535	484	12296
ENSGMOG00000015704	1	0	4	0	0	0	0
ENSGMOG00000015745	14	41	33	19	50	34	9
ENSGMOG00000010066	445	509	680	421	864	563	1152
ENSGMOG00000022038	8	3	3	5	8	3	8
ENSGMOG00000021204	0	1	3	7	1	3	7
ENSGMOG00000010072	1730	1611	1466	762	1639	1073	50
ENSGMOG00000010083	0	1	0	0	0	0	1
ENSGMOG00000000631	284	373	649	819	825	825	56
ENSGMOG00000017404	279	426	218	542	490	383	115
ENSGMOG00000017420	1727	2112	2012	969	2912	1725	175
ENSGMOG00000019022	231	369	376	197	502	259	321
ENSGMOG00000019035	0	0	0	0	0	0	0
ENSGMOG00000003908	158	175	255	113	282	89	392
ENSGMOG00000020034	0	1	0	0	0	0	0
ENSGMOG00000003931	973	956	904	817	848	392	1839
ENSGMOG00000003957	5100	3542	1728	1214	3406	1865	3343
ENSGMOG00000018320	5	5	15	2	12	3	0
ENSGMOG00000007363	2896	2245	1682	1168	3105	3110	179
ENSGMOG00000007425	46	67	34	24	64	34	22
ENSGMOG00000007439	385	646	474	325	570	414	28
ENSGMOG00000007446	1201	1524	1562	1092	1899	1242	33
ENSGMOG00000007462	713	991	474	957	1187	1010	504
ENSGMOG00000007475	525	619	581	641	1285	1002	580
ENSGMOG00000018720	0	0	0	0	0	0	1
ENSGMOG00000003411	0	0	0	0	0	0	0
ENSGMOG00000003423	20	20	144	6	30	7	85
ENSGMOG00000003453	2	6	6	0	9	1	0
ENSGMOG00000003482	517	690	837	581	1348	615	1358
ENSGMOG00000008637	3418	3097	2656	2320	3914	1614	1422
ENSGMOG00000008652	122	133	98	111	168	61	10
ENSGMOG00000008665	79	60	39	109	96	37	8
ENSGMOG00000008679	124	23	32	26	9	8	19
ENSGMOG00000010741	32	16	23	23	18	259	12
ENSGMOG00000002579	78	517	347	360	226	179	111
ENSGMOG00000002586	11	12	18	17	17	9	3
ENSGMOG00000002613	236	238	158	123	105	132	120
ENSGMOG00000002641	1676	2382	2790	2345	3180	2274	2397
ENSGMOG00000012342	1	12	5	10	6	3	1
ENSGMOG00000012364	0	0	0	0	0	0	0
ENSGMOG00000012365	595	470	535	332	782	507	151
ENSGMOG00000017257	1830	1661	2783	957	2586	1195	1007
ENSGMOG00000009260	1029	620	860	380	989	312	170
ENSGMOG00000009278	9488	7736	8449	8816	11272	7437	4673
ENSGMOG00000009302	437	459	674	266	656	516	234
ENSGMOG00000012270	448	769	1407	1316	1531	1167	334
ENSGMOG00000012271	736	864	778	728	1133	980	647
ENSGMOG00000020593	4	5	2	1	16	5	4
ENSGMOG00000012276	14	20	10	33	32	13	21
ENSGMOG00000012278	2380	2677	2431	2288	3225	1786	2422
ENSGMOG00000009298	243	372	390	218	214	228	32
ENSGMOG00000001600	748	397	516	237	370	188	53
ENSGMOG00000001124	818	380	362	434	500	204	409
ENSGMOG00000001465	9216	7687	6770	9091	13170	5436	25137
ENSGMOG00000001537	1887	2127	1313	1451	3510	2577	383
ENSGMOG00000001610	2	13	0	0	7	4	1
ENSGMOG00000019947	15	6	1	4	12	8	11
ENSGMOG00000001736	221	185	111	156	196	129	54
ENSGMOG00000001748	629	500	291	278	495	378	175
ENSGMOG00000017808	4	3	2	0	2	1	1
ENSGMOG00000017850	6246	5692	5596	5505	6629	4289	1726
ENSGMOG00000010058	130	125	113	39	91	81	5
ENSGMOG00000010087	2587	2456	2522	2104	2715	2177	5328
ENSGMOG00000000028	2503	2058	3074	1452	3940	3585	2166
ENSGMOG00000000032	1967	2132	1323	966	2600	1714	467
ENSGMOG00000006299	13	14	4	10	14	6	1
ENSGMOG00000020227	0	0	0	0	0	0	0
ENSGMOG00000014211	11469	10178	4732	38858	8964	6208	43491
ENSGMOG00000006331	199	101	232	225	144	64	241
ENSGMOG00000006346	735	736	696	789	916	604	739
ENSGMOG00000006366	323	469	294	754	525	286	1067
ENSGMOG00000006378	42325	38952	45387	44676	73441	47374	45103
ENSGMOG00000021741	27	26	19	25	58	54	35
ENSGMOG00000021474	58	49	61	42	138	64	99
ENSGMOG00000021676	6	5	4	2	7	5	7
ENSGMOG00000006391	0	0	1	0	0	0	0
ENSGMOG00000006402	0	0	0	0	0	4	0
ENSGMOG00000010322	2058	1928	1881	1719	2380	875	1178
ENSGMOG00000010347	192	301	339	260	325	77	244
ENSGMOG00000020599	0	0	3	0	1	0	0
ENSGMOG00000012332	57	40	50	2	35	55	1
ENSGMOG00000001779	38	20	16	10	9	6	7
ENSGMOG00000001812	1222	1121	921	824	1470	476	2571
ENSGMOG00000008903	625	857	601	648	669	276	510
ENSGMOG00000008938	126	64	39	121	119	28	118
ENSGMOG00000008951	1	0	0	0	0	0	0
ENSGMOG00000008965	701	623	698	516	1106	505	2010
ENSGMOG00000008978	3703	3608	2256	3528	6013	4474	552
ENSGMOG00000008986	2446	1993	1724	2506	2506	1510	1245
ENSGMOG00000008993	3268	4552	3389	6222	5479	2821	7560
ENSGMOG00000009007	624	894	681	569	780	306	1884
ENSGMOG00000009037	20	23	12	4	34	20	3
ENSGMOG00000001869	108	149	217	131	163	132	172
ENSGMOG00000001882	2448	2646	6309	4510	3554	3453	279
ENSGMOG00000011815	25	25	42	21	52	44	34
ENSGMOG00000011843	1357	1229	1114	1233	1313	810	2013
ENSGMOG00000011856	5	7	15	7	18	8	3
ENSGMOG00000006802	0	1	3	12	2	1	6
ENSGMOG00000006050	1	0	0	0	0	0	0
ENSGMOG00000008705	2351	2295	2348	2266	2968	1749	2416
ENSGMOG00000008726	141	226	35	213	361	293	224
ENSGMOG00000014251	1605	1251	1273	1091	1469	893	2334
ENSGMOG00000014282	4212	4229	3373	2686	5925	3786	3159
ENSGMOG00000014581	172	240	245	128	345	178	22
ENSGMOG00000020097	49	74	38	35	99	82	5
ENSGMOG00000020312	19	5	2	6	5	6	1
ENSGMOG00000020313	24	24	21	8	30	36	5
ENSGMOG00000005240	227	224	295	68	339	383	11
ENSGMOG00000003078	69	121	75	105	153	106	173
ENSGMOG00000003091	4825	3712	3678	3789	4893	2539	2395
ENSGMOG00000007632	307	222	332	132	337	149	368
ENSGMOG00000007642	6981	6997	6160	5809	7162	4444	10727
ENSGMOG00000007648	84	51	100	135	77	73	118
ENSGMOG00000007652	222	298	451	1252	401	269	160
ENSGMOG00000011696	30	44	116	32	83	17	5
ENSGMOG00000011706	2	13	7	3	13	9	1
ENSGMOG00000011712	569	441	652	397	834	340	564
ENSGMOG00000000583	5	11	0	15	18	15	0
ENSGMOG00000000589	865	821	876	1423	1115	752	2305
ENSGMOG00000000659	565	480	513	245	476	189	790
ENSGMOG00000000696	2	6	4	5	0	0	0
ENSGMOG00000019787	0	2	0	5	0	0	4
ENSGMOG00000019653	1016	1038	1024	1078	1385	861	1553
ENSGMOG00000019655	7083	5649	5788	7068	6755	3661	10965
ENSGMOG00000019656	559	594	635	762	964	390	999
ENSGMOG00000019659	0	1	0	0	0	0	0
ENSGMOG00000000598	675	664	407	324	923	875	96
ENSGMOG00000000618	25	23	52	76	106	29	147
ENSGMOG00000000628	20	26	50	36	75	38	26
ENSGMOG00000017288	385	445	590	484	586	480	340
ENSGMOG00000017314	126	202	453	271	422	227	48
ENSGMOG00000005401	496	645	491	285	745	320	137
ENSGMOG00000000287	1540	1648	1106	1342	1562	606	1941
ENSGMOG00000014084	9324	6176	4512	5861	4977	3245	6733
ENSGMOG00000014125	389	473	367	324	489	428	73
ENSGMOG00000014164	18457	27854	18641	35752	25352	14513	16097
ENSGMOG00000011970	474	660	455	209	940	364	51
ENSGMOG00000011979	6	12	323	17	64	19	7
ENSGMOG00000011988	1	3	38	22	19	8	4
ENSGMOG00000020574	0	0	10	13	112	10	0
ENSGMOG00000020575	1	8	232	57	93	33	2
ENSGMOG00000011999	17	61	428	95	317	142	21
ENSGMOG00000020576	3	10	217	89	155	29	4
ENSGMOG00000012002	6	6	7	24	2	1	2
ENSGMOG00000020577	5	1	12	7	29	6	23
ENSGMOG00000007720	165	161	214	73	170	89	69
ENSGMOG00000007734	1866	1824	1243	1733	2268	1610	2557
ENSGMOG00000007738	1756	1898	3702	1537	3344	1838	813
ENSGMOG00000007741	1479	1624	1211	1576	1978	837	5712
ENSGMOG00000013810	94	145	106	68	190	86	54
ENSGMOG00000004079	89	110	60	43	168	122	44
ENSGMOG00000004098	94	110	92	39	111	70	9
ENSGMOG00000004128	3	4	1	0	0	3	0
ENSGMOG00000012681	958	410	909	385	325	259	6
ENSGMOG00000012684	27	23	68	12	40	4	7
ENSGMOG00000012686	0	0	0	0	0	0	0
ENSGMOG00000012689	3	7	3	2	9	5	1
ENSGMOG00000001740	229	170	315	295	382	266	959
ENSGMOG00000001756	0	0	1	10	0	2	0
ENSGMOG00000019339	0	0	0	0	0	0	0
ENSGMOG00000014122	19	16	7	3	12	4	8
ENSGMOG00000014133	533	541	687	305	500	434	597
ENSGMOG00000000646	337	339	209	114	310	249	28
ENSGMOG00000016059	20	25	49	21	36	17	22
ENSGMOG00000016066	290	310	262	464	781	352	239
ENSGMOG00000016082	144	262	246	77	314	157	63
ENSGMOG00000014492	452	633	608	295	1114	612	92
ENSGMOG00000022057	0	0	0	0	0	0	0
ENSGMOG00000002632	0	0	0	0	3	0	0
ENSGMOG00000002648	323	201	310	130	351	219	55
ENSGMOG00000010843	36	19	19	10	25	10	30
ENSGMOG00000020120	152	220	106	122	381	253	540
ENSGMOG00000010853	74	65	98	105	69	27	33
ENSGMOG00000005634	26	29	172	21	127	123	0
ENSGMOG00000001684	26	31	139	0	27	32	138
ENSGMOG00000001746	6	3	40	1	14	11	0
ENSGMOG00000001755	5433	6535	5867	3928	7567	5137	5136
ENSGMOG00000022023	3	0	8	1	3	10	1
ENSGMOG00000021268	14	4	0	1	0	4	11
ENSGMOG00000021087	7	11	19	23	18	14	8
ENSGMOG00000001799	3	11	18	14	10	0	20
ENSGMOG00000020148	20	30	32	9	53	8	37
ENSGMOG00000011404	4	13	10	1	6	3	2
ENSGMOG00000013852	0	0	0	0	0	0	0
ENSGMOG00000013866	1154	1733	1629	1650	2429	1937	1427
ENSGMOG00000003929	8	4	11	3	12	5	7
ENSGMOG00000012788	138	144	186	88	205	69	356
ENSGMOG00000012791	1840	1392	954	462	1062	450	1805
ENSGMOG00000007243	939	1020	662	489	970	422	1644
ENSGMOG00000021069	1	0	1	0	0	0	0
ENSGMOG00000011610	526	338	461	280	693	171	50
ENSGMOG00000011638	2212	2052	1179	1030	1549	1180	2335
ENSGMOG00000011647	90	78	71	78	95	74	44
ENSGMOG00000011653	486	322	269	234	279	86	98
ENSGMOG00000011658	142	204	152	176	394	76	559
ENSGMOG00000011663	1513	1717	2161	1725	2717	1088	1116
ENSGMOG00000021673	0	6	0	0	0	0	0
ENSGMOG00000015773	20	20	26	13	37	11	0
ENSGMOG00000019368	0	0	0	0	0	0	0
ENSGMOG00000014571	0	0	0	0	0	0	0
ENSGMOG00000010328	1	2	1	0	8	0	0
ENSGMOG00000021005	0	0	0	0	0	0	0
ENSGMOG00000003345	1	0	0	0	0	0	5
ENSGMOG00000003354	0	0	1	2	3	0	2
ENSGMOG00000003367	0	0	0	0	0	0	0
ENSGMOG00000003420	2058	1250	1386	950	1137	753	13797
ENSGMOG00000003451	45	24	14	4	20	6	22
ENSGMOG00000003477	2348	1914	2520	1632	2270	1581	2333
ENSGMOG00000003494	0	0	0	0	3	0	0
ENSGMOG00000013622	0	0	0	0	4	0	0
ENSGMOG00000013657	66	131	29	10	177	265	0
ENSGMOG00000014153	225	359	190	128	268	249	81
ENSGMOG00000014178	145	93	85	35	64	28	85
ENSGMOG00000014199	1	1	4	0	5	0	0
ENSGMOG00000011697	1939	2931	2169	2356	4759	4344	1573
ENSGMOG00000011704	1486	1976	1867	1820	2103	1984	1759
ENSGMOG00000011708	118	140	68	189	159	27	99
ENSGMOG00000011709	403	442	437	777	921	700	929
ENSGMOG00000011713	296	366	357	541	527	227	734
ENSGMOG00000009130	3361	4194	4434	3984	6212	2552	5953
ENSGMOG00000013465	0	4	4	0	1	2	4
ENSGMOG00000016596	166	148	102	138	204	154	100
ENSGMOG00000016617	1903	1330	1134	1003	1499	599	3130
ENSGMOG00000016639	663	739	749	521	1007	466	556
ENSGMOG00000016664	232	188	434	501	398	79	209
ENSGMOG00000004556	1	2	6	12	63	16	0
ENSGMOG00000004589	10	2	6	0	4	21	0
ENSGMOG00000004701	48	47	60	71	59	47	355
ENSGMOG00000018411	615	860	838	607	902	566	1047
ENSGMOG00000018468	28	42	41	45	90	107	88
ENSGMOG00000018474	14	12	3	0	0	2	0
ENSGMOG00000001009	6	3	21	3	3	0	0
ENSGMOG00000008519	73	46	128	14	35	37	0
ENSGMOG00000011863	40	42	33	23	62	21	45
ENSGMOG00000011868	127	115	74	61	110	47	63
ENSGMOG00000011874	537	400	435	346	740	469	62
ENSGMOG00000019459	1	0	1	2	0	8	0
ENSGMOG00000019463	1	4	1	6	0	1	0
ENSGMOG00000019465	2752	2551	2836	2534	3342	2368	2697
ENSGMOG00000019471	666	700	750	691	1305	783	396
ENSGMOG00000015959	87080	75761	87400	117958	127092	101392	37460
ENSGMOG00000015997	82	575	405	10	767	635	339
ENSGMOG00000016001	10	20	0	12	24	7	17
ENSGMOG00000007200	2	1	0	0	0	0	0
ENSGMOG00000007206	687	791	567	484	1053	381	253
ENSGMOG00000020526	0	0	0	0	0	0	1
ENSGMOG00000009973	0	0	0	0	0	0	0
ENSGMOG00000009988	80	43	33	39	21	6	29
ENSGMOG00000020527	20	14	22	14	17	16	16
ENSGMOG00000009996	0	7	0	0	0	0	11
ENSGMOG00000010000	5	8	16	10	26	4	11
ENSGMOG00000020528	3	0	0	8	3	0	12
ENSGMOG00000010010	592	1197	855	1833	230	40	7235
ENSGMOG00000015172	2263	2426	2321	2359	2638	1770	3617
ENSGMOG00000015215	258	210	240	134	543	202	538
ENSGMOG00000015331	889	351	257	318	419	107	598
ENSGMOG00000015400	49	30	23	6	28	4	32
ENSGMOG00000015421	1	2	0	0	2	3	2
ENSGMOG00000015435	107	82	109	86	83	85	308
ENSGMOG00000015454	489	598	516	920	821	502	202
ENSGMOG00000019264	1507	1043	820	468	1486	1141	195
ENSGMOG00000019290	37	38	25	22	36	10	23
ENSGMOG00000010549	2693	2480	2077	2842	3071	1496	5780
ENSGMOG00000004790	0	13	4	8	9	2	1
ENSGMOG00000014175	487	368	238	52	382	305	116
ENSGMOG00000014191	9	7	3	9	4	6	2
ENSGMOG00000014309	1329	1551	1241	1097	1333	743	1844
ENSGMOG00000014348	28	90	38	22	194	43	20
ENSGMOG00000014362	393	368	428	277	541	329	733
ENSGMOG00000016589	0	0	3	0	0	0	0
ENSGMOG00000016612	0	0	0	0	0	0	0
ENSGMOG00000004652	27	103	90	12	130	73	0
ENSGMOG00000022058	3	4	3	3	4	2	4
ENSGMOG00000020060	142	236	136	351	446	300	732
ENSGMOG00000004661	3	2	0	0	0	3	0
ENSGMOG00000010600	1185	611	1231	343	520	205	867
ENSGMOG00000010607	522	765	738	682	914	558	1059
ENSGMOG00000010612	0	0	2	2	4	0	2
ENSGMOG00000006395	450	326	242	164	586	437	82
ENSGMOG00000006418	540	312	354	308	326	175	288
ENSGMOG00000006427	2233	2008	1760	1529	2697	1731	1045
ENSGMOG00000006441	34	59	42	5	53	100	0
ENSGMOG00000004442	964	758	725	353	796	871	92
ENSGMOG00000004567	0	0	0	2	4	1	0
ENSGMOG00000004575	159	131	32	38	132	172	29
ENSGMOG00000004654	136	149	69	164	205	164	327
ENSGMOG00000004674	0	0	0	0	0	0	1
ENSGMOG00000019235	5	1	2	1	4	1	1
ENSGMOG00000019241	3	5	1	5	9	8	3
ENSGMOG00000017041	677	607	604	656	1042	606	237
ENSGMOG00000000945	2335	3496	3287	892	3940	2938	81
ENSGMOG00000005186	78	52	63	33	92	47	35
ENSGMOG00000002881	3978	3498	3300	2710	5307	2954	2821
ENSGMOG00000002977	15244	31	326	55	15	40	11
ENSGMOG00000002999	0	1	0	0	0	0	0
ENSGMOG00000000826	9627	11297	8986	11340	15941	8987	8752
ENSGMOG00000019918	6	3	4	1	16	0	3
ENSGMOG00000000834	149	242	125	166	410	134	167
ENSGMOG00000000842	4518	5192	4072	3873	5784	4061	2273
ENSGMOG00000014839	2	2	0	0	1	0	0
ENSGMOG00000019846	43	15	64	6	16	17	3
ENSGMOG00000019847	42	11	19	15	8	2	5
ENSGMOG00000014845	226	362	398	395	495	278	107
ENSGMOG00000014901	2154	2030	897	643	1426	750	782
ENSGMOG00000006054	1100	1501	1164	1209	1736	1107	2683
ENSGMOG00000006076	10	9	1	1	35	5	0
ENSGMOG00000006088	1805	2091	1924	2238	3636	2271	4092
ENSGMOG00000006096	591	1234	583	786	1884	1598	616
ENSGMOG00000018526	229	264	324	226	290	231	393
ENSGMOG00000005962	323	426	322	160	678	305	5
ENSGMOG00000015189	0	0	0	0	0	0	0
ENSGMOG00000015433	518	627	558	326	722	508	129
ENSGMOG00000015471	0	1	2	4	7	0	0
ENSGMOG00000016128	1030	1440	919	545	1715	802	237
ENSGMOG00000020345	249	273	148	159	476	329	117
ENSGMOG00000016210	0	0	0	0	2	0	0
ENSGMOG00000015472	789	854	866	536	1017	515	421
ENSGMOG00000013582	3833	3923	3863	2189	4319	2869	1485
ENSGMOG00000013609	133	184	157	109	372	146	72
ENSGMOG00000013621	481	217	466	237	448	239	318
ENSGMOG00000013634	3	1	16	0	11	3	0
ENSGMOG00000013648	221	242	184	79	291	269	5
ENSGMOG00000010581	1890	2092	1702	2675	2492	1358	2885
ENSGMOG00000010586	314	305	218	99	478	103	50
ENSGMOG00000010598	27	26	33	6	25	15	22
ENSGMOG00000006634	260	289	230	41	332	183	11
ENSGMOG00000006643	0	14	1	0	6	1	0
ENSGMOG00000018708	586	301	219	204	151	114	2982
ENSGMOG00000018716	721	482	197	87	298	454	36
ENSGMOG00000003569	0	2	5	0	0	5	13
ENSGMOG00000003618	512	426	283	126	770	522	50
ENSGMOG00000003671	24	17	38	11	44	19	14
ENSGMOG00000015141	27	60	17	64	31	6	113
ENSGMOG00000017655	84	113	153	67	225	69	60
ENSGMOG00000017669	5	7	7	11	24	12	22
ENSGMOG00000006862	6	9	14	4	17	1	0
ENSGMOG00000018886	2	1	1	0	2	0	0
ENSGMOG00000018892	24	42	77	22	105	65	63
ENSGMOG00000018905	622	678	557	988	835	222	1327
ENSGMOG00000018908	1389	1762	1539	2597	2886	2012	64
ENSGMOG00000018924	11807	17182	7288	10343	19220	19447	10829
ENSGMOG00000004102	0	2	1	6	0	0	0
ENSGMOG00000004112	3	5	4	8	1	0	0
ENSGMOG00000004126	1280	1190	758	1148	1227	533	6910
ENSGMOG00000004137	176	190	145	195	186	71	220
ENSGMOG00000015361	177	181	142	90	287	106	14
ENSGMOG00000015436	0	0	0	0	0	0	0
ENSGMOG00000017480	0	0	0	0	0	0	0
ENSGMOG00000017488	0	0	4	0	0	0	0
ENSGMOG00000000280	121	121	128	70	139	339	45
ENSGMOG00000018166	2440	2750	2637	2601	3028	1350	2147
ENSGMOG00000018176	57	102	142	185	66	23	429
ENSGMOG00000018185	2	7	5	0	5	18	6
ENSGMOG00000007709	103	76	85	88	142	34	20
ENSGMOG00000007726	1	0	3	0	2	0	0
ENSGMOG00000007732	1927	1988	1123	1459	1703	832	879
ENSGMOG00000015814	24	9	16	0	10	21	0
ENSGMOG00000015843	1770	1513	2044	1391	2269	948	2930
ENSGMOG00000000572	536	504	357	96	493	349	12
ENSGMOG00000000657	340223	296282	269479	266984	314951	328226	557873
ENSGMOG00000000693	127	164	434	115	432	119	589
ENSGMOG00000000707	15190	16030	14990	20206	31042	21684	12774
ENSGMOG00000000724	108	179	136	161	230	139	18
ENSGMOG00000002771	4455	5747	2034	2239	5198	6025	2652
ENSGMOG00000002810	24	11	18	28	74	50	38
ENSGMOG00000002834	2823	1886	128	319	834	1582	441
ENSGMOG00000002875	102	133	26	11	36	29	5
ENSGMOG00000002894	73	101	44	25	56	68	17
ENSGMOG00000002913	36	23	44	47	39	28	62
ENSGMOG00000002927	587	536	538	389	581	329	306
ENSGMOG00000017327	802	905	813	814	1183	766	2528
ENSGMOG00000017334	1183	1358	1449	629	1948	1408	57
ENSGMOG00000020804	3	5	3	0	0	0	0
ENSGMOG00000021292	1	0	0	0	0	0	0
ENSGMOG00000020615	2	5	10	0	5	1	0
ENSGMOG00000021175	18	19	16	7	4	5	0
ENSGMOG00000022049	0	0	1	5	2	0	0
ENSGMOG00000021672	1	0	0	0	0	0	0
ENSGMOG00000009921	1033	989	1031	1045	1862	1048	3654
ENSGMOG00000017119	262	667	967	979	1116	577	41
ENSGMOG00000010566	41	272	15	19	445	399	43
ENSGMOG00000010570	623	479	821	1192	1807	651	860
ENSGMOG00000010573	1	16	3	8	19	1	0
ENSGMOG00000006463	766	748	721	963	1132	1066	1772
ENSGMOG00000006475	11	26	1	14	22	1	1
ENSGMOG00000009405	0	3	0	0	0	0	0
ENSGMOG00000009408	946	1051	864	847	1438	722	2098
ENSGMOG00000009414	416	691	806	657	1235	691	241
ENSGMOG00000009423	155	174	103	100	185	97	142
ENSGMOG00000009431	1962	2039	1185	1094	2771	2577	734
ENSGMOG00000009441	1837	1849	1541	982	2623	1805	398
ENSGMOG00000009453	379	336	370	406	365	267	526
ENSGMOG00000001625	90	111	140	140	146	65	29
ENSGMOG00000002888	11	22	26	14	22	15	244
ENSGMOG00000002900	0	0	0	0	1	0	0
ENSGMOG00000003050	10	25	38	15	113	54	0
ENSGMOG00000003070	1	1	5	0	0	3	0
ENSGMOG00000016796	993	1059	1576	883	1479	1294	113
ENSGMOG00000016852	1998	1757	1676	1277	2360	1291	270
ENSGMOG00000016010	4220	3696	3102	2376	4155	3302	1491
ENSGMOG00000016050	113	177	56	53	195	63	4
ENSGMOG00000016076	3469	2667	1284	785	1918	1632	3320
ENSGMOG00000016102	36123	24258	6027	6709	15398	5957	32441
ENSGMOG00000009491	0	0	0	0	0	0	0
ENSGMOG00000009493	2742	2264	3011	2347	2922	1134	2576
ENSGMOG00000019888	0	0	0	3	0	0	0
ENSGMOG00000009502	558	0	9	0	0	0	1
ENSGMOG00000009511	973	4	64	9	21	20	1
ENSGMOG00000007034	408	335	957	984	938	218	1774
ENSGMOG00000019303	369	436	477	159	398	270	90
ENSGMOG00000019308	1863	1782	1185	2157	2008	1314	1669
ENSGMOG00000019313	62	42	53	36	61	30	153
ENSGMOG00000019320	300	215	136	113	362	92	258
ENSGMOG00000019328	361	368	311	174	498	263	38
ENSGMOG00000019340	140	148	152	119	189	105	1107
ENSGMOG00000019342	2785	2633	1787	2433	2160	1473	2381
ENSGMOG00000019359	3	0	3	0	0	3	0
ENSGMOG00000005333	28	9	13	14	4	6	1
ENSGMOG00000005342	578	550	575	303	989	805	26
ENSGMOG00000005296	112	59	64	79	89	31	29
ENSGMOG00000005311	143	87	71	56	155	52	66
ENSGMOG00000019356	507	572	633	410	606	271	1118
ENSGMOG00000019362	1105	988	1525	1009	1179	573	3726
ENSGMOG00000019365	0	3	8	0	0	1	0
ENSGMOG00000014551	263	93	562	57	89	15	54
ENSGMOG00000014576	264	165	131	172	185	86	115
ENSGMOG00000014596	9540	8577	10467	11185	8689	4291	2805
ENSGMOG00000014628	265	349	304	212	327	178	403
ENSGMOG00000020885	2	0	4	0	2	0	0
ENSGMOG00000014657	14	72	19	27	12	0	1
ENSGMOG00000017836	13	29	42	2	23	17	22
ENSGMOG00000015927	6	12	3	2	12	0	0
ENSGMOG00000019217	15	11	14	8	16	13	23
ENSGMOG00000006573	7	19	17	11	23	25	45
