ID	sample_5	sample_16	sample_22	sample_28	sample_35	sample_48
ENSGMOG00000005073	0	2	0	9	4	1
ENSGMOG00000005099	200	184	133	195	185	256
ENSGMOG00000005129	953	1056	868	1162	955	2735
ENSGMOG00000005155	2	16	6	3	3	18
ENSGMOG00000005168	2311	1721	1487	1717	1638	2838
ENSGMOG00000005218	4	22	12	21	14	4
ENSGMOG00000005230	335	977	444	346	529	606
ENSGMOG00000005264	38	67	38	37	149	145
ENSGMOG00000005302	133	356	17	22	300	35
ENSGMOG00000005361	2	0	3	5	5	3
ENSGMOG00000005368	68	159	116	92	181	254
ENSGMOG00000005392	27	104	32	41	21	55
ENSGMOG00000005420	485	226	93	195	123	312
ENSGMOG00000005433	378	811	727	702	600	463
ENSGMOG00000005464	557	302	99	146	150	259
ENSGMOG00000005491	199	305	221	176	43	628
ENSGMOG00000005506	211	276	223	362	400	560
ENSGMOG00000005520	400	226	172	173	247	432
ENSGMOG00000005549	1805	1249	1009	1159	1518	2655
ENSGMOG00000020848	1	0	1	3	6	1
ENSGMOG00000005620	133	177	113	232	363	283
ENSGMOG00000005655	304	176	179	136	268	24
ENSGMOG00000005713	100	78	65	147	151	121
ENSGMOG00000005791	31968	28757	33059	36456	35910	31014
ENSGMOG00000005801	156	513	183	311	289	465
ENSGMOG00000005820	2778	2243	2251	2266	1656	2729
ENSGMOG00000005841	0	4	4	3	5	9
ENSGMOG00000005853	392	488	568	433	495	757
ENSGMOG00000005882	860	793	691	781	742	1551
ENSGMOG00000005898	0	0	0	0	0	0
ENSGMOG00000005913	141	356	179	383	211	256
ENSGMOG00000005935	13	51	21	31	51	6
ENSGMOG00000005948	377	323	500	365	507	510
ENSGMOG00000005959	367	324	412	199	405	404
ENSGMOG00000005965	244	211	204	157	254	248
ENSGMOG00000005969	1060	1266	1029	1206	1148	1547
ENSGMOG00000006013	12	2	1	1	5	4
ENSGMOG00000006048	350	507	191	282	231	444
ENSGMOG00000006060	3373	5052	2280	4449	2238	3357
ENSGMOG00000006081	746	1197	1360	1158	1607	3135
ENSGMOG00000006104	2415	2127	1157	1287	1479	1942
ENSGMOG00000006122	39	46	17	25	9	10
ENSGMOG00000006138	1240	921	712	904	1129	950
ENSGMOG00000006188	663	637	462	542	745	1096
ENSGMOG00000006198	1754	1887	1241	1517	2272	2862
ENSGMOG00000006227	106	98	206	154	222	510
ENSGMOG00000006248	938	1034	1627	1072	1521	1128
ENSGMOG00000006259	17463	18702	17666	21326	23953	25435
ENSGMOG00000006287	60	126	61	100	57	171
ENSGMOG00000006300	3020	3466	2260	3864	4789	3405
ENSGMOG00000006345	2598	1799	3508	1788	2141	3306
ENSGMOG00000006362	1711	829	1134	614	962	744
ENSGMOG00000006392	3180	4341	3176	3679	3392	6269
ENSGMOG00000006415	92	52	33	37	27	12
ENSGMOG00000006420	34	150	22	61	19	88
ENSGMOG00000006430	8	0	9	3	1	6
ENSGMOG00000006464	2704	2280	1431	2058	1956	6855
ENSGMOG00000006532	24	312	26	422	154	645
ENSGMOG00000006565	2336	2644	2206	2166	2297	5463
ENSGMOG00000006581	166	201	240	327	236	408
ENSGMOG00000006598	0	0	0	0	0	0
ENSGMOG00000006604	473	530	389	435	374	817
ENSGMOG00000006633	2898	2255	1255	1862	2010	5768
ENSGMOG00000006691	21	16	17	10	20	50
ENSGMOG00000006700	18	2	2	13	28	5
ENSGMOG00000006713	10	5	9	1	13	16
ENSGMOG00000006746	1495	1415	1135	1329	1630	2770
ENSGMOG00000006767	617	481	1010	798	547	803
ENSGMOG00000006776	518	593	310	502	439	1002
ENSGMOG00000018328	3523	2681	3090	2862	3247	4280
ENSGMOG00000018345	591	815	652	527	609	1063
ENSGMOG00000018354	111	91	51	133	179	157
ENSGMOG00000020275	0	0	0	0	0	0
ENSGMOG00000018393	1	2	0	22	14	0
ENSGMOG00000018406	4	5	0	4	6	0
ENSGMOG00000018420	309	335	194	233	264	570
ENSGMOG00000018439	2	0	0	0	0	3
ENSGMOG00000018446	191	237	231	184	178	385
ENSGMOG00000018453	9	6	2	3	4	39
ENSGMOG00000018457	144	510	145	322	277	348
ENSGMOG00000018503	1745	1280	998	635	761	1247
ENSGMOG00000018552	536	576	503	407	309	754
ENSGMOG00000018560	838	1602	2699	1124	923	1177
ENSGMOG00000018578	642	415	293	484	470	491
ENSGMOG00000018597	5776	8276	4924	3669	3323	5902
ENSGMOG00000018634	602	481	204	546	337	1080
ENSGMOG00000018714	0	0	0	0	0	0
ENSGMOG00000018722	49	106	51	65	66	172
ENSGMOG00000018742	403	446	342	353	283	879
ENSGMOG00000018747	1201	1257	985	1265	1490	1749
ENSGMOG00000021744	22	19	41	31	36	13
ENSGMOG00000018781	5709	5265	6344	5344	4372	4923
ENSGMOG00000018784	307	541	324	290	328	367
ENSGMOG00000018813	4099	2854	2562	3452	7643	1693
ENSGMOG00000018831	418	400	410	378	472	459
ENSGMOG00000018844	2689	1781	1388	1638	2229	3851
ENSGMOG00000018872	3775	2649	1360	1891	2601	2981
ENSGMOG00000018884	14	98	66	47	16	89
ENSGMOG00000018898	0	1	5	5	1	0
ENSGMOG00000018909	616	576	605	569	512	1189
ENSGMOG00000018929	321	293	171	201	187	473
ENSGMOG00000018936	41	82	24	22	24	114
ENSGMOG00000018944	1482	736	272	258	252	987
ENSGMOG00000018967	0	19	3	4	10	12
ENSGMOG00000018973	68	23	4	55	38	34
ENSGMOG00000018986	288	292	235	196	447	1060
ENSGMOG00000019000	50	43	57	32	66	119
ENSGMOG00000019016	407	667	487	383	463	525
ENSGMOG00000019026	289	378	281	364	338	411
ENSGMOG00000010191	2654	1218	553	800	939	1814
ENSGMOG00000010222	246	184	438	205	578	341
ENSGMOG00000010271	250	459	468	629	350	359
ENSGMOG00000010275	118	115	65	142	138	203
ENSGMOG00000010291	312	441	920	275	473	278
ENSGMOG00000010299	371	371	439	169	202	350
ENSGMOG00000020538	24	33	25	13	11	44
ENSGMOG00000010314	373	294	342	493	270	278
ENSGMOG00000010359	3	5	0	1	0	1
ENSGMOG00000010380	4	21	4	0	6	3
ENSGMOG00000010401	15	27	12	36	13	14
ENSGMOG00000010432	3762	3585	2714	3116	3374	7784
ENSGMOG00000010447	1	13	1	0	2	0
ENSGMOG00000010457	312	397	221	342	277	753
ENSGMOG00000010505	394	537	366	391	595	645
ENSGMOG00000010589	1267	1466	1854	1521	1505	2145
ENSGMOG00000010595	3	20	7	28	44	6
ENSGMOG00000010603	2	20	5	28	6	0
ENSGMOG00000010613	123	377	102	405	592	178
ENSGMOG00000010653	270	470	211	410	347	321
ENSGMOG00000010661	437	392	198	301	303	756
ENSGMOG00000010666	395	536	309	767	745	723
ENSGMOG00000010703	775	673	719	1803	3187	551
ENSGMOG00000010720	1210	1595	1691	1825	1407	3443
ENSGMOG00000010724	745	960	904	738	854	1614
ENSGMOG00000010767	2216	1886	1475	2469	2309	2648
ENSGMOG00000010784	311	311	313	370	262	167
ENSGMOG00000010791	56688	86074	72669	90406	95424	88437
ENSGMOG00000021445	10	10	4	18	10	1
ENSGMOG00000010805	12	23	5	6	4	15
ENSGMOG00000021600	0	0	0	0	0	0
ENSGMOG00000010811	924	529	635	89	303	532
ENSGMOG00000010820	483	1688	612	928	1197	881
ENSGMOG00000010836	977	924	1499	1464	2420	1164
ENSGMOG00000010847	196	264	158	218	208	596
ENSGMOG00000010871	1482	1092	991	965	1201	2581
ENSGMOG00000010893	1	6	0	3	1	3
ENSGMOG00000011026	126	64	2	101	4	58
ENSGMOG00000011034	417	543	259	430	423	675
ENSGMOG00000011040	3	96	5	81	46	6
ENSGMOG00000011053	839	972	592	814	852	1759
ENSGMOG00000011090	1156	340	237	486	91	24629
ENSGMOG00000011097	0	0	0	0	0	0
ENSGMOG00000011098	0	0	0	0	0	0
ENSGMOG00000011103	895	430	643	379	140	1322
ENSGMOG00000011110	73	63	33	28	11	77
ENSGMOG00000011116	0	0	0	2	1	0
ENSGMOG00000020539	0	0	0	0	0	0
ENSGMOG00000011122	27	38	6	8	17	14
ENSGMOG00000011143	0	0	0	0	0	0
ENSGMOG00000020540	0	2	0	0	0	0
ENSGMOG00000011151	173	207	47	116	86	822
ENSGMOG00000011160	978	1264	787	953	907	1474
ENSGMOG00000011170	51	39	53	27	12	29
ENSGMOG00000011190	964	538	1982	710	1295	460
ENSGMOG00000011193	159	164	108	160	127	394
ENSGMOG00000011200	372	359	324	473	242	467
ENSGMOG00000011206	166	183	344	293	326	344
ENSGMOG00000011216	1251	5411	3058	2791	3472	1357
ENSGMOG00000011237	1564	2100	1387	2032	2954	2225
ENSGMOG00000011254	560	383	300	448	621	979
ENSGMOG00000007514	70	118	19	48	29	206
ENSGMOG00000007515	1072	793	827	1034	1093	2278
ENSGMOG00000007522	1122	2230	1153	1621	1580	2996
ENSGMOG00000007524	1099	928	1257	687	1478	1401
ENSGMOG00000007526	2076	2237	1767	1869	3094	3907
ENSGMOG00000007533	56	77	61	43	93	81
ENSGMOG00000007540	91	69	64	102	488	79
ENSGMOG00000007546	2	2	0	1	1	2
ENSGMOG00000007549	280	182	158	155	149	190
ENSGMOG00000007558	1331	1076	1629	877	1015	1715
ENSGMOG00000007564	1208	1014	1111	901	920	1949
ENSGMOG00000007568	41	53	55	59	47	125
ENSGMOG00000007573	0	0	0	3	0	1
ENSGMOG00000007595	370	1398	380	587	611	546
ENSGMOG00000007607	729	610	772	1470	1795	1747
ENSGMOG00000007635	347	271	239	232	188	474
ENSGMOG00000007647	428	290	362	370	401	786
ENSGMOG00000007654	1	6	5	0	1	20
ENSGMOG00000007658	0	2	2	3	0	2
ENSGMOG00000007664	266	254	280	296	210	713
ENSGMOG00000007673	165	455	124	412	191	219
ENSGMOG00000007681	1314	1410	730	887	845	1605
ENSGMOG00000007691	440	680	272	439	398	984
ENSGMOG00000007699	1560	1898	1815	2312	1347	3940
ENSGMOG00000007705	665	780	521	670	585	1730
ENSGMOG00000007710	8	9	5	2	4	8
ENSGMOG00000007712	2338	1789	1212	1281	1079	2990
ENSGMOG00000007717	1917	1809	1662	2108	1611	3585
ENSGMOG00000007724	645	754	1189	787	1146	908
ENSGMOG00000007733	465	820	220	269	314	297
ENSGMOG00000007740	1275	5301	4624	5945	5747	4562
ENSGMOG00000007753	6540	11343	6552	5994	7287	6645
ENSGMOG00000007756	505	898	924	1320	893	821
ENSGMOG00000007761	1	41	8	8	4	11
ENSGMOG00000007762	7	21	3	25	2	10
ENSGMOG00000007799	0	0	0	0	0	0
ENSGMOG00000007800	7345	5538	5663	5002	6699	6141
ENSGMOG00000007805	208	223	210	147	72	600
ENSGMOG00000007810	881	1752	1272	1693	1227	2154
ENSGMOG00000007821	477	540	515	591	522	1100
ENSGMOG00000007825	3179	2636	2629	2563	2749	4054
ENSGMOG00000007835	4314	3447	3264	5461	3755	4219
ENSGMOG00000007838	90	104	43	58	136	64
ENSGMOG00000007856	387	629	441	619	643	845
ENSGMOG00000007863	0	1	1	3	1	0
ENSGMOG00000007866	756	603	1154	729	1031	1733
ENSGMOG00000007876	0	1	0	0	0	0
ENSGMOG00000007891	0	0	0	4	1	4
ENSGMOG00000007898	1	1	1	1	1	0
ENSGMOG00000007901	448	231	244	210	352	496
ENSGMOG00000007911	14	7	13	11	17	22
ENSGMOG00000007923	656	677	656	787	600	1893
ENSGMOG00000007930	32	26	10	47	14	12
ENSGMOG00000007937	0	1	0	0	3	4
ENSGMOG00000007944	1971	1808	1362	1469	1209	2766
ENSGMOG00000007952	142	136	89	103	92	484
ENSGMOG00000007966	767	830	641	778	685	1684
ENSGMOG00000007971	762	324	631	417	645	652
ENSGMOG00000007981	1	12	9	17	7	1
ENSGMOG00000007988	1026	944	1648	1771	1927	1075
ENSGMOG00000007993	44	107	66	133	48	177
ENSGMOG00000008001	398	956	527	1072	991	1089
ENSGMOG00000008011	0	0	0	0	0	0
ENSGMOG00000008015	1	0	0	0	0	0
ENSGMOG00000008016	49	19	4	10	7	48
ENSGMOG00000008028	0	1	2	3	7	2
ENSGMOG00000008033	715	690	522	616	470	1698
ENSGMOG00000008038	586	605	491	808	1365	770
ENSGMOG00000008043	2337	2290	1543	2298	2753	4493
ENSGMOG00000008045	1644	1746	2590	3023	2505	2842
ENSGMOG00000008047	2	3	5	6	4	4
ENSGMOG00000008053	38	59	27	31	41	124
ENSGMOG00000008058	118	86	62	101	75	284
ENSGMOG00000008061	1631	1517	1475	1427	1520	3461
ENSGMOG00000008066	12	13	4	5	4	5
ENSGMOG00000008068	149	299	165	192	106	689
ENSGMOG00000008071	670	607	470	774	742	1030
ENSGMOG00000008077	134	19	59	29	53	132
ENSGMOG00000008088	3101	2338	2012	2297	2278	4477
ENSGMOG00000008091	154	239	159	194	178	273
ENSGMOG00000008093	2	3	2	0	0	11
ENSGMOG00000008095	0	0	0	1	0	0
ENSGMOG00000008097	550	653	605	450	527	879
ENSGMOG00000008110	9	3	0	15	18	2
ENSGMOG00000008113	1	3	0	2	2	1
ENSGMOG00000008116	1	6	0	1	3	3
ENSGMOG00000008120	1158	1053	738	765	719	1765
ENSGMOG00000008122	888	1011	496	752	799	2748
ENSGMOG00000008125	1105	856	699	792	600	2786
ENSGMOG00000008127	5290	2608	3118	3386	2948	9320
ENSGMOG00000008129	20	21	5	18	6	36
ENSGMOG00000008132	89	94	50	97	195	182
ENSGMOG00000008140	897	806	659	562	552	1522
ENSGMOG00000008142	278	220	226	237	262	322
ENSGMOG00000008145	229	215	191	229	125	601
ENSGMOG00000008148	53	175	53	81	69	121
ENSGMOG00000008150	44	52	14	55	51	99
ENSGMOG00000008155	476	342	427	775	789	603
ENSGMOG00000008156	2491	1943	2037	1953	2101	4102
ENSGMOG00000008164	11	3	8	12	12	5
ENSGMOG00000008168	1319	2512	1722	1489	1612	2529
ENSGMOG00000008172	274	255	256	294	355	480
ENSGMOG00000008177	378	476	328	521	317	989
ENSGMOG00000008178	4	2	4	0	0	0
ENSGMOG00000008185	2469	2133	1051	1445	1052	3218
ENSGMOG00000008188	4784	4282	3670	3766	3109	5503
ENSGMOG00000008192	90	136	153	140	112	225
ENSGMOG00000008232	1	0	0	1	1	1
ENSGMOG00000000474	81	85	44	54	51	157
ENSGMOG00000000482	1048	830	627	1091	566	1254
ENSGMOG00000000505	0	4	0	2	1	1
ENSGMOG00000000539	616	612	324	442	373	754
ENSGMOG00000000552	838	733	612	644	791	1339
ENSGMOG00000000593	1492	1388	791	914	472	1299
ENSGMOG00000000614	20	35	3	41	53	3
ENSGMOG00000000621	5	6	4	10	3	4
ENSGMOG00000000664	1240	1072	806	1055	726	2953
ENSGMOG00000000687	917066	813341	717845	641590	867451	1099989
ENSGMOG00000000697	39	203	105	107	134	12
ENSGMOG00000000704	11	17	45	21	1	14
ENSGMOG00000000729	62	31	15	49	32	30
ENSGMOG00000000744	60	76	20	67	66	208
ENSGMOG00000000786	742	1492	394	631	362	2105
ENSGMOG00000019779	0	0	0	0	0	1
ENSGMOG00000000811	2457	1687	1838	2048	2191	6360
ENSGMOG00000000867	682	795	1006	917	752	1202
ENSGMOG00000000876	5221	5516	2586	3736	1937	4840
ENSGMOG00000000896	2186	1874	1557	1975	1999	3255
ENSGMOG00000000986	3331	3182	2554	2827	2637	4736
ENSGMOG00000000990	919	886	671	738	1041	1420
ENSGMOG00000001008	1156	733	418	711	488	689
ENSGMOG00000001022	132	112	167	201	181	167
ENSGMOG00000001034	108	78	40	58	60	143
ENSGMOG00000001055	49	21	24	36	38	16
ENSGMOG00000001072	2596	984	2506	3516	1468	75585
ENSGMOG00000001085	276	312	294	290	319	593
ENSGMOG00000001110	548	603	583	692	556	911
ENSGMOG00000001127	1297	1102	423	706	514	2763
ENSGMOG00000001162	0	0	0	0	0	0
ENSGMOG00000001178	225	351	153	338	197	412
ENSGMOG00000001209	2	3	3	34	12	0
ENSGMOG00000001254	0	0	1	3	1	0
ENSGMOG00000001266	18	4	0	7	15	34
ENSGMOG00000001284	20298	16106	14642	31219	17771	26754
ENSGMOG00000001303	630	374	619	2304	1089	1168
ENSGMOG00000001316	94	197	111	239	138	242
ENSGMOG00000001378	176	224	131	330	98	205
ENSGMOG00000001393	17	32	9	15	18	31
ENSGMOG00000001409	629	737	714	652	549	1402
ENSGMOG00000001425	1499	900	631	743	443	788
ENSGMOG00000001442	194	234	181	248	214	403
ENSGMOG00000019780	113	67	62	72	85	93
ENSGMOG00000001575	213	375	118	236	209	545
ENSGMOG00000001609	93	148	109	151	205	229
ENSGMOG00000001638	420	172	389	410	367	586
ENSGMOG00000001707	59554	93932	79552	96958	101364	92581
ENSGMOG00000001715	2442	2425	1384	2118	1665	3461
ENSGMOG00000019781	0	2	3	1	1	2
ENSGMOG00000001860	490	613	513	471	427	713
ENSGMOG00000001897	311	555	325	294	560	552
ENSGMOG00000001911	1579	956	547	661	690	796
ENSGMOG00000001957	407	388	244	282	270	1487
ENSGMOG00000001989	498	318	226	229	195	996
ENSGMOG00000002010	588	557	441	330	349	476
ENSGMOG00000012113	1	4	0	4	2	6
ENSGMOG00000012116	23	8	1	9	4	11
ENSGMOG00000012119	188	165	96	151	93	335
ENSGMOG00000012122	0	3	2	5	0	0
ENSGMOG00000012125	7	7	2	4	1	7
ENSGMOG00000012129	1040	1123	749	663	604	2191
ENSGMOG00000012143	6047	12384	4272	5311	4657	10088
ENSGMOG00000012149	154	71	36	9	14	57
ENSGMOG00000012152	178	188	174	212	138	626
ENSGMOG00000012154	422	355	133	279	262	1081
ENSGMOG00000012157	35	136	168	199	190	173
ENSGMOG00000012161	135	196	62	142	166	269
ENSGMOG00000012168	3294	4891	5571	3445	3040	4968
ENSGMOG00000012172	9	8	97	22	4	17
ENSGMOG00000012176	0	0	4	0	0	0
ENSGMOG00000012183	5	18	5	0	0	12
ENSGMOG00000012189	2651	4198	4532	2987	5111	2052
ENSGMOG00000012194	477	763	700	1080	731	591
ENSGMOG00000012196	480	736	583	935	1069	710
ENSGMOG00000012203	201	177	67	92	100	216
ENSGMOG00000012215	481	332	506	685	466	1151
ENSGMOG00000012221	72	69	63	63	48	80
ENSGMOG00000012227	916	1218	1965	1701	2025	1532
ENSGMOG00000012230	1048	730	710	1037	1206	2235
ENSGMOG00000012234	12	34	33	98	36	90
ENSGMOG00000012241	400	523	283	449	368	1365
ENSGMOG00000012253	284	441	150	331	293	656
ENSGMOG00000012265	294	347	266	307	205	957
ENSGMOG00000012269	147	219	144	294	118	285
ENSGMOG00000012274	77	242	202	160	375	72
ENSGMOG00000020589	675	844	704	817	822	1495
ENSGMOG00000012290	9059	6782	5068	6351	8363	9278
ENSGMOG00000012303	4	5	10	3	2	8
ENSGMOG00000012306	424	399	243	300	211	817
ENSGMOG00000012308	1071	1419	625	774	870	1716
ENSGMOG00000012320	52	54	100	78	61	187
ENSGMOG00000012326	1943	1592	1117	1312	2397	2609
ENSGMOG00000012338	565	223	229	614	446	565
ENSGMOG00000012343	9	8	6	21	5	29
ENSGMOG00000012347	102	64	15	42	79	12
ENSGMOG00000012350	660	461	1209	680	920	1376
ENSGMOG00000012353	2571	1980	1752	1555	1318	5749
ENSGMOG00000012357	539	2102	1144	1310	1696	681
ENSGMOG00000012360	1	0	7	10	1	7
ENSGMOG00000012367	25	24	24	19	15	16
ENSGMOG00000012369	5729	5133	7736	8872	3104	5475
ENSGMOG00000002320	75	121	56	83	99	283
ENSGMOG00000002339	0	2	0	1	2	0
ENSGMOG00000002373	2	1	1	1	3	0
ENSGMOG00000002471	8	2	2	11	1	1
ENSGMOG00000002517	1784	543	2158	932	2331	464
ENSGMOG00000002660	28	122	12	31	76	23
ENSGMOG00000002787	655	478	1503	1638	2417	304
ENSGMOG00000002804	773	802	667	807	570	1700
ENSGMOG00000003137	416	144	123	176	262	532
ENSGMOG00000003193	2814	2868	2993	2681	2532	4234
ENSGMOG00000003373	5761	7306	5031	5871	5071	9507
ENSGMOG00000003471	0	0	0	0	0	0
ENSGMOG00000003476	1	29	11	47	65	21
ENSGMOG00000003489	1761	1495	1132	989	2258	1457
ENSGMOG00000003675	0	0	0	1	8	0
ENSGMOG00000003752	792	621	559	615	582	1642
ENSGMOG00000003761	476	345	467	295	448	475
ENSGMOG00000003797	52	44	34	46	49	51
ENSGMOG00000003928	2	2	5	2	0	5
ENSGMOG00000004282	12	11	9	37	18	17
ENSGMOG00000004480	2317	1164	1061	1238	1690	2357
ENSGMOG00000004636	508	296	365	333	493	335
ENSGMOG00000004653	40	48	29	24	14	16
ENSGMOG00000020181	137	194	51	148	113	229
ENSGMOG00000004665	44	30	33	28	48	41
ENSGMOG00000004753	7	0	0	1	0	0
ENSGMOG00000004768	0	1	7	1	9	1
ENSGMOG00000005288	60	73	62	52	140	79
ENSGMOG00000005369	162	164	108	161	142	472
ENSGMOG00000005381	158	121	79	123	98	265
ENSGMOG00000005407	100	153	103	258	237	353
ENSGMOG00000001279	606	773	723	850	718	921
ENSGMOG00000001285	4671	7056	4095	4894	5430	6890
ENSGMOG00000001308	1575	1590	1625	1658	1290	1761
ENSGMOG00000001319	2	1	2	0	0	3
ENSGMOG00000001335	0	0	0	0	0	0
ENSGMOG00000001353	8	8	17	9	8	20
ENSGMOG00000001364	27	39	14	26	7	23
ENSGMOG00000001391	35	7	6	7	22	10
ENSGMOG00000001487	812	534	408	999	1217	906
ENSGMOG00000001545	3178	2206	3003	2612	4157	2814
ENSGMOG00000001550	188	486	287	501	490	436
ENSGMOG00000001596	488	418	566	479	630	445
ENSGMOG00000001607	971	624	347	760	824	1289
ENSGMOG00000001661	1294	939	782	723	831	905
ENSGMOG00000001681	9895	7574	7522	7332	9823	11559
ENSGMOG00000001831	585	307	169	242	159	261
ENSGMOG00000001854	1300	1187	1516	1383	1578	1785
ENSGMOG00000001930	506	879	1302	2011	1345	2466
ENSGMOG00000001940	13	1	6	10	39	2
ENSGMOG00000001966	1106	921	1753	1483	1240	956
ENSGMOG00000001995	13	23	11	27	18	14
ENSGMOG00000002041	1199	1357	883	988	1019	2530
ENSGMOG00000002082	21375	20617	26309	20875	40379	18830
ENSGMOG00000002111	9	8	1	5	3	12
ENSGMOG00000002143	1386	1308	944	1087	1228	1801
ENSGMOG00000002173	1	16	0	3	1	0
ENSGMOG00000002217	753	1193	645	900	1477	469
ENSGMOG00000002254	2028	1814	2187	2058	2027	1713
ENSGMOG00000002313	1	4	3	11	9	4
ENSGMOG00000002326	6128	3860	4532	3960	4866	6200
ENSGMOG00000002406	8	0	1	0	0	1
ENSGMOG00000002421	22	9	9	17	6	10
ENSGMOG00000002443	351	368	381	433	265	371
ENSGMOG00000002456	54	132	55	80	68	40
ENSGMOG00000002563	5468	3517	4150	3097	4693	2803
ENSGMOG00000002633	7219	4872	3085	3048	2434	6385
ENSGMOG00000002668	1426	971	620	982	1219	2331
ENSGMOG00000002752	46913	83526	63244	70758	79538	69938
ENSGMOG00000021324	3	19	1	5	5	6
ENSGMOG00000021936	20	20	16	9	7	11
ENSGMOG00000021183	6	4	5	5	11	1
ENSGMOG00000002766	5	0	0	5	2	5
ENSGMOG00000002795	1	1	2	0	2	0
ENSGMOG00000002817	389	407	267	300	222	834
ENSGMOG00000002840	1668	1734	1498	1658	2055	3220
ENSGMOG00000002909	309	225	186	170	195	484
ENSGMOG00000002967	185	2095	413	1145	1211	268
ENSGMOG00000003144	67	85	5	150	57	60
ENSGMOG00000003176	1463	1303	934	1168	1299	4778
ENSGMOG00000003209	0	1	2	0	0	0
ENSGMOG00000015708	600	967	979	1397	1077	1405
ENSGMOG00000015726	1753	1202	918	1068	900	3174
ENSGMOG00000015775	4076	5294	2245	3378	2821	7509
ENSGMOG00000015834	2293	1882	2199	2098	1755	5818
ENSGMOG00000015874	724	457	226	412	267	426
ENSGMOG00000015879	117	88	104	95	98	285
ENSGMOG00000015896	3202	3944	3325	4051	3835	5417
ENSGMOG00000015926	1015	773	1038	769	872	1007
ENSGMOG00000015944	9824	4925	4985	6706	8514	11330
ENSGMOG00000015965	29	64	75	89	81	25
ENSGMOG00000015970	502	1142	587	1022	754	805
ENSGMOG00000016002	1979	1474	773	660	839	2140
ENSGMOG00000016012	15567	3783	739	36	169	39524
ENSGMOG00000020318	7	36	149	139	243	191
ENSGMOG00000020319	8	35	92	105	151	117
ENSGMOG00000016062	1245	1816	1819	2451	1697	1223
ENSGMOG00000016096	31	74	28	34	98	70
ENSGMOG00000016145	3	1	0	1	0	0
ENSGMOG00000016208	1093	684	649	824	909	1071
ENSGMOG00000016240	34	61	16	35	19	89
ENSGMOG00000016248	1688	7705	5593	8509	11706	1035
ENSGMOG00000016266	99	251	402	426	302	106
ENSGMOG00000016281	1450	1252	1042	1155	995	3392
ENSGMOG00000016304	169	257	241	230	166	262
ENSGMOG00000016331	5990	12627	9677	8848	8069	7324
ENSGMOG00000016347	16003	14064	361	43	379	84856
ENSGMOG00000016366	25310	36965	7271	180	921	119410
ENSGMOG00000016966	32850	59506	5903	949	4719	422932
ENSGMOG00000017036	112	137	292	157	210	172
ENSGMOG00000017057	36	29	14	20	35	47
ENSGMOG00000017100	61	39	48	70	47	93
ENSGMOG00000017109	2554	1514	1485	1345	1248	2214
ENSGMOG00000017137	712	955	480	685	641	976
ENSGMOG00000017175	947	1216	1097	1096	985	2886
ENSGMOG00000017184	1675	2100	1786	1951	1835	5182
ENSGMOG00000017216	1	0	0	0	0	0
ENSGMOG00000017233	712	682	341	574	545	953
ENSGMOG00000017274	2611	1214	1242	1315	1778	2287
ENSGMOG00000017298	845	990	728	872	811	1743
ENSGMOG00000017332	739	663	371	467	498	1026
ENSGMOG00000017348	1274	1092	1295	1186	1060	1475
ENSGMOG00000017361	8	17	13	28	19	14
ENSGMOG00000017400	0	0	0	0	0	1
ENSGMOG00000003396	69	84	26	7	44	262
ENSGMOG00000003431	1608	1729	1835	1829	1862	4755
ENSGMOG00000019720	46	8	10	91	39	125
ENSGMOG00000003469	7093	9457	10049	11466	11855	12209
ENSGMOG00000003491	848	1795	1188	898	899	1572
ENSGMOG00000019721	454	317	532	325	259	332
ENSGMOG00000003571	4635	3963	2887	2866	3483	5474
ENSGMOG00000003581	367	737	382	517	289	156
ENSGMOG00000003591	4394	4875	5267	6066	5799	3931
ENSGMOG00000003606	6157	4528	3928	5165	5909	5688
ENSGMOG00000003649	376	228	405	212	238	246
ENSGMOG00000003688	346	165	143	56	85	90
ENSGMOG00000003727	2471	2990	1814	2522	1599	3025
ENSGMOG00000003760	0	0	2	0	0	0
ENSGMOG00000003777	1953	2179	1384	1645	2027	3292
ENSGMOG00000003897	970	923	688	442	877	1678
ENSGMOG00000003938	1	9	1	0	6	3
ENSGMOG00000004057	3737	11520	6248	15546	19072	5095
ENSGMOG00000019722	25	49	5	49	69	12
ENSGMOG00000004199	653	752	467	959	770	1487
ENSGMOG00000004225	68	47	54	40	60	149
ENSGMOG00000004239	3614	4998	2103	5698	3403	4643
ENSGMOG00000004277	10	9	7	10	18	1
ENSGMOG00000004288	2006	1756	1000	1289	1071	1955
ENSGMOG00000004323	964	887	1475	506	847	836
ENSGMOG00000004334	170	142	142	121	94	303
ENSGMOG00000004344	54	66	62	67	41	84
ENSGMOG00000004360	1641	2250	2552	2882	1418	3209
ENSGMOG00000004462	0	0	0	1	0	1
ENSGMOG00000019723	6163	14269	12113	7592	3114	10410
ENSGMOG00000004482	156	286	353	181	280	203
ENSGMOG00000019724	0	2	0	0	0	1
ENSGMOG00000004506	0	2	0	0	0	0
ENSGMOG00000004578	278	404	294	309	410	392
ENSGMOG00000004628	41	84	173	110	436	0
ENSGMOG00000004638	0	0	0	0	0	0
ENSGMOG00000004649	28	66	41	92	39	127
ENSGMOG00000004680	171	228	131	230	127	460
ENSGMOG00000004706	4017	2843	4623	4257	3729	2655
ENSGMOG00000004725	47	54	139	136	75	29
