,sample_1,sample_2,sample_3
ENSGMOG00000018573,12.73127107,8.980002419,10.67019066
ENSGMOG00000018574,7.656725635,7.017485334,7.045841997
ENSGMOG00000018575,0.830788412,0.158587239,1.419987351
ENSGMOG00000018576,6.893298445,6.720134261,7.059365686
ENSGMOG00000018577,22.3639259,25.29466465,22.76036868
ENSGMOG00000018578,3.547691057,5.570376777,4.084154094
ENSGMOG00000018579,7.836355562,8.068125794,7.451552668
ENSGMOG00000018580,1.212502007,0.753289386,1.271226771
ENSGMOG00000018581,18.2997988,19.22870275,17.08041927
ENSGMOG00000018582,24.58684625,25.55236892,24.22092709
ENSGMOG00000018583,8.981496346,10.36764076,9.304298069
ENSGMOG00000018584,19.35512463,13.95567705,17.47260626
ENSGMOG00000018585,7.095382113,7.731127911,6.640131325
ENSGMOG00000018586,1.03287208,0.832583006,1.785126955
ENSGMOG00000018587,5.882880107,6.482253402,5.355380865
ENSGMOG00000018588,15.33590501,15.3829622,15.26824494
ENSGMOG00000018589,0.471528558,0.634348957,0.649137075
ENSGMOG00000018590,5.72570392,5.213555489,7.167555198
ENSGMOG00000018591,127.8740542,153.8097986,135.2909853
ENSGMOG00000018592,4.647924359,4.024151195,5.044336017
ENSGMOG00000018593,308.6715757,395.635515,301.3754106
ENSGMOG00000018594,25.70953329,28.58534986,24.77539835
ENSGMOG00000018595,120.0826061,108.9692567,126.1354478
ENSGMOG00000018596,15.24609005,17.92035803,14.0781603
ENSGMOG00000018597,91.70107769,140.4290003,103.8484082
ENSGMOG00000018598,74.07489111,75.32893862,77.01740916
ENSGMOG00000018599,32.40074807,24.95766677,31.33438754
ENSGMOG00000018600,14.72965401,14.59002601,13.28026265
ENSGMOG00000018601,0.381713595,0.07929362,0.081142134
ENSGMOG00000018602,8.869227641,9.277353493,8.492876726
ENSGMOG00000018603,9.3407562,10.76410886,9.398963892
ENSGMOG00000018604,33.56834259,33.28349683,30.10373183
ENSGMOG00000018605,4.962276731,4.93602782,4.246438363
ENSGMOG00000018606,4.535655655,3.369978833,4.638625345
ENSGMOG00000018607,10.10418339,12.80591956,9.534200783
ENSGMOG00000018608,17.1995655,15.34331539,16.4312822
ENSGMOG00000018609,4.805100545,4.995498035,5.936899494
ENSGMOG00000018610,0.089814963,0.019823405,0.027047378
ENSGMOG00000018611,23.59888165,23.03479649,24.81596941
ENSGMOG00000018612,100.862204,99.9496075,101.0490046
ENSGMOG00000018613,22.09448101,27.63382643,23.963977
ENSGMOG00000018614,1.54930812,1.268697914,1.257703082
ENSGMOG00000018615,22.90281568,17.97982824,23.355411
ENSGMOG00000018616,3.480329834,3.350155428,4.030059338
ENSGMOG00000018617,14.23567171,17.4049495,17.22917985
ENSGMOG00000018618,31.16579232,29.51704989,30.3877293
ENSGMOG00000018619,178.4174249,194.269368,170.7365743
ENSGMOG00000018620,65.34038592,40.77674388,68.8085299
ENSGMOG00000018621,0,0.059470215,0.054094756
ENSGMOG00000018622,127.806693,119.8324826,127.2038192
ENSGMOG00000018623,0,0,0
ENSGMOG00000018624,148.4865883,138.9422449,149.78838
ENSGMOG00000018625,22.04957353,18.33664953,22.39522907
ENSGMOG00000018626,6.040056293,6.026315089,6.586036569
ENSGMOG00000018627,2.380096532,3.251038403,2.610071987
ENSGMOG00000018628,38.03663702,39.72610342,34.66121504
ENSGMOG00000018629,48.02855171,81.07772604,70.6612753
ENSGMOG00000018630,0.583797262,0.455938313,1.00075299
ENSGMOG00000018631,31.81695081,33.42226066,29.1570736
ENSGMOG00000018632,29.23477061,28.3276456,29.96849494
ENSGMOG00000018633,0.943057116,1.169580889,0.865516099
ENSGMOG00000018634,41.44960564,38.57634593,43.492184
ENSGMOG00000018635,49.35332242,53.91966133,51.60639743
ENSGMOG00000018636,10.64307317,10.07028969,9.85876932
ENSGMOG00000018637,1.773845528,1.070463865,1.71750851
ENSGMOG00000018638,0.044907482,0.118940429,0.121713201
ENSGMOG00000018639,1.055325821,1.764283036,1.338845216
ENSGMOG00000018640,0.112268704,0.237880859,0.270473781
ENSGMOG00000018641,22.18429597,23.76826247,20.05563087
ENSGMOG00000018642,1.055325821,1.229051104,1.271226771
ENSGMOG00000018643,83.43810105,88.31326883,83.11659292
ENSGMOG00000018644,0.089814963,0,0.013523689
ENSGMOG00000018645,19.10813348,15.58119625,18.98725943
ENSGMOG00000018646,7.926170525,7.85006834,7.897834407
ENSGMOG00000018647,5.209267881,5.332495918,6.207373275
ENSGMOG00000018648,3.592598538,3.112274569,2.907593146
ENSGMOG00000018649,3.008801276,2.458102208,2.596548298
ENSGMOG00000018650,0.112268704,0.118940429,0.040571067
ENSGMOG00000018651,1.347224452,0.812759601,0.676184453
ENSGMOG00000018652,1.998382937,1.94269368,1.987982291
ENSGMOG00000018653,6.646307296,7.731127911,6.694226081
ENSGMOG00000018654,342.2174645,285.2587965,323.7165449
ENSGMOG00000018655,183.3123404,158.5475924,186.7756695
ENSGMOG00000018656,0.044907482,0.03964681,0
ENSGMOG00000018657,75.9385516,58.97462958,68.98433786
ENSGMOG00000018658,0,0,0
ENSGMOG00000018659,0.359259854,0.158587239,0.162284269
ENSGMOG00000018660,829.2615576,701.7485334,786.8488002
ENSGMOG00000018661,48.25308912,50.5893293,48.10376196
ENSGMOG00000018662,27.21393393,21.98415603,24.77539835
ENSGMOG00000018663,0.471528558,0.654172362,0.297521159
ENSGMOG00000018664,0.673612226,0.535231932,0.649137075
ENSGMOG00000018665,2.761810126,2.339161778,2.677690433
ENSGMOG00000018666,33.72551878,29.85404778,35.39149425
ENSGMOG00000018667,18.50188247,16.96883459,16.49890065
ENSGMOG00000018668,49.91466594,44.00795888,49.33441767
ENSGMOG00000018669,3.12106998,3.548389477,2.839974701
ENSGMOG00000018670,0.718519708,0.574878742,0.43275805
ENSGMOG00000018671,8.330337861,9.039472634,7.803168584
ENSGMOG00000018672,16.41368457,17.28600907,16.58004278
ENSGMOG00000018673,10.53080447,8.682651346,9.561248161
ENSGMOG00000018674,0.718519708,0.852406411,1.068371435
ENSGMOG00000018675,64.32996758,56.51652737,68.40281923
ENSGMOG00000018676,10.77779561,10.526228,11.12999609
ENSGMOG00000018677,8.397699083,14.68914303,9.101442733
ENSGMOG00000018678,85.95292003,78.36191957,87.03846275
ENSGMOG00000018679,0,0,0.081142134
ENSGMOG00000018680,1.100233302,0.991170245,1.068371435
ENSGMOG00000018681,44.70539806,62.87984034,49.42908349
ENSGMOG00000018682,13.18034589,15.28384518,14.38920515
ENSGMOG00000018683,2.0881979,1.784106441,1.866269089
ENSGMOG00000018684,100.8172965,88.41238585,99.88596735
ENSGMOG00000018685,42.23548657,45.49471424,41.68000966
ENSGMOG00000018686,5.119452917,5.431612942,4.476341077
ENSGMOG00000018687,1.54930812,1.169580889,1.176560948
ENSGMOG00000018688,0.740973449,1.030817055,1.176560948
ENSGMOG00000018689,0.740973449,0.792936196,0.865516099
ENSGMOG00000018690,0.606251003,0.396468098,0.770850276
ENSGMOG00000018691,2.874078831,1.546225582,2.028553358
ENSGMOG00000018692,20.83707152,26.26601149,20.84000483
ENSGMOG00000018693,1.998382937,1.764283036,2.515406164
ENSGMOG00000018694,179.0685834,196.1525915,171.791422
ENSGMOG00000018695,2.043290419,2.854570305,3.00225897
ENSGMOG00000018696,29.21231686,34.13590324,29.57630796
ENSGMOG00000018697,1.728938047,1.407461748,1.825698022
ENSGMOG00000018698,0.179629927,0.237880859,0.311044848
ENSGMOG00000018699,11.3166854,12.1319238,11.76560948
ENSGMOG00000018700,282.3557914,273.5035174,279.3994158
ENSGMOG00000018701,6.264593701,4.460266102,4.462817388
ENSGMOG00000018702,134.565269,167.6663586,132.3428211
ENSGMOG00000018703,2.200466605,2.596866042,2.623595676
ENSGMOG00000018704,14.90928393,15.42260901,14.80843951
ENSGMOG00000018705,30.2227352,25.59201572,29.61687903
ENSGMOG00000018706,1.234955748,1.189404294,0.865516099
ENSGMOG00000018707,52.67647607,56.00111884,49.95650736
ENSGMOG00000018708,9.453024904,9.178236468,9.737056118
ENSGMOG00000018709,0,0,0
ENSGMOG00000018710,3.951858392,4.559383127,3.881298758
ENSGMOG00000018711,4.917369249,4.103444814,5.166049218
ENSGMOG00000018712,218.9688809,227.0572797,224.6149515
ENSGMOG00000018713,15.02155264,17.44459631,16.60709016
ENSGMOG00000018714,0.404167336,0.297351073,0.608566007
ENSGMOG00000018715,15.15627508,13.14291745,16.35014007
ENSGMOG00000018716,0.696065967,0.416291503,0.540947562
ENSGMOG00000018717,27.61810126,35.6028352,30.40125299
ENSGMOG00000018718,51.77832643,39.70628001,48.29309361
ENSGMOG00000018719,7.836355562,11.23987058,9.439534959
ENSGMOG00000018720,0.314352372,0.336997883,0.216379025
ENSGMOG00000018721,12.08011259,14.49090898,13.19912052
ENSGMOG00000018722,9.138672532,9.237706683,10.16981417
ENSGMOG00000018723,44.54822188,45.87135894,50.10526794
ENSGMOG00000018724,0.965510857,1.01099365,0.946658234
ENSGMOG00000018725,6.219686219,4.817087391,5.490617756
ENSGMOG00000018726,8.420152824,11.79492592,9.047347977
ENSGMOG00000018727,27.84263867,25.4928987,30.1443029
ENSGMOG00000018728,0.696065967,0.495585122,0.730279209
ENSGMOG00000018729,0.314352372,0.356821288,0.243426403
ENSGMOG00000018730,16.00951724,17.30583248,16.60709016
ENSGMOG00000018731,4.445840691,3.806093741,4.42224632
ENSGMOG00000018732,16.52595328,15.20455156,17.43203519
ENSGMOG00000018733,0.089814963,0.03964681,0.040571067
ENSGMOG00000018734,60.93945271,53.12672513,60.12632153
ENSGMOG00000018735,46.3220674,49.30080798,45.54778473
ENSGMOG00000018736,14.84192271,13.22221107,13.99701817
ENSGMOG00000018737,133.3976745,132.4996383,129.8003675
ENSGMOG00000018738,21.98221231,21.62733475,19.24420952
ENSGMOG00000018739,3.794682206,4.143091624,5.260715042
ENSGMOG00000018740,11.96784388,10.5064046,12.30655704
ENSGMOG00000018741,0.78588093,0.535231932,0.486852806
ENSGMOG00000018742,13.47224452,12.1517472,12.82045722
ENSGMOG00000018743,8.352791602,9.098942849,9.304298069
ENSGMOG00000018744,13.56205948,14.25302812,14.01054186
ENSGMOG00000018745,25.59726459,17.86088781,28.80545768
ENSGMOG00000018746,12.32710373,10.44693438,11.37342249
ENSGMOG00000018747,56.5385195,56.35794013,53.95951932
ENSGMOG00000018748,4.109034578,5.709140611,6.4237523
ENSGMOG00000018749,5.231721621,3.171744784,5.044336017
ENSGMOG00000018750,0.449074817,0.535231932,0.256950092
ENSGMOG00000018751,65.78946073,76.83551739,67.23978197
ENSGMOG00000018752,42.54983894,51.36244209,51.48468423
ENSGMOG00000018753,55.59546238,48.1312271,52.1338213
ENSGMOG00000018754,114.1772723,94.75587542,111.0159634
ENSGMOG00000018755,4.15394206,3.350155428,3.489111776
ENSGMOG00000018756,121.0705707,95.35057757,115.7898257
ENSGMOG00000018757,0.291898631,0.198234049,0.216379025
ENSGMOG00000018758,0.987964598,0.812759601,1.00075299
ENSGMOG00000018759,1.526854379,2.0219873,1.71750851
ENSGMOG00000018760,56.02208346,60.52085516,54.64922746
ENSGMOG00000018761,0.044907482,0.019823405,0
ENSGMOG00000018762,17.5812791,15.3829622,17.45908257
ENSGMOG00000018763,0.179629927,0.237880859,0.540947562
ENSGMOG00000018764,0.044907482,0.03964681,0.108189512
ENSGMOG00000018765,21.89239734,19.4071134,19.48763593
ENSGMOG00000018766,9.744923535,8.603357726,9.060871666
ENSGMOG00000018767,0,0,0
ENSGMOG00000018768,76.52234887,77.11304506,81.27737121
ENSGMOG00000018769,3.88449717,4.103444814,3.948917204
ENSGMOG00000018770,366.3327822,372.3628376,339.4716426
ENSGMOG00000018771,3.659959761,2.676159661,3.678443423
ENSGMOG00000018772,66.5977954,66.72558089,64.96780221
ENSGMOG00000018773,26.22596933,31.93550529,25.28929853
ENSGMOG00000018774,19.40003211,21.4291007,19.01430681
ENSGMOG00000018775,7.454641967,7.215719383,7.911358096
ENSGMOG00000018776,61.11908263,49.95498035,59.08499747
ENSGMOG00000018777,89.68024101,76.35975567,87.86340778
ENSGMOG00000018778,133.3752207,151.1732858,133.9386164
ENSGMOG00000018779,4.782646804,4.599029937,4.219390985
ENSGMOG00000018780,17.85072399,23.78808588,18.10821964
ENSGMOG00000018781,195.4149067,215.9165262,182.8267523
ENSGMOG00000018782,17.80581651,14.23320472,20.74533901
ENSGMOG00000018783,11.63103777,10.42711098,11.57627783
ENSGMOG00000018784,46.23225244,33.30332023,39.67850368
ENSGMOG00000018785,88.49019275,100.6236033,96.18047655
ENSGMOG00000018786,9.789831017,10.18923012,8.668684683
ENSGMOG00000018787,1.122687043,1.248874509,0.838468721
ENSGMOG00000018788,26.96694278,23.15373692,24.31559292
ENSGMOG00000018789,7.634271894,7.255366193,7.803168584
ENSGMOG00000018790,46.703781,43.03661204,42.88361799
ENSGMOG00000018791,0.044907482,0.03964681,0
ENSGMOG00000018792,0.426621076,0.812759601,1.271226771
ENSGMOG00000018793,8.712051455,9.475587542,9.628866606
ENSGMOG00000018794,8.509967788,8.583534321,8.262974012
ENSGMOG00000018795,2.649541422,2.160751134,3.056353726
ENSGMOG00000018796,3.749774724,4.00432779,4.246438363
ENSGMOG00000018797,55.88736101,95.74704566,76.51703266
ENSGMOG00000018798,27.90999989,25.21537103,31.23972171
ENSGMOG00000018799,2.402550273,3.488919262,2.366645584
ENSGMOG00000018800,9.138672532,11.83457272,8.222402944
ENSGMOG00000018801,11.15950921,17.76177079,14.26749195
ENSGMOG00000018802,7.948624266,8.504240702,8.357639835
ENSGMOG00000018803,23.08244561,30.42892652,26.76338064
ENSGMOG00000018804,5.97269507,3.171744784,7.275744711
ENSGMOG00000018805,23.19471431,24.73960931,26.03310143
ENSGMOG00000018806,0.089814963,0,0
ENSGMOG00000018807,1.212502007,1.347991533,1.514653174
ENSGMOG00000018808,20.18591304,20.81457514,19.70401495
ENSGMOG00000018809,0.157176186,0.178410644,0.135236891
ENSGMOG00000018810,6.691214778,7.592364076,6.734797149
ENSGMOG00000018811,1.841206751,1.189404294,1.054847746
ENSGMOG00000018812,55.28111001,64.38641911,53.64847447
ENSGMOG00000018813,16.68312946,14.84773027,15.52519503
ENSGMOG00000018814,0.134722445,0.158587239,0.189331647
ENSGMOG00000018815,64.24015261,63.39524887,61.3975483
ENSGMOG00000018816,2.514818977,2.0219873,2.217885005
ENSGMOG00000018817,0.561343522,1.645342607,1.054847746
ENSGMOG00000018818,5.546073994,4.717970366,8.033071298
ENSGMOG00000018819,0,0.019823405,0.027047378
ENSGMOG00000018820,152.2588168,148.100658,154.6974791
ENSGMOG00000018821,125.3592352,134.7595065,127.257914
ENSGMOG00000018822,4.221303283,2.795100091,3.57025391
ENSGMOG00000018823,0.179629927,0.455938313,0.378663293
ENSGMOG00000018824,1.706484306,0.753289386,1.257703082
ENSGMOG00000018825,22.88036194,22.6779752,24.81596941
ENSGMOG00000018826,9.048857568,9.356647112,9.804674564
ENSGMOG00000018827,9.430571163,9.019649229,11.15704347
ENSGMOG00000018828,47.35493948,51.3822655,47.13005635
ENSGMOG00000018829,5.748157661,5.491083157,5.72052047
ENSGMOG00000018830,0.24699115,0.07929362,0.135236891
ENSGMOG00000018831,17.73845528,17.02830481,19.59582544
ENSGMOG00000018832,0.044907482,0,0
ENSGMOG00000018833,0.26944489,0.455938313,0.581518629
ENSGMOG00000018834,25.84425574,25.63166253,24.27502185
ENSGMOG00000018835,0.24699115,0,0.189331647
ENSGMOG00000018836,42.50493146,42.52120351,44.70931601
ENSGMOG00000018837,1.728938047,1.01099365,1.798650644
ENSGMOG00000018838,2506.870353,2566.714643,2509.645072
ENSGMOG00000018839,5.815518884,6.521900212,6.329086477
ENSGMOG00000018840,2.200466605,2.180574539,2.461311408
ENSGMOG00000018841,20.881979,22.16256668,25.54624862
ENSGMOG00000018842,5.231721621,6.621017236,5.071383395
ENSGMOG00000018843,345.293627,384.2965274,335.9690072
ENSGMOG00000018844,89.29852742,89.70090717,81.38556072
ENSGMOG00000018845,4.647924359,3.251038403,4.5710069
ENSGMOG00000018846,38.12645199,44.00795888,38.664227
ENSGMOG00000018847,0.583797262,0.733465981,0.689708142
ENSGMOG00000018848,3.749774724,3.389802238,3.651396044
ENSGMOG00000018849,5.074545435,5.491083157,5.558236201
ENSGMOG00000018850,8.734505196,8.266359843,7.586789559
ENSGMOG00000018851,12.37201122,12.31033444,11.44104094
ENSGMOG00000018852,0.493982299,0.555055337,0.554471251
ENSGMOG00000018853,0.51643604,0.436114908,0.324568537
ENSGMOG00000018854,0.044907482,0.059470215,0.067618445
ENSGMOG00000018855,20.14100556,25.82989658,21.82723413
ENSGMOG00000018856,25.10328229,25.43342849,26.73633326
ENSGMOG00000018857,5.882880107,5.411789537,5.017288639
ENSGMOG00000018858,37.31811732,42.30314605,42.28857567
ENSGMOG00000018859,0.157176186,0.317174478,0.486852806
ENSGMOG00000018860,15.20118257,13.18256426,14.14577875
ENSGMOG00000018861,0.112268704,0.138763834,0.135236891
ENSGMOG00000018862,13.78659689,18.37629634,15.34938708
ENSGMOG00000018863,33.52343511,38.87369701,35.12102047
ENSGMOG00000018864,41.69659679,47.19952707,45.66949793
ENSGMOG00000018865,320.2352522,305.3993759,335.3063464
ENSGMOG00000018866,20.67989534,18.73311763,20.47486523
ENSGMOG00000018867,4.221303283,2.180574539,2.447787719
ENSGMOG00000018868,2.784263867,2.775276686,3.245685373
ENSGMOG00000018869,3.345607389,3.508742667,4.381675253
ENSGMOG00000018870,0,0,0
ENSGMOG00000018871,16.45859205,15.06578772,16.68823229
ENSGMOG00000018872,59.56977451,66.82469792,54.87913018
ENSGMOG00000018873,2.492365236,2.140927729,1.379416283
ENSGMOG00000018874,10.08172965,8.167242818,11.25170929
ENSGMOG00000018875,41.62923556,33.56102449,40.84154094
ENSGMOG00000018876,1457.360051,1245.50453,1459.233096
ENSGMOG00000018877,2.694448904,4.618853342,3.43501702
ENSGMOG00000018878,37.09357991,65.77405746,49.67250989
ENSGMOG00000018879,14.14585674,12.44909828,11.79265685
ENSGMOG00000018880,9.430571163,7.731127911,9.29077438
ENSGMOG00000018881,15.33590501,15.06578772,13.7130207
ENSGMOG00000018882,73.26655644,83.53582825,71.81078887
ENSGMOG00000018883,6.421769887,8.484417297,7.018794619
ENSGMOG00000018884,22.65582453,25.03696039,22.67922654
ENSGMOG00000018885,1.055325821,0.753289386,0.676184453
ENSGMOG00000018886,0,0.03964681,0.040571067
ENSGMOG00000018887,83.79736091,89.60179014,80.72289996
ENSGMOG00000018888,88.8494526,89.93878803,93.09707544
ENSGMOG00000018889,0.157176186,0.297351073,0.243426403
ENSGMOG00000018890,17.06484306,17.62300696,18.4057408
ENSGMOG00000018891,8.397699083,8.187066223,8.303545079
ENSGMOG00000018892,1.077779561,0.832583006,0.757326587
ENSGMOG00000018893,36.39751394,47.85369943,39.34041146
ENSGMOG00000018894,0.898149635,0.872229816,1.095418813
ENSGMOG00000018895,1.841206751,2.002163895,2.366645584
ENSGMOG00000018896,97.33696665,102.9825885,90.94680888
ENSGMOG00000018897,22.70073201,22.97532628,20.58305474
ENSGMOG00000018898,0.696065967,1.030817055,0.770850276
ENSGMOG00000018899,26.0463394,25.29466465,23.355411
ENSGMOG00000018900,0.965510857,1.427285153,0.56799494
ENSGMOG00000018901,0.336806113,0.574878742,0.351615915
ENSGMOG00000018902,78.99226036,75.98311098,70.78298851
ENSGMOG00000018903,0.426621076,0.416291503,0.513900184
ENSGMOG00000018904,1.077779561,1.070463865,1.555224241
ENSGMOG00000018905,39.69821385,40.18204173,41.20668055
ENSGMOG00000018906,2.402550273,2.87439371,2.7182615
ENSGMOG00000018907,2080.81062,1863.023416,2167.035934
ENSGMOG00000018908,52.33966996,54.53418688,51.21421045
ENSGMOG00000018909,25.46254214,25.8893668,26.27652783
ENSGMOG00000018910,54.83203519,48.70610584,57.66501012
ENSGMOG00000018911,16.39123083,19.94234533,17.90536431
ENSGMOG00000018912,0.067361223,0.03964681,0.054094756
ENSGMOG00000018913,6.129871256,6.204725733,6.234420654
ENSGMOG00000018914,3.817135947,3.647506501,3.746061868
ENSGMOG00000018915,10.50835072,7.651834291,10.35914581
ENSGMOG00000018916,0.044907482,0.03964681,0
ENSGMOG00000018917,0.202083668,0.07929362,0.081142134
ENSGMOG00000018918,64.37487506,56.59582099,61.53278519
ENSGMOG00000018919,1.234955748,1.030817055,1.419987351
ENSGMOG00000018920,32.22111814,20.31899002,27.27728082
ENSGMOG00000018921,4.647924359,6.561547022,6.234420654
ENSGMOG00000018922,0.493982299,0.416291503,0.324568537
ENSGMOG00000018923,0.022453741,0.03964681,0
ENSGMOG00000018924,11.85557518,12.56803871,11.3598988
ENSGMOG00000018925,5.074545435,3.191568189,4.625101656
ENSGMOG00000018926,0.224537409,0.158587239,0.175807958
ENSGMOG00000018927,0,0,0
ENSGMOG00000018928,22.47619461,18.09876867,19.83925184
ENSGMOG00000018929,59.50241329,63.17719141,61.38402461
ENSGMOG00000018930,31.68222836,30.15139885,31.45610074
ENSGMOG00000018931,18.38961377,24.02596674,21.80018675
ENSGMOG00000018932,82.80939631,102.3680629,82.46745585
ENSGMOG00000018933,12.37201122,13.42044512,13.57778381
ENSGMOG00000018934,4.221303283,5.114438464,4.462817388
ENSGMOG00000018935,0.044907482,0.099117024,0.081142134
ENSGMOG00000018936,10.3287208,10.1297599,11.40046987
ENSGMOG00000018937,74.8383183,84.5666453,71.48622034
ENSGMOG00000018938,7.387280744,5.90737466,5.882804738
ENSGMOG00000018939,4.086580837,4.143091624,3.921869825
ENSGMOG00000018940,0.314352372,0.277527669,0.297521159
ENSGMOG00000018941,22.49864835,26.52371576,22.05713685
ENSGMOG00000018942,48.9042476,48.34928455,49.26679922
ENSGMOG00000018943,35.94843912,63.75207016,51.48468423
ENSGMOG00000018944,84.83023299,80.58214092,83.21125875
ENSGMOG00000018945,77.46540598,88.88814757,90.16243492
ENSGMOG00000018946,1.953475455,2.358985183,1.636366375
ENSGMOG00000018947,4.93982299,7.909538555,5.85575736
ENSGMOG00000018948,52.38457744,53.64213366,54.06770884
ENSGMOG00000018949,21.3759613,20.45775386,22.50341858
ENSGMOG00000018950,46.61396603,42.10491201,47.96852507
ENSGMOG00000018951,152.8201603,149.6468836,158.5923015
ENSGMOG00000018952,7.342373263,9.79276202,8.601066238
ENSGMOG00000018953,32.53547051,27.79241367,35.17511523
ENSGMOG00000018954,15.38081249,15.60101966,17.01280083
ENSGMOG00000018955,6.040056293,8.107772604,7.343363156
ENSGMOG00000018956,10.89006432,9.653998186,10.84599862
ENSGMOG00000018957,20.05119059,20.97316238,19.48763593
ENSGMOG00000018958,0.583797262,0.991170245,0.892563478
ENSGMOG00000018959,0.404167336,0.673995767,0.486852806
ENSGMOG00000018960,39.54103766,44.20619293,42.54552576
ENSGMOG00000018961,26.60768292,24.50172846,28.45384177
ENSGMOG00000018962,61.83760234,59.19268703,55.39303036
ENSGMOG00000018963,0.718519708,0.515408527,0.459805428
ENSGMOG00000018964,53.17045837,53.89983792,50.42983648
ENSGMOG00000018965,75.06285571,73.48536196,77.01740916
ENSGMOG00000018966,9.3407562,10.07028969,8.222402944
ENSGMOG00000018967,1.437039415,1.070463865,1.8527454
ENSGMOG00000018968,7.432188226,8.623181131,8.85801633
ENSGMOG00000018969,13.0231697,15.14508134,14.09168399
ENSGMOG00000018970,51.84568766,49.55851225,52.83705313
ENSGMOG00000018971,21.19633138,18.93135168,19.64992019
ENSGMOG00000018972,18.83868859,18.57453039,18.77088041
ENSGMOG00000018973,26.67504415,28.94217115,29.67097378
ENSGMOG00000018974,1.975929196,2.121104324,1.933887535
ENSGMOG00000018975,8.240522897,7.85006834,8.871540019
ENSGMOG00000018976,9.475478645,11.85439613,10.67019066
ENSGMOG00000018977,10.12663713,8.82141518,8.614589927
ENSGMOG00000018978,7.297465781,7.85006834,7.126984131
ENSGMOG00000018979,6.556492332,7.493247052,8.587542549
ENSGMOG00000018980,8.779412678,12.9446834,12.14427277
ENSGMOG00000018981,0.112268704,0.158587239,0.108189512
ENSGMOG00000018982,2.245374086,3.548389477,2.190837627
ENSGMOG00000018983,2.110651641,2.497749017,2.596548298
ENSGMOG00000018984,3.570144797,3.528566072,3.164543238
ENSGMOG00000018985,2310.242944,2014.632817,2319.461433
ENSGMOG00000018986,13.92131934,15.83890051,13.38845216
ENSGMOG00000018987,14.123403,14.86755367,15.36291076
ENSGMOG00000018988,0.089814963,0,0.027047378
ENSGMOG00000018989,10.95742554,10.72446205,11.22466191
ENSGMOG00000018990,0.51643604,0.713642576,0.540947562
ENSGMOG00000018991,48.4102653,43.3141397,50.25402852
ENSGMOG00000018992,60.98436019,48.62681222,59.4230897
ENSGMOG00000018993,84.62814932,97.63026913,79.38405474
ENSGMOG00000018994,1.526854379,2.537395827,1.974458602
ENSGMOG00000018995,119.6335313,96.48051164,122.1865306
ENSGMOG00000018996,1.706484306,1.466931963,1.636366375
ENSGMOG00000018997,23.93568776,24.54137527,25.47863018
ENSGMOG00000018998,7.050474631,7.215719383,7.546218492
ENSGMOG00000018999,3.592598538,3.251038403,3.28625644
ENSGMOG00000019000,6.781029741,5.610023586,6.613083947
ENSGMOG00000019001,0.898149635,0.673995767,0.689708142
ENSGMOG00000019002,1.190048266,1.347991533,1.311797838
ENSGMOG00000019003,3.008801276,2.894217115,3.773109246
ENSGMOG00000019004,4135.013556,3819.65295,4310.797599
ENSGMOG00000019005,0.314352372,0.178410644,0.378663293
ENSGMOG00000019006,78.74526921,68.72774479,76.27360626
ENSGMOG00000019007,5.299082844,4.460266102,5.044336017
ENSGMOG00000019008,0.112268704,0.455938313,0.365139604
ENSGMOG00000019009,36.19543027,30.05228183,36.35167618
ENSGMOG00000019010,3.390514871,3.84574055,6.613083947
ENSGMOG00000019011,0,0.019823405,0
ENSGMOG00000019012,30.24518894,33.50155428,32.17285626
ENSGMOG00000019013,0.224537409,0.118940429,0.338092226
ENSGMOG00000019014,2.020836678,4.182738434,3.678443423
ENSGMOG00000019015,97.22469794,80.54249411,96.95132682
ENSGMOG00000019016,1.684030565,1.466931963,1.392939972
ENSGMOG00000019017,30.91880117,32.72844149,33.80922263
ENSGMOG00000019018,8.375245342,5.01532144,6.734797149
ENSGMOG00000019019,5.546073994,6.383136378,6.220896965
ENSGMOG00000019020,16.81785191,15.12525794,16.12023735
ENSGMOG00000019021,69.31469805,68.29162988,79.88443124
ENSGMOG00000019022,1.324770711,0.832583006,0.946658234
ENSGMOG00000019023,6.556492332,5.709140611,6.518418124
ENSGMOG00000019024,55.01166512,55.0099486,55.3524593
ENSGMOG00000019025,468.5646644,447.5530124,428.9443694
ENSGMOG00000019026,83.90962961,82.50501119,89.70262949
ENSGMOG00000019027,46.41188237,43.03661204,43.14056808
ENSGMOG00000019028,423.971535,451.3194593,508.1661399
ENSGMOG00000019029,9.991914685,9.257530088,7.613836937
ENSGMOG00000019030,8.420152824,6.204725733,9.155537489
ENSGMOG00000019031,50.8801768,52.90866768,43.81675253
ENSGMOG00000019032,0.022453741,0.059470215,0.040571067
ENSGMOG00000019033,117.3657035,99.1368479,117.169242
ENSGMOG00000019034,1.145140784,1.129934079,1.419987351
ENSGMOG00000019035,1.324770711,1.169580889,0.892563478
ENSGMOG00000019036,27.97736112,29.27916904,26.77690433
ENSGMOG00000019037,25.3278197,24.02596674,22.4898949
ENSGMOG00000019038,1.212502007,0.872229816,1.311797838
ENSGMOG00000019039,76.27535772,69.65944482,77.66654623
ENSGMOG00000019040,6.040056293,7.592364076,6.613083947
ENSGMOG00000019041,0.404167336,0.574878742,0.338092226
ENSGMOG00000019042,137.8435152,130.477651,142.8101564
ENSGMOG00000019043,9.3407562,9.217883278,9.087919044
