	sample_13	sample_14	sample_15
ENSGMOG00000014365	9.678896729	9.583293522	9.286340724
ENSGMOG00000014366	0.830588336	1.328775993	0.924780819
ENSGMOG00000014367	12.81479147	10.89193655	9.883595003
ENSGMOG00000014368	53.58142305	55.42606527	49.62990395
ENSGMOG00000014369	0	0	0.038532534
ENSGMOG00000014370	12.37407112	10.91206951	10.88544089
ENSGMOG00000014371	38.17316188	36.76280246	36.58664115
ENSGMOG00000014372	14.67937753	16.62983288	17.51303676
ENSGMOG00000014373	0.5763266	0.523457209	0.443124142
ENSGMOG00000014374	0.271212518	0.281861574	0.134863869
ENSGMOG00000014375	0.5763266	0.523457209	0.616520546
ENSGMOG00000014376	2.220552489	2.939413559	3.390863003
ENSGMOG00000014377	59.20908279	54.49994866	51.92258973
ENSGMOG00000014378	0.033901565	0.02013297	0.077065068
ENSGMOG00000014379	0.508523471	0.382526422	0.443124142
ENSGMOG00000014380	28.42646202	31.83022491	35.41139886
ENSGMOG00000014381	20.03582475	21.179884	20.51857442
ENSGMOG00000014382	565.1729855	561.9313141	564.7906189
ENSGMOG00000014383	0.35596643	0.161063757	0.288994006
ENSGMOG00000014384	6.882017639	7.026406385	7.667974291
ENSGMOG00000014385	0.220360171	0.241595635	0.770650683
ENSGMOG00000014386	12.95039772	11.79792018	14.37263523
ENSGMOG00000014387	18.76451607	16.67009882	20.46077562
ENSGMOG00000014388	61.07366885	56.5937775	57.74100239
ENSGMOG00000014389	4.678415932	5.234572092	6.415666932
ENSGMOG00000014390	25.6634845	25.02528119	25.35440745
ENSGMOG00000014391	0	0.181196726	0.038532534
ENSGMOG00000014392	0.322064865	0.322127513	0.269727739
ENSGMOG00000014393	3.474910384	3.120610286	3.313797935
ENSGMOG00000014394	7.356639545	7.871991107	6.145939193
ENSGMOG00000014395	7.67870441	9.039703343	8.785417781
ENSGMOG00000014396	0.203409388	0.241595635	0.231195205
ENSGMOG00000014397	34.32533428	34.36697908	35.27653499
ENSGMOG00000014398	1.949339972	1.42944084	1.11744349
ENSGMOG00000014399	3.898679943	3.623934525	3.795454611
ENSGMOG00000014400	0.508523471	0.362393453	0.423857875
ENSGMOG00000014401	64.4807761	56.23138405	62.40343902
ENSGMOG00000014402	97.48394936	89.53131574	84.94497148
ENSGMOG00000014403	0	0.040265939	0
ENSGMOG00000014404	0	0	0
ENSGMOG00000014405	0.152557041	0.342260483	0.385325341
ENSGMOG00000014406	1.305210242	1.550238658	1.6376327
ENSGMOG00000014407	1.000096159	0.885850662	1.271573626
ENSGMOG00000014408	20.84946231	17.33448681	20.21031415
ENSGMOG00000014409	10.67899289	11.53619157	13.85244602
ENSGMOG00000014410	28.69767454	31.44769849	31.63521052
ENSGMOG00000014411	7.153230157	6.885475598	7.070720012
ENSGMOG00000014412	18.2559926	19.16658704	19.16993573
ENSGMOG00000014413	2.457863442	2.577020107	3.121135264
ENSGMOG00000014414	3.763073684	3.483003738	3.159667798
ENSGMOG00000014415	82.38080228	82.84716984	79.24215643
ENSGMOG00000014416	0.050852347	0.02013297	0.096331335
ENSGMOG00000014417	0.491572688	0.785185814	0.558721745
ENSGMOG00000014418	2.034093883	2.657551985	2.774342457
ENSGMOG00000014419	19.17133485	21.88453794	22.6378638
ENSGMOG00000014420	42.07184182	42.88322521	42.27018994
ENSGMOG00000014421	49.17421963	40.06460947	43.11790569
ENSGMOG00000014422	0.203409388	0.241595635	0.597254279
ENSGMOG00000014423	35.24067653	33.29993169	35.6811266
ENSGMOG00000014424	32.81671465	33.68245811	29.90124648
ENSGMOG00000014425	51.73378777	50.79548226	51.34460172
ENSGMOG00000014426	3.339304125	3.744732343	3.583525674
ENSGMOG00000014427	0.64412973	0.583856118	0.751384415
ENSGMOG00000014428	14.93363926	14.43533919	13.75611468
ENSGMOG00000014429	70.46440228	90.19570374	86.40920778
ENSGMOG00000014430	28.95193627	31.9711557	32.59852387
ENSGMOG00000014431	0.491572688	0.885850662	0.732118148
ENSGMOG00000014432	0.016950782	0.040265939	0
ENSGMOG00000014433	13.40806885	14.79773264	14.14144002
ENSGMOG00000014434	3.559664296	3.38233889	3.448661804
ENSGMOG00000014435	13.54367511	14.09307871	16.1451318
ENSGMOG00000014436	41.24125349	40.48740183	41.19127898
ENSGMOG00000014437	0.35596643	0.301994544	0.115597602
ENSGMOG00000014438	5.712413656	4.791646761	4.643170362
ENSGMOG00000014439	0.915342248	0.664387996	0.32752654
ENSGMOG00000014440	39.80043699	35.65548913	38.01234491
ENSGMOG00000014441	1.966290754	2.89914762	2.658744855
ENSGMOG00000014442	1.22045633	1.348908962	1.252307359
ENSGMOG00000014443	1.966290754	1.348908962	1.791762837
ENSGMOG00000014444	76.09206202	81.84052136	78.10544667
ENSGMOG00000014445	1.271308677	1.147579266	1.098177223
ENSGMOG00000014446	1.203505548	1.369041932	1.387171229
ENSGMOG00000014447	0.118655477	0.120797818	0.134863869
ENSGMOG00000014448	539.9163198	574.9372124	579.4715144
ENSGMOG00000014449	12.15371095	9.059836313	8.342293638
ENSGMOG00000014450	0.101704694	0.422792361	0.231195205
ENSGMOG00000014451	9.170373258	7.871991107	10.03772514
ENSGMOG00000014452	33.25743499	32.01142164	35.71965913
ENSGMOG00000014453	0.033901565	0	0.019266267
ENSGMOG00000014454	2.491765007	1.852233202	2.003691775
ENSGMOG00000014455	0.050852347	0.040265939	0.038532534
ENSGMOG00000014456	72.82056103	69.51914397	63.75207771
ENSGMOG00000014457	23.98535704	27.30030676	25.18101105
ENSGMOG00000014458	755.2929605	689.755538	674.2230159
ENSGMOG00000014459	3.068091608	2.778349803	3.140401531
ENSGMOG00000014460	17.90002617	19.81084207	18.30295371
ENSGMOG00000014461	1.271308677	1.167712236	1.464236297
ENSGMOG00000014462	0	0.060398909	0
ENSGMOG00000014463	1.57642276	1.650903506	1.541301365
ENSGMOG00000014464	10.1874202	11.57645751	12.11848198
ENSGMOG00000014465	52.41181906	51.82226371	51.7106608
ENSGMOG00000014466	37.46122902	31.38729958	31.09575504
ENSGMOG00000014467	12.45882504	12.01938284	12.67720373
ENSGMOG00000014468	6.915919204	5.979491967	5.953276522
ENSGMOG00000014469	14.13695249	13.54948853	14.27630389
ENSGMOG00000014470	2.084946231	3.946062039	3.891785947
ENSGMOG00000014471	202.4601445	193.4375718	185.2451578
ENSGMOG00000014472	22.71404837	19.16658704	22.02134325
ENSGMOG00000014473	4.034286202	3.684333434	4.045916083
ENSGMOG00000014474	0.694982077	0.885850662	0.847715751
ENSGMOG00000014475	25.61263215	23.47504254	21.67455045
ENSGMOG00000014476	0.101704694	0.080531878	0.019266267
ENSGMOG00000014477	33.10487795	33.80325593	38.14720878
ENSGMOG00000014478	24.61253599	21.74360715	20.38371055
ENSGMOG00000014479	139.1489724	159.5739169	145.363985
ENSGMOG00000014480	29.1214441	28.10562554	33.71596736
ENSGMOG00000014481	2.915534566	2.798482772	3.024803929
ENSGMOG00000014482	102.1284637	97.1013123	95.09829422
ENSGMOG00000014483	13.10295477	11.49592563	12.44600852
ENSGMOG00000014484	14.08610014	11.5160586	14.23777136
ENSGMOG00000014485	0.067803129	0.684520966	0.539455478
ENSGMOG00000014486	32.46074822	33.38046357	36.76003756
ENSGMOG00000014487	31.05383329	28.12575851	28.68747166
ENSGMOG00000014488	0.966194595	0.664387996	0.944047086
ENSGMOG00000014489	11.93335078	11.15366515	10.55791435
ENSGMOG00000014490	2.271404837	2.214626654	2.369750849
ENSGMOG00000014491	2.949436131	2.597153076	2.369750849
ENSGMOG00000014492	30.69786686	28.28682227	30.26730556
ENSGMOG00000014493	16.0523909	23.51530847	23.77457356
ENSGMOG00000014494	10.79764836	11.39526078	14.75796057
ENSGMOG00000014495	28.30780654	24.90448338	32.94531668
ENSGMOG00000014496	41.49551522	46.28569707	43.25276956
ENSGMOG00000014497	32.22343727	30.32025219	33.08018055
ENSGMOG00000014498	12.95039772	13.67028635	11.77168918
ENSGMOG00000014499	2.813829872	2.697817924	2.42754965
ENSGMOG00000014500	0.203409388	0.281861574	0.192662671
ENSGMOG00000014501	0.033901565	0	0
ENSGMOG00000014502	5.051333144	4.429253309	5.51015238
ENSGMOG00000014503	17.12029019	17.45528463	15.77907272
ENSGMOG00000014504	21.69700142	22.58919187	22.54153246
ENSGMOG00000014505	1.712029019	1.751568354	1.945892973
ENSGMOG00000014506	0.101704694	0.120797818	0.288994006
ENSGMOG00000014507	3.288451778	3.442737799	3.73765581
ENSGMOG00000014508	93.44966316	92.69219197	86.50553911
ENSGMOG00000014509	14.39121423	11.73752127	12.94693147
ENSGMOG00000014510	40.80053315	35.57495726	38.956392
ENSGMOG00000014511	18.30684495	16.69023179	17.01211382
ENSGMOG00000014512	10.72984524	10.38861231	8.188163502
ENSGMOG00000014513	1.728979801	1.187845205	1.290839893
ENSGMOG00000014514	79.41441537	77.02874163	78.66416842
ENSGMOG00000014515	2.779928307	3.704466403	3.140401531
ENSGMOG00000014516	0	0	0.038532534
ENSGMOG00000014517	3.695270555	4.811779731	3.602791941
ENSGMOG00000014518	22.05296785	20.65642679	22.40666859
ENSGMOG00000014519	0	0	0
ENSGMOG00000014520	0.525474253	0.362393453	0.211928938
ENSGMOG00000014521	2.423961878	2.637419016	2.562413519
ENSGMOG00000014522	1.322161024	1.570371628	0.963313353
ENSGMOG00000014523	11.25531949	10.589942	10.30745288
ENSGMOG00000014524	21.56139516	17.71701323	17.6671669
ENSGMOG00000014525	119.3843602	113.6304803	116.0214603
ENSGMOG00000014526	0.101704694	0.161063757	0.077065068
ENSGMOG00000014527	10.93325462	12.46230817	11.90655304
ENSGMOG00000014528	7.576999716	6.221087602	6.531264534
ENSGMOG00000014529	109.9088728	112.0601087	106.7158533
ENSGMOG00000014530	0.118655477	0.02013297	0.019266267
ENSGMOG00000014531	5.746315221	6.825076689	5.914743988
ENSGMOG00000014532	14.83193457	12.28111145	12.65793746
ENSGMOG00000014533	0.271212518	0.161063757	0.134863869
ENSGMOG00000014534	14.3234111	13.81121713	14.4497003
ENSGMOG00000014535	48.03851721	41.23232171	38.956392
ENSGMOG00000014536	7.03457468	8.677309891	7.359714018
ENSGMOG00000014537	14.05219858	13.3682918	15.56714379
ENSGMOG00000014538	0.084753912	0.040265939	0.057798801
ENSGMOG00000014539	1.406914936	0.744919875	1.194508558
ENSGMOG00000014540	55.56466458	52.74838031	58.74284827
ENSGMOG00000014541	0.796686771	1.046914418	0.712851881
ENSGMOG00000014542	0.847539118	0.905983631	0.558721745
ENSGMOG00000014543	21.18847795	21.42147964	20.9424323
ENSGMOG00000014544	119.316557	100.2420556	99.70293205
ENSGMOG00000014545	30.4605559	24.09916459	26.76084495
ENSGMOG00000014546	37.74939232	33.8233889	33.46550589
ENSGMOG00000014547	1.559471977	2.073695867	2.003691775
ENSGMOG00000014548	10.33997724	10.75100576	16.95431502
ENSGMOG00000014549	7.170180939	6.845209659	7.47531162
ENSGMOG00000014550	0.016950782	0.080531878	0.077065068
ENSGMOG00000014551	0.186458606	0.02013297	0.038532534
ENSGMOG00000014552	1.389964154	1.650903506	1.695431502
ENSGMOG00000014553	7.610901281	7.489464685	7.61017549
ENSGMOG00000014554	19.71375989	17.45528463	22.19473966
ENSGMOG00000014555	0.254261735	0.281861574	0.192662671
ENSGMOG00000014556	1.322161024	1.872366171	1.387171229
ENSGMOG00000014557	105.3999647	94.20216468	92.57441324
ENSGMOG00000014558	59.64980313	53.79529473	52.19231747
ENSGMOG00000014559	10.03486316	7.851858138	10.21112154
ENSGMOG00000014560	133.7586236	133.3003916	134.7675381
ENSGMOG00000014561	11.44177809	11.99924987	11.05883729
ENSGMOG00000014562	48.8182532	46.6682235	48.99411714
ENSGMOG00000014563	9.882306117	8.314916438	8.727618979
ENSGMOG00000014564	17.62881366	19.54911347	19.2470008
ENSGMOG00000014565	3.407107255	3.925929069	4.277111288
ENSGMOG00000014566	0.2881633	0.301994544	0.366059074
ENSGMOG00000014567	2.72907596	3.442737799	3.198200332
ENSGMOG00000014568	32.35904353	34.24618126	34.64074818
ENSGMOG00000014569	30.24019573	30.80344346	28.70673792
ENSGMOG00000014570	56.85292404	55.9293895	61.07406659
ENSGMOG00000014571	1.457767283	1.791834293	1.252307359
ENSGMOG00000014572	9.339881081	10.20741558	10.92397342
ENSGMOG00000014573	23.90060313	23.4347766	21.84794685
ENSGMOG00000014574	0.016950782	0.040265939	0.038532534
ENSGMOG00000014575	0	0.161063757	0.077065068
ENSGMOG00000014576	3.322353343	3.040078407	3.853253413
ENSGMOG00000014577	0.542425036	0.603989088	0.346792807
ENSGMOG00000014578	214.6138555	181.1564603	186.9020568
ENSGMOG00000014579	103.6031818	98.4300883	94.25057847
ENSGMOG00000014580	6.288740256	6.120422754	6.280803062
ENSGMOG00000014581	20.81556074	20.53562898	18.09102477
ENSGMOG00000014582	173.4912575	164.2246329	161.8751759
ENSGMOG00000014583	3.983433855	4.207790643	3.467928071
ENSGMOG00000014584	28.01964324	25.04541416	26.74157868
ENSGMOG00000014585	178.356132	188.9881855	188.867216
ENSGMOG00000014586	599.2440581	611.3980203	598.7377815
ENSGMOG00000014587	0.491572688	0.583856118	0.65505308
ENSGMOG00000014588	0.64412973	0.4630583	0.404591608
ENSGMOG00000014589	3.407107255	2.637419016	2.697277389
ENSGMOG00000014590	1.86458606	2.41595635	2.196354445
ENSGMOG00000014591	32.03697866	38.21237627	34.35175417
ENSGMOG00000014592	2.779928307	3.342072951	3.101868997
ENSGMOG00000014593	3.203697866	2.536754168	3.73765581
ENSGMOG00000014594	34.71520228	33.64219218	34.77561205
ENSGMOG00000014595	19.37474424	17.97874184	18.55341518
ENSGMOG00000014596	121.5371095	94.24243062	99.54880191
ENSGMOG00000014597	0.050852347	0.140930787	0.038532534
ENSGMOG00000014598	19.61205519	18.76392765	16.87724995
ENSGMOG00000014599	51.19136273	44.81599029	44.50507691
ENSGMOG00000014600	60.02272034	65.0697577	58.145594
ENSGMOG00000014601	26.47712205	25.48833949	25.70120026
ENSGMOG00000014602	22.51063898	17.99887481	20.19104788
ENSGMOG00000014603	154.1843164	139.4812133	140.2198917
ENSGMOG00000014604	98.39929161	88.60519914	91.28357334
ENSGMOG00000014605	0.305114083	0.161063757	0.346792807
ENSGMOG00000014606	61.90425719	53.99662442	60.16855204
ENSGMOG00000014607	41.512466	38.79623239	40.20869936
ENSGMOG00000014608	5.848019915	5.194306153	6.145939193
ENSGMOG00000014609	5.153037838	4.771513791	6.107406659
ENSGMOG00000014610	1.712029019	1.791834293	1.753230303
ENSGMOG00000014611	0.508523471	0.664387996	0.847715751
ENSGMOG00000014612	88.7034441	79.94802222	83.15320864
ENSGMOG00000014613	8.695751352	7.73106032	9.170743122
ENSGMOG00000014614	1.728979801	2.89914762	3.121135264
ENSGMOG00000014615	2.881633002	2.073695867	2.10002311
ENSGMOG00000014616	210.681274	207.4501186	201.1783607
ENSGMOG00000014617	0.067803129	0	0
ENSGMOG00000014618	15.03534396	17.81767808	19.70939121
ENSGMOG00000014619	35.69834765	41.95710861	39.0719896
ENSGMOG00000014620	2.576518919	2.758216833	1.733964036
ENSGMOG00000014621	107.6544188	99.83939617	103.4791204
ENSGMOG00000014622	0	0.040265939	0.019266267
ENSGMOG00000014623	0.796686771	0.563723148	0.32752654
ENSGMOG00000014624	0.203409388	0.040265939	0.077065068
ENSGMOG00000014625	0	0	0
ENSGMOG00000014626	3.203697866	2.657551985	2.620212321
ENSGMOG00000014627	11.40787653	12.56297302	12.25334585
ENSGMOG00000014628	27.34161195	28.5284179	27.99388604
ENSGMOG00000014629	93.9920882	94.3229625	96.19647144
ENSGMOG00000014630	85.09292746	73.54573789	76.96873692
ENSGMOG00000014631	0.35596643	0.442925331	0.134863869
ENSGMOG00000014632	14.35731266	13.89174901	13.69831588
ENSGMOG00000014633	0.508523471	0.563723148	0.770650683
ENSGMOG00000014634	15.91678464	16.3479713	15.72127392
ENSGMOG00000014635	7.32273798	7.892124077	6.377134398
ENSGMOG00000014636	48.12327113	43.76907588	41.78853326
ENSGMOG00000014637	19.27303955	18.03914075	19.92132014
ENSGMOG00000014638	7.610901281	6.341885419	6.704660938
ENSGMOG00000014639	0.067803129	0.080531878	0.057798801
ENSGMOG00000014640	0.033901565	0.060398909	0.038532534
ENSGMOG00000014641	8.25503101	7.831725168	8.997346718
ENSGMOG00000014642	74.1935744	70.20366494	72.80722323
ENSGMOG00000014643	27.98574168	26.37419016	24.41036037
ENSGMOG00000014644	6.000576956	4.409120339	4.180779953
ENSGMOG00000014645	3.288451778	3.321939981	3.949584748
ENSGMOG00000014646	23.59548905	24.68302071	26.0865256
ENSGMOG00000014647	11.32312262	8.878639587	9.267074457
ENSGMOG00000014648	21.57834595	23.61597332	27.3773655
ENSGMOG00000014649	0.016950782	0	0
ENSGMOG00000014650	96.1956899	64.74763018	89.87713585
ENSGMOG00000014651	0	0	0
ENSGMOG00000014652	50.02175875	51.25854056	53.04003322
ENSGMOG00000014653	6.034478521	6.543215115	6.377134398
ENSGMOG00000014654	0	0	0.038532534
ENSGMOG00000014655	0.203409388	0.201329696	0.269727739
ENSGMOG00000014656	15.88288307	14.51587107	15.43227992
ENSGMOG00000014657	15.12009787	12.22071254	8.034033365
ENSGMOG00000014658	0.033901565	0.02013297	0.038532534
ENSGMOG00000014659	2.000192319	1.731435384	1.888094172
ENSGMOG00000014660	0.050852347	0.040265939	0.057798801
ENSGMOG00000014661	0.847539118	0.765052844	1.271573626
ENSGMOG00000014662	5.322545662	5.79829524	5.221158374
ENSGMOG00000014663	2.169700142	2.637419016	2.697277389
ENSGMOG00000014664	2.881633002	3.523269677	3.236732867
ENSGMOG00000014665	6.661657468	5.838561179	5.818412653
ENSGMOG00000014666	0.254261735	0.402659392	0.250461472
ENSGMOG00000014667	36.85100085	35.79641992	35.9123218
ENSGMOG00000014668	0.101704694	0.181196726	0.134863869
ENSGMOG00000014669	161.4392512	153.0508348	149.043842
ENSGMOG00000014670	26.66358066	26.57551985	26.22138947
ENSGMOG00000014671	5.424250356	4.550051126	5.567951181
ENSGMOG00000014672	5.797167568	4.932577548	6.569797068
ENSGMOG00000014673	2.72907596	3.140743255	2.639478588
ENSGMOG00000014674	1.983241536	2.073695867	1.290839893
ENSGMOG00000014675	5.898872262	6.422417297	5.722081318
ENSGMOG00000014676	32.07088023	31.02490613	31.73154185
ENSGMOG00000014677	0.661080512	0.402659392	0.32752654
ENSGMOG00000014678	13.86573997	14.81786561	12.7542688
ENSGMOG00000014679	70.24404211	71.23044639	70.39893985
ENSGMOG00000014680	32.34209275	32.71607557	30.67189716
ENSGMOG00000014681	4.356351067	4.550051126	4.566105294
ENSGMOG00000014682	1.322161024	2.013296958	2.196354445
ENSGMOG00000014683	5.051333144	4.912444579	5.144093306
ENSGMOG00000014684	5.831069133	6.261353541	6.377134398
ENSGMOG00000014685	0.067803129	0	0.288994006
ENSGMOG00000014686	13.15380711	12.96563241	16.53045714
ENSGMOG00000014687	0.067803129	0	0.077065068
ENSGMOG00000014688	119.5199664	112.5835659	125.3463335
ENSGMOG00000014689	0.203409388	0.140930787	0.134863869
ENSGMOG00000014690	8.831357611	7.690794381	7.841370695
ENSGMOG00000014691	51.44562447	53.11077376	49.20604608
ENSGMOG00000014692	31.56235676	29.31360371	28.26361378
ENSGMOG00000014693	73.34603528	75.57916782	75.25403915
ENSGMOG00000014694	0.101704694	0.060398909	0.096331335
ENSGMOG00000014695	35.20677497	35.07163302	32.75265401
ENSGMOG00000014696	13.13685633	13.14682914	13.39005561
ENSGMOG00000014697	8.238080228	7.851858138	8.477157508
ENSGMOG00000014698	32.78281309	30.46118298	28.64893912
ENSGMOG00000014699	28.08744637	19.91150692	21.84794685
ENSGMOG00000014700	2.305306401	1.389174901	0.944047086
ENSGMOG00000014701	31.12163642	28.20629039	29.80491515
ENSGMOG00000014702	217.7158487	190.9008176	199.7719232
ENSGMOG00000014703	7.000673116	7.690794381	6.935856143
ENSGMOG00000014704	5.966675391	5.395635849	5.625749982
ENSGMOG00000014705	0.169507824	0.181196726	0.192662671
ENSGMOG00000014706	0	0	0
ENSGMOG00000014707	1.661176671	1.067047388	1.44497003
ENSGMOG00000014708	2.390060313	2.516621198	2.234886979
ENSGMOG00000014709	9.644995164	9.301431948	8.669820178
ENSGMOG00000014710	12.11980939	13.38842477	12.13774825
ENSGMOG00000014711	0.186458606	0.140930787	0.057798801
ENSGMOG00000014712	310.6400376	216.469689	275.2956901
ENSGMOG00000014713	8.238080228	7.429065777	7.764305626
ENSGMOG00000014714	6.187035562	5.576832575	5.606483715
ENSGMOG00000014715	91.70373258	100.7655128	115.1930108
ENSGMOG00000014716	0.271212518	0.140930787	0.404591608
ENSGMOG00000014717	89.51708165	83.81355238	76.3329501
ENSGMOG00000014718	0.186458606	0.140930787	0.32752654
ENSGMOG00000014719	15.34045804	14.19374356	16.10659926
ENSGMOG00000014720	6.678608251	7.187470142	7.28264895
ENSGMOG00000014721	0.610228165	0.362393453	0.288994006
ENSGMOG00000014722	6.81421451	6.704278872	7.687240558
ENSGMOG00000014723	4.424154196	5.556699605	4.373442623
ENSGMOG00000014724	6.322641821	7.207603111	7.224850149
ENSGMOG00000014725	7.949916928	9.925554005	12.83133386
ENSGMOG00000014726	7.763458322	8.294783469	7.340447751
ENSGMOG00000014727	10.44168193	10.42887824	10.38451795
ENSGMOG00000014728	143.623979	136.6827305	170.8147238
ENSGMOG00000014729	12.39102191	12.24084551	12.40747599
ENSGMOG00000014730	0.593277383	0.442925331	0.288994006
ENSGMOG00000014731	0.050852347	0	0.057798801
ENSGMOG00000014732	46.85196245	44.85625623	44.96746732
ENSGMOG00000014733	360.2041252	326.3755699	325.9274399
ENSGMOG00000014734	14.12000171	15.26079094	15.16255218
ENSGMOG00000014735	59.59895078	55.06367181	56.39236369
ENSGMOG00000014736	129.0463061	129.5959252	119.8554474
ENSGMOG00000014737	0.033901565	0.060398909	0.019266267
ENSGMOG00000014738	13.18770868	12.74416975	14.27630389
ENSGMOG00000014739	76.54973315	67.10318762	74.92651261
ENSGMOG00000014740	0	0	0
ENSGMOG00000014741	0.593277383	0.684520966	1.098177223
ENSGMOG00000014742	35.78310157	31.32690067	34.39028671
ENSGMOG00000014743	37.71549076	34.12538345	33.60036976
ENSGMOG00000014744	22.30722959	11.95898393	17.7249657
ENSGMOG00000014745	0	0	0
ENSGMOG00000014746	86.33033457	84.96113165	88.85602369
ENSGMOG00000014747	0.813637553	1.167712236	1.098177223
ENSGMOG00000014748	0	0.140930787	0.057798801
ENSGMOG00000014749	1.932389189	1.44957381	1.791762837
ENSGMOG00000014750	48.3436313	42.80269334	38.91785947
ENSGMOG00000014751	0	0	0
ENSGMOG00000014752	2.407011095	2.315291502	2.466082184
ENSGMOG00000014753	498.4716569	455.5487028	455.069228
ENSGMOG00000014754	0.016950782	0	0.038532534
ENSGMOG00000014755	2.678223613	2.798482772	3.005537662
ENSGMOG00000014756	501.8787642	484.8824395	483.8915635
ENSGMOG00000014757	1.254357895	1.187845205	1.733964036
ENSGMOG00000014758	0.033901565	0	0.057798801
ENSGMOG00000014759	0.033901565	0.02013297	0.115597602
ENSGMOG00000014760	0.661080512	0.603989088	0.886248285
ENSGMOG00000014761	0.101704694	0.161063757	0.038532534
ENSGMOG00000014762	0	0	0
ENSGMOG00000014763	0.084753912	0.040265939	0.154130137
ENSGMOG00000014764	38.56302987	37.12519591	42.52065141
ENSGMOG00000014765	8.729652916	8.818240678	9.999192606
ENSGMOG00000014766	74.0918697	75.39797109	77.9705828
ENSGMOG00000014767	8.03467084	6.905608567	7.552376689
ENSGMOG00000014768	6.017527739	5.294971001	5.799146386
ENSGMOG00000014769	7.661753628	7.912257047	7.378980285
ENSGMOG00000014770	37.74939232	31.91075679	36.04718567
ENSGMOG00000014771	53.71702931	51.23840759	51.61432946
ENSGMOG00000014772	21.15457639	22.70998969	23.38924821
ENSGMOG00000014773	0	0	0
ENSGMOG00000014774	34.49484211	34.34684611	35.18020366
ENSGMOG00000014775	1.406914936	1.167712236	0.78991695
ENSGMOG00000014776	77.19386288	84.3974085	89.18355023
ENSGMOG00000014777	0.050852347	0	0.154130137
ENSGMOG00000014778	124.2831363	137.3672515	135.1721297
ENSGMOG00000014779	116.8756444	102.6982778	97.14051853
ENSGMOG00000014780	8.238080228	7.106938263	7.80283816
ENSGMOG00000014781	0.016950782	0	0
ENSGMOG00000014782	1.050948506	0.563723148	0.828449484
ENSGMOG00000014783	0.067803129	0.040265939	0.173396404
ENSGMOG00000014784	9.424634993	8.637043952	9.112944321
ENSGMOG00000014785	21.73090299	22.70998969	26.35625334
ENSGMOG00000014786	14.798033	12.09991472	12.79280133
ENSGMOG00000014787	106.6034703	111.8990449	113.1122539
ENSGMOG00000014788	163.558099	125.8914588	148.1190612
ENSGMOG00000014789	1.169603983	1.348908962	1.329372427
ENSGMOG00000014790	4.169892461	4.731247852	5.259690908
ENSGMOG00000014791	4.898776103	6.019757906	6.242270528
ENSGMOG00000014792	156.5574259	146.3264229	139.9308977
ENSGMOG00000014793	33.39304125	28.56868384	30.19024049
ENSGMOG00000014794	0.084753912	0.080531878	0.077065068
ENSGMOG00000014795	0.610228165	0.181196726	0.539455478
ENSGMOG00000014796	2.203601707	3.181009194	3.063336463
ENSGMOG00000014797	1.339111807	0.744919875	0.98257962
ENSGMOG00000014798	6.339592603	6.76467778	6.800992273
ENSGMOG00000014799	0.508523471	0.48319127	0.539455478
ENSGMOG00000014800	3.051140825	3.120610286	2.254153246
ENSGMOG00000014801	0.423769559	0.201329696	0.346792807
ENSGMOG00000014802	34.78300541	33.64219218	45.81518308
ENSGMOG00000014803	40.10555107	38.63516863	44.37021305
ENSGMOG00000014804	4.000384637	4.489652217	4.142247418
ENSGMOG00000014805	0.525474253	0.644255027	0.308260273
ENSGMOG00000014806	0.627178947	0.704653935	0.809183217
ENSGMOG00000014807	0.016950782	0.02013297	0.096331335
ENSGMOG00000014808	8.458440399	9.724224309	8.939547917
ENSGMOG00000014809	0.64412973	1.006648479	0.924780819
ENSGMOG00000014810	27.20600569	25.50847246	25.8553304
ENSGMOG00000014811	3.915630726	4.3688544	3.891785947
ENSGMOG00000014812	0.779735989	0.744919875	0.751384415
ENSGMOG00000014813	0.64412973	0.603989088	0.98257962
ENSGMOG00000014814	0	0	0
ENSGMOG00000014815	60.7346532	59.13053167	54.73546473
ENSGMOG00000014816	29.68081992	24.40115914	24.89201705
ENSGMOG00000014817	4.339400285	4.449386278	5.356022243
ENSGMOG00000014818	0.525474253	0.805318783	0.423857875
ENSGMOG00000014819	6.966771551	6.885475598	7.012921211
ENSGMOG00000014820	16.37445576	14.27427544	18.47635011
ENSGMOG00000014821	45.88576785	46.06423441	42.19312487
ENSGMOG00000014822	3.915630726	2.778349803	3.005537662
ENSGMOG00000014823	47.64864922	47.43327634	50.11156063
ENSGMOG00000014824	0	0	0
ENSGMOG00000014825	0.016950782	0.02013297	0.077065068
ENSGMOG00000014826	179.8647516	161.5872139	157.5402658
ENSGMOG00000014827	40.20725576	34.32671314	35.02607352
ENSGMOG00000014828	75.85475107	68.75409113	69.20443129
ENSGMOG00000014829	0	0	0
ENSGMOG00000014830	196.3070105	164.5870264	176.45974
ENSGMOG00000014831	26.59577753	22.26706436	25.23880985
ENSGMOG00000014832	0	0	0
ENSGMOG00000014833	0.423769559	0.50332424	0.346792807
ENSGMOG00000014834	1.050948506	1.509972719	1.175242291
ENSGMOG00000014835	31.91832319	30.13905547	32.5214588
ENSGMOG00000014836	7.661753628	6.603614024	9.190009389
ENSGMOG00000014837	82.46555619	74.00879619	74.30999206
ENSGMOG00000014838	71.98997269	70.04260118	73.75127032
ENSGMOG00000014839	0.491572688	0.543590179	1.213774825
ENSGMOG00000014840	9.305979517	9.744357279	9.24780819
